date,/m/02gy9_
2020-03-01,0
2020-03-02,41
2020-03-03,42
2020-03-04,30
2020-03-05,0
2020-03-06,21
2020-03-07,92
2020-03-08,31
2020-03-09,0
2020-03-10,31
2020-03-11,70
2020-03-12,51
2020-03-13,54
2020-03-14,22
2020-03-15,19
2020-03-16,44
2020-03-17,53
2020-03-18,37
2020-03-19,65
2020-03-20,51
2020-03-21,100
2020-03-22,49
2020-03-23,33
2020-03-24,36
2020-03-25,53
2020-03-26,45
2020-03-27,68
2020-03-28,58
2020-03-29,87
2020-03-30,59
2020-03-31,67
2020-04-01,35
2020-04-02,33
2020-04-03,35
2020-04-04,41
2020-04-05,31
2020-04-06,16
2020-04-07,68
2020-04-08,53
2020-04-09,54
2020-04-10,45
2020-04-11,19
2020-04-12,84
2020-04-13,37
2020-04-14,35
2020-04-15,37
2020-04-16,37
2020-04-17,18
2020-04-18,38
2020-04-19,40
2020-04-20,35
2020-04-21,36
2020-04-22,37
2020-04-23,36
2020-04-24,0
2020-04-25,58
2020-04-26,40
2020-04-27,50
2020-04-28,32
2020-04-29,24
2020-04-30,31
2020-05-01,17
2020-05-02,45
2020-05-03,18
2020-05-04,40
2020-05-05,43
2020-05-06,43
2020-05-07,18
2020-05-08,47
2020-05-09,0
2020-05-10,26
2020-05-11,17
2020-05-12,36
2020-05-13,18
2020-05-14,18
2020-05-15,19
2020-05-16,66
2020-05-17,0
2020-05-18,28
2020-05-19,19
2020-05-20,39
2020-05-21,32
2020-05-22,0
2020-05-23,0
2020-05-24,0
2020-05-25,18
2020-05-26,37
2020-05-27,28
2020-05-28,17
2020-05-29,38
2020-05-30,33
2020-05-31,22
2020-06-01,19
2020-06-02,36
2020-06-03,17
2020-06-04,0
2020-06-05,35
2020-06-06,51
2020-06-07,21
2020-06-08,17
2020-06-09,18
2020-06-10,37
2020-06-11,18
2020-06-12,18
2020-06-13,43
2020-06-14,42
2020-06-15,19
2020-06-16,18
2020-06-17,19
2020-06-18,19
2020-06-19,20
2020-06-20,46
2020-06-21,21
2020-06-22,0
2020-06-23,21
2020-06-24,21
2020-06-25,42
2020-06-26,62
2020-06-27,21
2020-06-28,0
2020-06-29,28
2020-06-30,39
2020-07-01,0
2020-07-02,40
2020-07-03,31
2020-07-04,22
2020-07-05,22
2020-07-06,20
2020-07-07,31
2020-07-08,21
2020-07-09,22
2020-07-10,23
2020-07-11,0
2020-07-12,26
2020-07-13,0
2020-07-14,22
2020-07-15,0
2020-07-16,87
2020-07-17,47
2020-07-18,40
2020-07-19,0
2020-07-20,22
2020-07-21,0
2020-07-22,23
2020-07-23,47
2020-07-24,23
2020-07-25,0
2020-07-26,49
2020-07-27,0
2020-07-28,44
2020-07-29,23
2020-07-30,48
2020-07-31,24
2020-08-01,39
2020-08-02,0
2020-08-03,0
2020-08-04,0
2020-08-05,47
2020-08-06,49
2020-08-07,0
2020-08-08,39
2020-08-09,0
2020-08-10,0
2020-08-11,23
2020-08-12,22
2020-08-13,23
2020-08-14,23
2020-08-15,24
2020-08-16,0
2020-08-17,0
2020-08-18,0
2020-08-19,22
2020-08-20,46
2020-08-21,0
2020-08-22,25
2020-08-23,23
2020-08-24,32
2020-08-25,22
2020-08-26,44
2020-08-27,21
2020-08-28,22
2020-08-29,22
2020-08-30,0
2020-08-31,21
2020-09-01,44
2020-09-02,22
2020-09-03,32
2020-09-04,22
2020-09-05,23
2020-09-06,56
2020-09-07,63
2020-09-08,32
2020-09-09,22
2020-09-10,21
2020-09-11,22
2020-09-12,35
2020-09-13,23
2020-09-14,0
2020-09-15,33
2020-09-16,21
2020-09-17,22
2020-09-18,22
2020-09-19,55
2020-09-20,22
2020-09-21,21
2020-09-22,32
2020-09-23,30
2020-09-24,43
2020-09-25,22
2020-09-26,24
2020-09-27,43
2020-09-28,63
2020-09-29,0
2020-09-30,0
2020-10-01,43
2020-10-02,22
2020-10-03,0
2020-10-04,21
2020-10-05,20
2020-10-06,42
2020-10-07,20
2020-10-08,43
2020-10-09,34
2020-10-10,48
2020-10-11,23
2020-10-12,22
2020-10-13,67
2020-10-14,43
2020-10-15,34
2020-10-16,48
2020-10-17,36
2020-10-18,25
