date,/m/0405g08
2020-02-01,50.0
2020-02-02,45.0
2020-02-03,36.0
2020-02-04,39.0
2020-02-05,46.0
2020-02-06,40.0
2020-02-07,30.0
2020-02-08,48.0
2020-02-09,35.0
2020-02-10,22.0
2020-02-11,54.0
2020-02-12,47.0
2020-02-13,35.0
2020-02-14,42.0
2020-02-15,36.0
2020-02-16,26.0
2020-02-17,48.0
2020-02-18,46.0
2020-02-19,29.0
2020-02-20,37.0
2020-02-21,27.0
2020-02-22,43.0
2020-02-23,83.0
2020-02-24,38.0
2020-02-25,28.0
2020-02-26,57.0
2020-02-27,58.0
2020-02-28,67.0
2020-02-29,48.0
2020-03-01,70.0
2020-03-02,50.0
2020-03-03,58.0
2020-03-04,55.0
2020-03-05,47.0
2020-03-06,38.0
2020-03-07,44.0
2020-03-08,47.0
2020-03-09,41.0
2020-03-10,57.0
2020-03-11,46.0
2020-03-12,40.0
2020-03-13,65.0
2020-03-14,84.0
2020-03-15,100.0
2020-03-16,30.0
2020-03-17,46.0
2020-03-18,68.0
2020-03-19,62.0
2020-03-20,56.0
2020-03-21,63.0
2020-03-22,89.0
2020-03-23,73.0
2020-03-24,78.0
2020-03-25,70.0
2020-03-26,53.0
2020-03-27,54.0
2020-03-28,63.0
2020-03-29,79.0
2020-03-30,39.0
2020-03-31,50.0
2020-04-01,40.0
2020-04-02,40.0
2020-04-03,15.0
2020-04-04,69.0
2020-04-05,36.0
2020-04-06,52.0
2020-04-07,52.0
2020-04-08,31.0
2020-04-09,74.0
2020-04-10,60.0
2020-04-11,83.0
2020-04-12,54.0
2020-04-13,71.0
2020-04-14,51.0
2020-04-15,63.0
2020-04-16,71.0
2020-04-17,40.0
2020-04-18,61.0
2020-04-19,74.0
2020-04-20,49.0
2020-04-21,32.0
2020-04-22,36.0
2020-04-23,28.0
2020-04-24,54.0
2020-04-25,53.0
2020-04-26,42.0
2020-04-27,32.0
2020-04-28,24.0
2020-04-29,52.0
2020-04-30,44.0
2020-05-01,50.0
2020-05-02,20.0
2020-05-03,36.0
2020-05-04,20.0
2020-05-05,46.0
2020-05-06,33.0
2020-05-07,39.0
2020-05-08,41.0
2020-05-09,46.0
2020-05-10,61.0
2020-05-11,34.0
2020-05-12,28.0
2020-05-13,25.0
2020-05-14,36.0
2020-05-15,33.0
2020-05-16,22.0
2020-05-17,35.0
2020-05-18,17.0
2020-05-19,38.0
2020-05-20,22.0
2020-05-21,41.0
2020-05-22,55.0
2020-05-23,33.0
2020-05-24,34.0
2020-05-25,17.0
2020-05-26,31.0
2020-05-27,21.0
2020-05-28,46.0
2020-05-29,36.0
2020-05-30,46.0
2020-05-31,34.0
2020-06-01,56.0
2020-06-02,24.0
2020-06-03,42.0
2020-06-04,18.0
2020-06-05,23.0
2020-06-06,29.0
2020-06-07,29.0
2020-06-08,25.0
2020-06-09,13.0
2020-06-10,21.0
2020-06-11,17.0
2020-06-12,42.0
2020-06-13,39.0
2020-06-14,42.0
2020-06-15,27.0
2020-06-16,16.0
2020-06-17,10.0
2020-06-18,24.0
2020-06-19,36.0
2020-06-20,43.0
2020-06-21,26.0
2020-06-22,14.0
2020-06-23,28.0
2020-06-24,25.0
2020-06-25,28.0
2020-06-26,33.0
2020-06-27,21.0
2020-06-28,27.0
2020-06-29,23.0
2020-06-30,24.0
2020-07-01,24.0
2020-07-02,21.0
2020-07-03,22.0
2020-07-04,35.0
2020-07-05,38.0
2020-07-06,32.0
2020-07-07,31.0
2020-07-08,43.0
2020-07-09,52.0
2020-07-10,35.0
2020-07-11,45.0
2020-07-12,41.0
2020-07-13,29.0
2020-07-14,35.0
2020-07-15,22.0
2020-07-16,15.0
2020-07-17,28.0
2020-07-18,24.0
2020-07-19,54.0
2020-07-20,34.0
2020-07-21,47.0
