date,/m/01b_06
2020-02-01,28.0
2020-02-02,20.0
2020-02-03,12.0
2020-02-04,23.0
2020-02-05,16.0
2020-02-06,17.0
2020-02-07,25.0
2020-02-08,14.0
2020-02-09,23.0
2020-02-10,22.0
2020-02-11,28.0
2020-02-12,28.0
2020-02-13,13.0
2020-02-14,20.0
2020-02-15,25.0
2020-02-16,27.0
2020-02-17,22.0
2020-02-18,6.0
2020-02-19,15.0
2020-02-20,16.0
2020-02-21,17.0
2020-02-22,11.0
2020-02-23,38.0
2020-02-24,32.0
2020-02-25,23.0
2020-02-26,38.0
2020-02-27,42.0
2020-02-28,36.0
2020-02-29,45.0
2020-03-01,37.0
2020-03-02,31.0
2020-03-03,35.0
2020-03-04,35.0
2020-03-05,41.0
2020-03-06,35.0
2020-03-07,36.0
2020-03-08,22.0
2020-03-09,37.0
2020-03-10,57.0
2020-03-11,36.0
2020-03-12,40.0
2020-03-13,67.0
2020-03-14,100.0
2020-03-15,89.0
2020-03-16,96.0
2020-03-17,69.0
2020-03-18,48.0
2020-03-19,61.0
2020-03-20,65.0
2020-03-21,66.0
2020-03-22,62.0
2020-03-23,49.0
2020-03-24,48.0
2020-03-25,47.0
2020-03-26,54.0
2020-03-27,61.0
2020-03-28,27.0
2020-03-29,44.0
2020-03-30,33.0
2020-03-31,18.0
2020-04-01,30.0
2020-04-02,27.0
2020-04-03,24.0
2020-04-04,22.0
2020-04-05,19.0
2020-04-06,21.0
2020-04-07,22.0
2020-04-08,10.0
2020-04-09,21.0
2020-04-10,22.0
2020-04-11,24.0
2020-04-12,15.0
2020-04-13,20.0
2020-04-14,7.0
2020-04-15,11.0
2020-04-16,29.0
2020-04-17,28.0
2020-04-18,9.0
2020-04-19,17.0
2020-04-20,18.0
2020-04-21,11.0
2020-04-22,11.0
2020-04-23,24.0
2020-04-24,14.0
2020-04-25,31.0
2020-04-26,9.0
2020-04-27,13.0
2020-04-28,10.0
2020-04-29,15.0
2020-04-30,17.0
2020-05-01,10.0
2020-05-02,8.0
2020-05-03,23.0
2020-05-04,26.0
2020-05-05,10.0
2020-05-06,21.0
2020-05-07,21.0
2020-05-08,22.0
2020-05-09,11.0
2020-05-10,11.0
2020-05-11,18.0
2020-05-12,16.0
2020-05-13,22.0
2020-05-14,9.0
2020-05-15,24.0
2020-05-16,0.0
2020-05-17,7.0
2020-05-18,26.0
2020-05-19,23.0
2020-05-20,12.0
2020-05-21,17.0
2020-05-22,9.0
2020-05-23,16.0
2020-05-24,11.0
2020-05-25,14.0
2020-05-26,20.0
2020-05-27,35.0
2020-05-28,25.0
2020-05-29,12.0
2020-05-30,7.0
2020-05-31,7.0
2020-06-01,18.0
2020-06-02,11.0
2020-06-03,10.0
2020-06-04,20.0
2020-06-05,10.0
2020-06-06,9.0
2020-06-07,13.0
2020-06-08,23.0
2020-06-09,8.0
2020-06-10,14.0
2020-06-11,11.0
2020-06-12,0.0
2020-06-13,12.0
2020-06-14,12.0
2020-06-15,5.0
2020-06-16,11.0
2020-06-17,11.0
2020-06-18,11.0
2020-06-19,12.0
2020-06-20,7.0
2020-06-21,23.0
2020-06-22,12.0
2020-06-23,15.0
2020-06-24,13.0
2020-06-25,21.0
2020-06-26,9.0
2020-06-27,20.0
2020-06-28,17.0
2020-06-29,14.0
2020-06-30,18.0
2020-07-01,14.0
2020-07-02,21.0
2020-07-03,10.0
2020-07-04,11.0
2020-07-05,13.0
2020-07-06,18.0
2020-07-07,12.0
2020-07-08,13.0
2020-07-09,16.0
2020-07-10,6.0
2020-07-11,22.0
2020-07-12,18.0
2020-07-13,41.0
2020-07-14,17.0
2020-07-15,18.0
2020-07-16,30.0
2020-07-17,32.0
2020-07-18,14.0
2020-07-19,15.0
2020-07-20,12.0
2020-07-21,6.0
2020-07-22,24.0
2020-07-23,16.0
2020-07-24,10.0
2020-07-25,20.0
2020-07-26,10.0
2020-07-27,9.0
2020-07-28,9.0
2020-07-29,18.0
2020-07-30,18.0
2020-07-31,9.0
2020-08-01,10.0
2020-08-02,24.0
2020-08-03,17.0
2020-08-04,9.0
2020-08-05,15.0
2020-08-06,12.0
2020-08-07,15.0
2020-08-08,17.0
2020-08-09,6.0
2020-08-10,25.0
2020-08-11,31.0
2020-08-12,16.0
2020-08-13,19.0
2020-08-14,21.0
2020-08-15,12.0
2020-08-16,27.0
2020-08-17,16.0
2020-08-18,16.0
2020-08-19,14.0
2020-08-20,15.0
2020-08-21,24.0
2020-08-22,29.0
2020-08-23,29.0
2020-08-24,15.0
2020-08-25,11.0
2020-08-26,21.0
2020-08-27,24.0
2020-08-28,9.0
2020-08-29,17.0
2020-08-30,17.0
2020-08-31,37.0
2020-09-01,10.0
2020-09-02,28.0
2020-09-03,26.0
2020-09-04,36.0
2020-09-05,17.0
2020-09-06,31.0
2020-09-07,40.0
2020-09-08,28.0
2020-09-09,40.0
2020-09-10,31.0
2020-09-11,34.0
2020-09-12,32.0
2020-09-13,20.0
2020-09-14,33.0
2020-09-15,49.0
2020-09-16,38.0
2020-09-17,28.0
2020-09-18,25.0
2020-09-19,24.0
2020-09-20,25.0
2020-09-21,43.0
2020-09-22,15.0
2020-09-23,33.0
2020-09-24,12.0
2020-09-25,17.0
2020-09-26,25.0
2020-09-27,7.0
2020-09-28,20.0
2020-09-29,20.0
2020-09-30,26.0
2020-10-01,10.0
2020-10-02,32.0
2020-10-03,23.0
2020-10-04,17.0
2020-10-05,25.0
2020-10-06,22.0
2020-10-07,29.0
2020-10-08,10.0
2020-10-09,10.0
2020-10-10,19.0
2020-10-11,22.0
2020-10-12,37.0
2020-10-13,23.0
2020-10-14,16.0
2020-10-15,14.0
2020-10-16,18.0
2020-10-17,18.0
2020-10-18,19.0
2020-10-19,13.0
2020-10-20,21.0
2020-10-21,23.0
2020-10-22,20.0
2020-10-23,26.0
2020-10-24,34.0
