date,/m/01b_21
2020-02-01,56.0
2020-02-02,46.0
2020-02-03,52.0
2020-02-04,46.0
2020-02-05,46.0
2020-02-06,51.0
2020-02-07,56.0
2020-02-08,53.0
2020-02-09,47.0
2020-02-10,45.0
2020-02-11,60.0
2020-02-12,54.0
2020-02-13,50.0
2020-02-14,55.0
2020-02-15,50.0
2020-02-16,44.0
2020-02-17,53.0
2020-02-18,51.0
2020-02-19,53.0
2020-02-20,46.0
2020-02-21,50.0
2020-02-22,52.0
2020-02-23,49.0
2020-02-24,53.0
2020-02-25,54.0
2020-02-26,69.0
2020-02-27,73.0
2020-02-28,64.0
2020-02-29,76.0
2020-03-01,69.0
2020-03-02,74.0
2020-03-03,65.0
2020-03-04,69.0
2020-03-05,63.0
2020-03-06,58.0
2020-03-07,54.0
2020-03-08,57.0
2020-03-09,67.0
2020-03-10,58.0
2020-03-11,63.0
2020-03-12,73.0
2020-03-13,83.0
2020-03-14,97.0
2020-03-15,93.0
2020-03-16,99.0
2020-03-17,93.0
2020-03-18,100.0
2020-03-19,85.0
2020-03-20,90.0
2020-03-21,85.0
2020-03-22,88.0
2020-03-23,78.0
2020-03-24,65.0
2020-03-25,64.0
2020-03-26,58.0
2020-03-27,66.0
2020-03-28,75.0
2020-03-29,62.0
2020-03-30,51.0
2020-03-31,49.0
2020-04-01,50.0
2020-04-02,43.0
2020-04-03,44.0
2020-04-04,39.0
2020-04-05,43.0
2020-04-06,36.0
2020-04-07,34.0
2020-04-08,36.0
2020-04-09,32.0
2020-04-10,41.0
2020-04-11,33.0
2020-04-12,31.0
2020-04-13,35.0
2020-04-14,25.0
2020-04-15,32.0
2020-04-16,29.0
2020-04-17,21.0
2020-04-18,28.0
2020-04-19,31.0
2020-04-20,29.0
2020-04-21,20.0
2020-04-22,23.0
2020-04-23,24.0
2020-04-24,19.0
2020-04-25,30.0
2020-04-26,28.0
2020-04-27,23.0
2020-04-28,25.0
2020-04-29,16.0
2020-04-30,18.0
2020-05-01,25.0
2020-05-02,28.0
2020-05-03,21.0
2020-05-04,19.0
2020-05-05,22.0
2020-05-06,18.0
2020-05-07,21.0
2020-05-08,21.0
2020-05-09,16.0
2020-05-10,15.0
2020-05-11,20.0
2020-05-12,23.0
2020-05-13,17.0
2020-05-14,23.0
2020-05-15,26.0
2020-05-16,25.0
2020-05-17,20.0
2020-05-18,15.0
2020-05-19,16.0
2020-05-20,13.0
2020-05-21,17.0
2020-05-22,11.0
2020-05-23,12.0
2020-05-24,11.0
2020-05-25,18.0
2020-05-26,15.0
2020-05-27,17.0
2020-05-28,18.0
2020-05-29,12.0
2020-05-30,17.0
2020-05-31,12.0
2020-06-01,17.0
2020-06-02,15.0
2020-06-03,16.0
2020-06-04,17.0
2020-06-05,15.0
2020-06-06,14.0
2020-06-07,17.0
2020-06-08,16.0
2020-06-09,16.0
2020-06-10,17.0
2020-06-11,15.0
2020-06-12,13.0
2020-06-13,13.0
2020-06-14,16.0
2020-06-15,18.0
2020-06-16,14.0
2020-06-17,13.0
2020-06-18,11.0
2020-06-19,18.0
2020-06-20,14.0
2020-06-21,11.0
2020-06-22,11.0
2020-06-23,18.0
2020-06-24,20.0
2020-06-25,12.0
2020-06-26,12.0
2020-06-27,11.0
2020-06-28,16.0
2020-06-29,11.0
2020-06-30,13.0
2020-07-01,15.0
2020-07-02,13.0
2020-07-03,15.0
2020-07-04,15.0
2020-07-05,16.0
2020-07-06,17.0
2020-07-07,12.0
2020-07-08,12.0
2020-07-09,14.0
2020-07-10,16.0
2020-07-11,17.0
2020-07-12,17.0
2020-07-13,21.0
2020-07-14,21.0
2020-07-15,20.0
2020-07-16,19.0
2020-07-17,24.0
2020-07-18,18.0
2020-07-19,20.0
2020-07-20,21.0
2020-07-21,19.0
2020-07-22,19.0
2020-07-23,16.0
2020-07-24,22.0
2020-07-25,18.0
2020-07-26,17.0
2020-07-27,15.0
2020-07-28,18.0
2020-07-29,15.0
2020-07-30,16.0
2020-07-31,17.0
2020-08-01,17.0
2020-08-02,19.0
2020-08-03,17.0
2020-08-04,24.0
2020-08-05,18.0
2020-08-06,17.0
2020-08-07,20.0
2020-08-08,14.0
2020-08-09,17.0
2020-08-10,18.0
2020-08-11,17.0
2020-08-12,14.0
2020-08-13,14.0
2020-08-14,15.0
2020-08-15,12.0
2020-08-16,22.0
2020-08-17,16.0
2020-08-18,17.0
2020-08-19,21.0
2020-08-20,25.0
2020-08-21,16.0
2020-08-22,20.0
2020-08-23,21.0
2020-08-24,21.0
2020-08-25,23.0
2020-08-26,25.0
2020-08-27,14.0
2020-08-28,25.0
2020-08-29,26.0
2020-08-30,28.0
2020-08-31,26.0
2020-09-01,17.0
2020-09-02,29.0
2020-09-03,27.0
2020-09-04,18.0
2020-09-05,25.0
2020-09-06,27.0
2020-09-07,28.0
2020-09-08,19.0
2020-09-09,28.0
2020-09-10,27.0
2020-09-11,33.0
2020-09-12,24.0
2020-09-13,25.0
2020-09-14,30.0
2020-09-15,25.0
2020-09-16,23.0
2020-09-17,26.0
2020-09-18,22.0
2020-09-19,26.0
2020-09-20,37.0
2020-09-21,29.0
2020-09-22,28.0
2020-09-23,26.0
2020-09-24,27.0
2020-09-25,21.0
2020-09-26,27.0
2020-09-27,27.0
2020-09-28,25.0
2020-09-29,24.0
2020-09-30,20.0
2020-10-01,22.0
2020-10-02,21.0
2020-10-03,28.0
2020-10-04,28.0
2020-10-05,25.0
2020-10-06,33.0
2020-10-07,25.0
2020-10-08,33.0
2020-10-09,30.0
2020-10-10,33.0
2020-10-11,36.0
2020-10-12,33.0
2020-10-13,35.0
2020-10-14,30.0
2020-10-15,21.0
2020-10-16,25.0
2020-10-17,24.0
2020-10-18,35.0
2020-10-19,36.0
2020-10-20,36.0
2020-10-21,32.0
2020-10-22,31.0
2020-10-23,31.0
2020-10-24,33.0
2020-10-25,22.0
2020-10-26,29.0
2020-10-27,32.0
2020-10-28,24.520773230163385
2020-10-29,27.58586988393381
2020-10-30,32.94978902803205
2020-10-31,31.80037778286814
2020-11-01,30.26782945598293
2020-11-02,29.11841821081902
2020-11-03,31.417240701146838
2020-11-04,26.4364586387699
2020-11-05,21.07253949467166
2020-11-06,22.988224903278173
2020-11-07,31.417240701146838
2020-11-08,34.48233735491726
2020-11-09,34.865474436638564
2020-11-10,21.45567657639296
2020-11-11,26.053321557048598
2020-11-12,26.053321557048598
2020-11-13,30.65096653770423
2020-11-14,24.137636148442084
2020-11-15,33.33292610975335
2020-11-16,37.16429692696638
2020-11-17,27.96900696565511
