date,/m/01b_06
2020-02-01,39.0
2020-02-02,27.0
2020-02-03,21.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,17.0
2020-02-07,17.0
2020-02-08,38.0
2020-02-09,9.0
2020-02-10,38.0
2020-02-11,8.0
2020-02-12,24.0
2020-02-13,8.0
2020-02-14,34.0
2020-02-15,10.0
2020-02-16,18.0
2020-02-17,41.0
2020-02-18,16.0
2020-02-19,32.0
2020-02-20,8.0
2020-02-21,0.0
2020-02-22,19.0
2020-02-23,8.0
2020-02-24,0.0
2020-02-25,24.0
2020-02-26,62.0
2020-02-27,71.0
2020-02-28,32.0
2020-02-29,42.0
2020-03-01,37.0
2020-03-02,55.0
2020-03-03,47.0
2020-03-04,24.0
2020-03-05,41.0
2020-03-06,49.0
2020-03-07,45.0
2020-03-08,43.0
2020-03-09,100.0
2020-03-10,62.0
2020-03-11,37.0
2020-03-12,46.0
2020-03-13,86.0
2020-03-14,44.0
2020-03-15,91.0
2020-03-16,82.0
2020-03-17,39.0
2020-03-18,24.0
2020-03-19,24.0
2020-03-20,46.0
2020-03-21,23.0
2020-03-22,45.0
2020-03-23,39.0
2020-03-24,22.0
2020-03-25,14.0
2020-03-26,44.0
2020-03-27,37.0
2020-03-28,46.0
2020-03-29,32.0
2020-03-30,20.0
2020-03-31,35.0
2020-04-01,7.0
2020-04-02,7.0
2020-04-03,15.0
2020-04-04,28.0
2020-04-05,8.0
2020-04-06,14.0
2020-04-07,0.0
2020-04-08,16.0
2020-04-09,0.0
2020-04-10,34.0
2020-04-11,0.0
2020-04-12,27.0
2020-04-13,8.0
2020-04-14,28.0
2020-04-15,15.0
2020-04-16,15.0
2020-04-17,24.0
2020-04-18,39.0
2020-04-19,30.0
2020-04-20,22.0
2020-04-21,0.0
2020-04-22,8.0
2020-04-23,30.0
2020-04-24,25.0
2020-04-25,27.0
2020-04-26,8.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,22.0
2020-04-30,15.0
2020-05-01,17.0
