date,/m/01cdt5
2020-02-01,7.0
2020-02-02,21.0
2020-02-03,0.0
2020-02-04,6.0
2020-02-05,6.0
2020-02-06,6.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,31.0
2020-02-11,18.0
2020-02-12,6.0
2020-02-13,12.0
2020-02-14,6.0
2020-02-15,16.0
2020-02-16,15.0
2020-02-17,0.0
2020-02-18,18.0
2020-02-19,0.0
2020-02-20,6.0
2020-02-21,7.0
2020-02-22,0.0
2020-02-23,21.0
2020-02-24,6.0
2020-02-25,6.0
2020-02-26,0.0
2020-02-27,23.0
2020-02-28,6.0
2020-02-29,47.0
2020-03-01,13.0
2020-03-02,29.0
2020-03-03,12.0
2020-03-04,23.0
2020-03-05,17.0
2020-03-06,11.0
2020-03-07,13.0
2020-03-08,0.0
2020-03-09,5.0
2020-03-10,28.0
2020-03-11,17.0
2020-03-12,23.0
2020-03-13,24.0
2020-03-14,41.0
2020-03-15,19.0
2020-03-16,34.0
2020-03-17,42.0
2020-03-18,19.0
2020-03-19,19.0
2020-03-20,31.0
2020-03-21,14.0
2020-03-22,43.0
2020-03-23,40.0
2020-03-24,25.0
2020-03-25,69.0
2020-03-26,13.0
2020-03-27,61.0
2020-03-28,100.0
2020-03-29,70.0
2020-03-30,42.0
2020-03-31,48.0
2020-04-01,25.0
2020-04-02,12.0
2020-04-03,19.0
2020-04-04,7.0
2020-04-05,45.0
2020-04-06,6.0
2020-04-07,54.0
2020-04-08,36.0
2020-04-09,18.0
2020-04-10,25.0
2020-04-11,0.0
2020-04-12,35.0
2020-04-13,7.0
2020-04-14,37.0
2020-04-15,31.0
2020-04-16,6.0
2020-04-17,12.0
2020-04-18,28.0
2020-04-19,21.0
2020-04-20,12.0
2020-04-21,6.0
2020-04-22,18.0
2020-04-23,18.0
2020-04-24,12.0
2020-04-25,14.0
2020-04-26,28.0
2020-04-27,24.0
2020-04-28,28.0
2020-04-29,6.0
2020-04-30,6.0
2020-05-01,0.0
2020-05-02,20.0
2020-05-03,20.0
2020-05-04,17.0
2020-05-05,0.0
2020-05-06,6.0
2020-05-07,11.0
2020-05-08,19.0
2020-05-09,26.0
2020-05-10,6.0
2020-05-11,6.0
2020-05-12,24.0
2020-05-13,18.0
2020-05-14,0.0
2020-05-15,6.0
2020-05-16,0.0
2020-05-17,7.0
2020-05-18,18.0
2020-05-19,18.0
2020-05-20,12.0
2020-05-21,7.0
2020-05-22,6.0
2020-05-23,7.0
2020-05-24,14.0
2020-05-25,12.0
2020-05-26,12.0
2020-05-27,6.0
2020-05-28,11.0
2020-05-29,18.0
2020-05-30,14.0
2020-05-31,0.0
2020-06-01,0.0
2020-06-02,10.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,17.0
2020-06-06,0.0
2020-06-07,28.0
2020-06-08,5.0
2020-06-09,16.0
2020-06-10,12.0
2020-06-11,17.0
2020-06-12,12.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,17.0
2020-06-16,11.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,6.0
2020-06-20,0.0
2020-06-21,7.0
2020-06-22,6.0
2020-06-23,6.0
2020-06-24,0.0
2020-06-25,42.0
2020-06-26,6.0
2020-06-27,7.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,17.0
2020-07-01,17.0
2020-07-02,0.0
2020-07-03,18.0
2020-07-04,0.0
2020-07-05,7.0
2020-07-06,17.0
2020-07-07,0.0
2020-07-08,6.0
2020-07-09,6.0
2020-07-10,0.0
2020-07-11,8.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,7.0
2020-07-15,6.0
