date,/m/0g9pc
2020-03-01,25
2020-03-02,49
2020-03-03,43
2020-03-04,35
2020-03-05,41
2020-03-06,39
2020-03-07,29
2020-03-08,40
2020-03-09,39
2020-03-10,44
2020-03-11,36
2020-03-12,71
2020-03-13,83
2020-03-14,74
2020-03-15,100
2020-03-16,87
2020-03-17,69
2020-03-18,85
2020-03-19,52
2020-03-20,58
2020-03-21,54
2020-03-22,56
2020-03-23,50
2020-03-24,44
2020-03-25,51
2020-03-26,43
2020-03-27,32
2020-03-28,37
2020-03-29,36
2020-03-30,26
2020-03-31,23
2020-04-01,23
2020-04-02,27
2020-04-03,26
2020-04-04,19
2020-04-05,27
2020-04-06,17
2020-04-07,21
2020-04-08,16
2020-04-09,17
2020-04-10,13
2020-04-11,24
2020-04-12,17
2020-04-13,16
2020-04-14,20
2020-04-15,20
2020-04-16,18
2020-04-17,16
2020-04-18,21
2020-04-19,13
2020-04-20,16
2020-04-21,9
2020-04-22,13
2020-04-23,12
2020-04-24,9
2020-04-25,11
2020-04-26,12
2020-04-27,11
2020-04-28,13
2020-04-29,16
2020-04-30,22
2020-05-01,11
2020-05-02,11
2020-05-03,9
2020-05-04,11
2020-05-05,14
2020-05-06,7
2020-05-07,12
2020-05-08,9
2020-05-09,13
2020-05-10,8
2020-05-11,12
2020-05-12,9
2020-05-13,8
2020-05-14,7
2020-05-15,11
2020-05-16,7
2020-05-17,5
2020-05-18,4
2020-05-19,3
2020-05-20,7
2020-05-21,8
2020-05-22,4
2020-05-23,6
2020-05-24,6
2020-05-25,5
2020-05-26,6
2020-05-27,3
2020-05-28,3
2020-05-29,5
2020-05-30,3
2020-05-31,5
2020-06-01,3
2020-06-02,8
2020-06-03,4
2020-06-04,5
2020-06-05,5
2020-06-06,6
2020-06-07,4
2020-06-08,5
2020-06-09,10
2020-06-10,3
2020-06-11,4
2020-06-12,3
2020-06-13,5
2020-06-14,1
2020-06-15,5
2020-06-16,6
2020-06-17,4
2020-06-18,6
2020-06-19,8
2020-06-20,5
2020-06-21,3
2020-06-22,3
2020-06-23,4
2020-06-24,5
2020-06-25,2
2020-06-26,3
2020-06-27,5
2020-06-28,4
2020-06-29,3
2020-06-30,3
2020-07-01,2
2020-07-02,3
2020-07-03,4
2020-07-04,4
2020-07-05,4
2020-07-06,3
2020-07-07,2
2020-07-08,5
2020-07-09,6
2020-07-10,2
2020-07-11,6
2020-07-12,2
2020-07-13,2
2020-07-14,5
2020-07-15,3
2020-07-16,4
2020-07-17,7
2020-07-18,5
2020-07-19,5
2020-07-20,4
2020-07-21,7
2020-07-22,5
2020-07-23,4
2020-07-24,5
2020-07-25,4
2020-07-26,4
2020-07-27,3
2020-07-28,4
2020-07-29,6
2020-07-30,4
2020-07-31,2
2020-08-01,2
2020-08-02,4
2020-08-03,3
2020-08-04,5
2020-08-05,6
2020-08-06,3
2020-08-07,5
2020-08-08,4
2020-08-09,4
2020-08-10,5
2020-08-11,3
2020-08-12,6
2020-08-13,4
2020-08-14,3
2020-08-15,4
2020-08-16,3
2020-08-17,5
2020-08-18,3
2020-08-19,6
2020-08-20,4
2020-08-21,5
2020-08-22,2
2020-08-23,5
2020-08-24,4
2020-08-25,3
2020-08-26,4
2020-08-27,2
2020-08-28,2
2020-08-29,3
2020-08-30,3
2020-08-31,2
2020-09-01,5
2020-09-02,2
2020-09-03,3
2020-09-04,4
2020-09-05,5
2020-09-06,4
2020-09-07,6
2020-09-08,5
2020-09-09,4
2020-09-10,6
2020-09-11,6
2020-09-12,6
2020-09-13,2
2020-09-14,3
2020-09-15,3
2020-09-16,4
2020-09-17,4
2020-09-18,2
2020-09-19,6
2020-09-20,4
2020-09-21,6
2020-09-22,5
2020-09-23,7
2020-09-24,4
2020-09-25,2
2020-09-26,4
2020-09-27,2
2020-09-28,2
2020-09-29,2
2020-09-30,5
2020-10-01,5
2020-10-02,2
2020-10-03,5
2020-10-04,4
2020-10-05,1
2020-10-06,6
2020-10-07,4
2020-10-08,2
2020-10-09,4
2020-10-10,0
2020-10-11,2
2020-10-12,5
2020-10-13,2
2020-10-14,2
2020-10-15,8
2020-10-16,6
2020-10-17,2
2020-10-18,4
