date,/m/0g9pc
2020-02-01,19.0
2020-02-02,27.0
2020-02-03,17.0
2020-02-04,14.0
2020-02-05,20.0
2020-02-06,10.0
2020-02-07,20.0
2020-02-08,14.0
2020-02-09,11.0
2020-02-10,7.0
2020-02-11,9.0
2020-02-12,9.0
2020-02-13,16.0
2020-02-14,10.0
2020-02-15,14.0
2020-02-16,11.0
2020-02-17,11.0
2020-02-18,9.0
2020-02-19,11.0
2020-02-20,4.0
2020-02-21,3.0
2020-02-22,7.0
2020-02-23,22.0
2020-02-24,55.0
2020-02-25,78.0
2020-02-26,89.0
2020-02-27,71.0
2020-02-28,100.0
2020-02-29,41.0
2020-03-01,32.0
2020-03-02,26.0
2020-03-03,29.0
2020-03-04,16.0
2020-03-05,18.0
2020-03-06,20.0
2020-03-07,18.0
2020-03-08,16.0
2020-03-09,24.0
2020-03-10,27.0
2020-03-11,53.0
2020-03-12,86.0
2020-03-13,75.0
2020-03-14,100.0
2020-03-15,88.0
2020-03-16,67.0
2020-03-17,86.0
2020-03-18,68.0
2020-03-19,55.0
2020-03-20,68.0
2020-03-21,71.0
2020-03-22,68.0
2020-03-23,56.0
2020-03-24,44.0
2020-03-25,51.0
2020-03-26,52.0
2020-03-27,54.0
2020-03-28,48.0
2020-03-29,41.0
2020-03-30,27.0
2020-03-31,21.0
2020-04-01,21.0
2020-04-02,18.0
2020-04-03,22.0
2020-04-04,22.0
2020-04-05,26.0
2020-04-06,18.0
2020-04-07,22.0
2020-04-08,13.0
2020-04-09,17.0
2020-04-10,26.0
2020-04-11,13.0
2020-04-12,16.0
2020-04-13,23.0
2020-04-14,19.0
2020-04-15,16.0
2020-04-16,11.0
2020-04-17,10.0
2020-04-18,14.0
2020-04-19,10.0
2020-04-20,16.0
2020-04-21,14.0
2020-04-22,8.0
2020-04-23,14.0
2020-04-24,9.0
2020-04-25,12.0
2020-04-26,9.0
2020-04-27,10.0
2020-04-28,8.0
2020-04-29,5.0
2020-04-30,4.0
2020-05-01,12.0
2020-05-02,5.0
2020-05-03,2.0
2020-05-04,8.0
2020-05-05,5.0
2020-05-06,10.0
2020-05-07,4.0
2020-05-08,5.0
2020-05-09,6.0
2020-05-10,5.0
2020-05-11,6.0
2020-05-12,6.0
2020-05-13,3.0
2020-05-14,9.0
2020-05-15,8.0
2020-05-16,8.0
2020-05-17,6.0
2020-05-18,7.0
2020-05-19,4.0
2020-05-20,3.0
2020-05-21,12.0
2020-05-22,6.0
2020-05-23,1.0
2020-05-24,3.0
2020-05-25,2.0
2020-05-26,5.0
2020-05-27,7.0
2020-05-28,3.0
2020-05-29,4.0
2020-05-30,5.0
2020-05-31,4.0
2020-06-01,4.0
2020-06-02,3.0
2020-06-03,2.0
2020-06-04,7.0
2020-06-05,4.0
2020-06-06,4.0
2020-06-07,3.0
2020-06-08,5.0
2020-06-09,6.0
2020-06-10,8.0
2020-06-11,4.0
2020-06-12,1.0
2020-06-13,2.0
2020-06-14,5.0
2020-06-15,2.0
2020-06-16,3.0
2020-06-17,2.0
2020-06-18,5.0
2020-06-19,3.0
2020-06-20,3.0
2020-06-21,3.0
2020-06-22,7.0
2020-06-23,5.0
2020-06-24,9.0
2020-06-25,2.0
2020-06-26,3.0
2020-06-27,2.0
2020-06-28,3.0
2020-06-29,1.0
2020-06-30,6.0
2020-07-01,3.0
2020-07-02,1.0
2020-07-03,2.0
2020-07-04,1.0
2020-07-05,1.0
2020-07-06,5.0
2020-07-07,2.0
2020-07-08,4.0
2020-07-09,4.0
2020-07-10,5.0
2020-07-11,1.0
2020-07-12,7.0
