date,/m/0lbt3
2020-02-01,2.0
2020-02-02,11.0
2020-02-03,2.0
2020-02-04,6.0
2020-02-05,13.0
2020-02-06,7.0
2020-02-07,9.0
2020-02-08,7.0
2020-02-09,2.0
2020-02-10,0.0
2020-02-11,4.0
2020-02-12,15.0
2020-02-13,4.0
2020-02-14,7.0
2020-02-15,7.0
2020-02-16,11.0
2020-02-17,4.0
2020-02-18,4.0
2020-02-19,4.0
2020-02-20,0.0
2020-02-21,13.0
2020-02-22,2.0
2020-02-23,4.0
2020-02-24,2.0
2020-02-25,8.0
2020-02-26,4.0
2020-02-27,12.0
2020-02-28,0.0
2020-02-29,5.0
2020-03-01,2.0
2020-03-02,4.0
2020-03-03,2.0
2020-03-04,4.0
2020-03-05,2.0
2020-03-06,6.0
2020-03-07,2.0
2020-03-08,2.0
2020-03-09,2.0
2020-03-10,2.0
2020-03-11,0.0
2020-03-12,4.0
2020-03-13,2.0
2020-03-14,56.0
2020-03-15,47.0
2020-03-16,53.0
2020-03-17,51.0
2020-03-18,100.0
2020-03-19,59.0
2020-03-20,22.0
2020-03-21,27.0
2020-03-22,81.0
2020-03-23,99.0
2020-03-24,39.0
2020-03-25,24.0
2020-03-26,28.0
2020-03-27,21.0
2020-03-28,15.0
2020-03-29,8.0
2020-03-30,26.0
2020-03-31,7.0
2020-04-01,9.0
2020-04-02,8.0
2020-04-03,6.0
2020-04-04,9.0
2020-04-05,4.0
2020-04-06,6.0
2020-04-07,4.0
2020-04-08,6.0
2020-04-09,6.0
2020-04-10,11.0
2020-04-11,9.0
2020-04-12,2.0
2020-04-13,2.0
2020-04-14,9.0
2020-04-15,4.0
2020-04-16,10.0
2020-04-17,4.0
2020-04-18,7.0
2020-04-19,11.0
2020-04-20,5.0
2020-04-21,4.0
2020-04-22,2.0
2020-04-23,0.0
2020-04-24,4.0
2020-04-25,13.0
2020-04-26,0.0
2020-04-27,6.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,4.0
2020-05-01,2.0
2020-05-02,4.0
2020-05-03,0.0
2020-05-04,6.0
2020-05-05,3.0
2020-05-06,5.0
2020-05-07,2.0
2020-05-08,2.0
2020-05-09,5.0
2020-05-10,0.0
2020-05-11,4.0
2020-05-12,2.0
2020-05-13,4.0
2020-05-14,0.0
2020-05-15,2.0
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,6.0
2020-05-20,6.0
2020-05-21,2.0
2020-05-22,0.0
2020-05-23,9.0
2020-05-24,4.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,2.0
2020-05-28,0.0
2020-05-29,4.0
2020-05-30,2.0
2020-05-31,2.0
2020-06-01,0.0
2020-06-02,2.0
2020-06-03,0.0
2020-06-04,7.0
2020-06-05,4.0
2020-06-06,0.0
2020-06-07,2.0
2020-06-08,0.0
2020-06-09,2.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,4.0
2020-06-13,0.0
2020-06-14,2.0
2020-06-15,8.0
2020-06-16,0.0
2020-06-17,2.0
2020-06-18,0.0
2020-06-19,2.0
2020-06-20,2.0
2020-06-21,2.0
2020-06-22,2.0
2020-06-23,0.0
2020-06-24,2.0
2020-06-25,2.0
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,5.0
2020-06-29,4.0
2020-06-30,2.0
2020-07-01,2.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,2.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,8.0
2020-07-08,2.0
2020-07-09,2.0
2020-07-10,2.0
2020-07-11,0.0
2020-07-12,2.0
2020-07-13,0.0
2020-07-14,7.0
2020-07-15,2.0
2020-07-16,2.0
2020-07-17,2.0
2020-07-18,2.0
2020-07-19,7.0
2020-07-20,2.0
2020-07-21,4.0
