date,/m/0fd23
2020-02-01,34.0
2020-02-02,18.0
2020-02-03,33.0
2020-02-04,27.0
2020-02-05,29.0
2020-02-06,28.0
2020-02-07,26.0
2020-02-08,33.0
2020-02-09,25.0
2020-02-10,39.0
2020-02-11,16.0
2020-02-12,19.0
2020-02-13,27.0
2020-02-14,17.0
2020-02-15,29.0
2020-02-16,45.0
2020-02-17,26.0
2020-02-18,20.0
2020-02-19,23.0
2020-02-20,37.0
2020-02-21,37.0
2020-02-22,22.0
2020-02-23,34.0
2020-02-24,33.0
2020-02-25,29.0
2020-02-26,32.0
2020-02-27,9.0
2020-02-28,40.0
2020-02-29,33.0
2020-03-01,42.0
2020-03-02,17.0
2020-03-03,22.0
2020-03-04,28.0
2020-03-05,32.0
2020-03-06,24.0
2020-03-07,20.0
2020-03-08,27.0
2020-03-09,42.0
2020-03-10,34.0
2020-03-11,30.0
2020-03-12,23.0
2020-03-13,28.0
2020-03-14,33.0
2020-03-15,39.0
2020-03-16,27.0
2020-03-17,36.0
2020-03-18,33.0
2020-03-19,54.0
2020-03-20,57.0
2020-03-21,32.0
2020-03-22,46.0
2020-03-23,42.0
2020-03-24,33.0
2020-03-25,21.0
2020-03-26,53.0
2020-03-27,62.0
2020-03-28,70.0
2020-03-29,69.0
2020-03-30,62.0
2020-03-31,48.0
2020-04-01,37.0
2020-04-02,57.0
2020-04-03,23.0
2020-04-04,36.0
2020-04-05,77.0
2020-04-06,64.0
2020-04-07,40.0
2020-04-08,56.0
2020-04-09,50.0
2020-04-10,67.0
2020-04-11,37.0
2020-04-12,66.0
2020-04-13,50.0
2020-04-14,58.0
2020-04-15,61.0
2020-04-16,47.0
2020-04-17,49.0
2020-04-18,49.0
2020-04-19,47.0
2020-04-20,42.0
2020-04-21,34.0
2020-04-22,67.0
2020-04-23,51.0
2020-04-24,48.0
2020-04-25,29.0
2020-04-26,64.0
2020-04-27,49.0
2020-04-28,34.0
2020-04-29,15.0
2020-04-30,32.0
2020-05-01,15.0
2020-05-02,47.0
2020-05-03,33.0
2020-05-04,23.0
2020-05-05,33.0
2020-05-06,50.0
2020-05-07,23.0
2020-05-08,50.0
2020-05-09,43.0
2020-05-10,24.0
2020-05-11,23.0
2020-05-12,36.0
2020-05-13,38.0
2020-05-14,20.0
2020-05-15,40.0
2020-05-16,30.0
2020-05-17,47.0
2020-05-18,44.0
2020-05-19,62.0
2020-05-20,60.0
2020-05-21,89.0
2020-05-22,47.0
2020-05-23,63.0
2020-05-24,46.0
2020-05-25,35.0
2020-05-26,51.0
2020-05-27,68.0
2020-05-28,70.0
2020-05-29,75.0
2020-05-30,86.0
2020-05-31,98.0
2020-06-01,100.0
2020-06-02,74.0
2020-06-03,78.0
2020-06-04,45.0
2020-06-05,44.0
2020-06-06,34.0
2020-06-07,26.0
2020-06-08,28.0
2020-06-09,16.0
2020-06-10,44.0
2020-06-11,28.0
2020-06-12,40.0
2020-06-13,33.0
2020-06-14,24.0
2020-06-15,21.0
2020-06-16,29.0
2020-06-17,21.0
2020-06-18,22.0
2020-06-19,30.0
2020-06-20,39.0
2020-06-21,33.0
2020-06-22,26.0
2020-06-23,38.0
2020-06-24,39.0
2020-06-25,25.0
2020-06-26,40.0
2020-06-27,33.0
2020-06-28,27.0
2020-06-29,28.0
2020-06-30,39.0
2020-07-01,30.0
2020-07-02,31.0
2020-07-03,14.0
2020-07-04,31.0
2020-07-05,35.0
2020-07-06,29.0
2020-07-07,44.0
2020-07-08,27.0
2020-07-09,35.0
2020-07-10,42.0
2020-07-11,38.0
2020-07-12,46.0
2020-07-13,27.0
2020-07-14,33.0
2020-07-15,24.0
2020-07-16,19.0
2020-07-17,33.0
2020-07-18,25.0
2020-07-19,37.0
2020-07-20,19.0
2020-07-21,27.0
2020-07-22,40.0
2020-07-23,42.0
