date,/m/0lbt3
2020-01-01,8.4
2020-01-02,5.9
2020-01-03,8.2
2020-01-04,7.4
2020-01-05,5.8
2020-01-06,7.0
2020-01-07,6.6
2020-01-08,6.1
2020-01-09,6.5
2020-01-10,6.3
2020-01-11,5.4
2020-01-12,5.1
2020-01-13,3.9
2020-01-14,5.9
2020-01-15,5.8
2020-01-16,6.4
2020-01-17,6.0
2020-01-18,6.2
2020-01-19,6.2
2020-01-20,6.2
2020-01-21,6.7
2020-01-22,7.3
2020-01-23,5.4
2020-01-24,7.4
2020-01-25,6.7
2020-01-26,8.3
2020-01-27,5.9
2020-01-28,8.1
2020-01-29,8.2
2020-01-30,7.9
2020-01-31,9.3
2020-02-01,11.2
2020-02-02,8.5
2020-02-03,10.1
2020-02-04,8.0
2020-02-05,8.3
2020-02-06,8.4
2020-02-07,7.7
2020-02-08,8.5
2020-02-09,8.4
2020-02-10,6.4
2020-02-11,5.9
2020-02-12,7.4
2020-02-13,7.3
2020-02-14,7.4
2020-02-15,7.6
2020-02-16,9.3
2020-02-17,10.0
2020-02-18,7.3
2020-02-19,7.8
2020-02-20,7.2
2020-02-21,6.9
2020-02-22,8.3
2020-02-23,8.3
2020-02-24,8.0
2020-02-25,10.2
2020-02-26,8.7
2020-02-27,9.3
2020-02-28,10.8
2020-02-29,9.1
2020-03-01,8.0
2020-03-02,7.9
2020-03-03,10.9
2020-03-04,10.0
2020-03-05,8.1
2020-03-06,9.1
2020-03-07,10.3
2020-03-08,6.6
2020-03-09,7.8
2020-03-10,7.2
2020-03-11,9.4
2020-03-12,8.2
2020-03-13,9.8
2020-03-14,27.4
2020-03-15,18.2
2020-03-16,15.2
2020-03-17,59.2
2020-03-18,55.7
2020-03-19,32.2
2020-03-20,19.4
2020-03-21,19.7
2020-03-22,13.9
2020-03-23,100.0
2020-03-24,17.3
2020-03-25,9.9
2020-03-26,9.4
2020-03-27,9.0
2020-03-28,8.0
2020-03-29,9.1
2020-03-30,7.1
2020-03-31,7.3
2020-04-01,8.2
2020-04-02,6.8
2020-04-03,7.2
2020-04-04,7.8
2020-04-05,6.5
2020-04-06,8.0
2020-04-07,6.1
2020-04-08,7.1
2020-04-09,5.4
2020-04-10,6.7
2020-04-11,6.4
2020-04-12,5.2
2020-04-13,5.7
2020-04-14,5.1
2020-04-15,5.6
2020-04-16,5.1
2020-04-17,6.1
2020-04-18,6.3
2020-04-19,5.8
2020-04-20,4.3
2020-04-21,4.4
2020-04-22,4.0
2020-04-23,3.5
2020-04-24,4.7
2020-04-25,5.7
2020-04-26,5.4
2020-04-27,4.2
2020-04-28,4.8
2020-04-29,4.2
2020-04-30,4.7
2020-05-01,5.3
2020-05-02,4.6
2020-05-03,4.9
2020-05-04,4.5
2020-05-05,4.6
2020-05-06,5.1
2020-05-07,5.0
2020-05-08,5.6
2020-05-09,4.5
2020-05-10,3.4
2020-05-11,3.5
2020-05-12,4.6
2020-05-13,4.5
2020-05-14,4.4
2020-05-15,4.8
2020-05-16,4.5
2020-05-17,4.8
2020-05-18,4.8
2020-05-19,4.0
2020-05-20,6.5
2020-05-21,5.7
2020-05-22,5.1
2020-05-23,3.9
2020-05-24,3.6
2020-05-25,3.9
2020-05-26,5.3
2020-05-27,5.2
2020-05-28,4.1
2020-05-29,4.9
2020-05-30,5.1
2020-05-31,5.5
2020-06-01,4.8
2020-06-02,4.3
2020-06-03,3.9
2020-06-04,5.2
2020-06-05,4.4
2020-06-06,3.9
2020-06-07,5.1
2020-06-08,3.7
2020-06-09,4.5
2020-06-10,4.9
2020-06-11,4.0
2020-06-12,4.3
2020-06-13,4.5
2020-06-14,4.7
2020-06-15,4.1
2020-06-16,4.3
2020-06-17,5.0
2020-06-18,5.3
2020-06-19,5.3
2020-06-20,5.7
2020-06-21,5.2
2020-06-22,4.5
2020-06-23,4.7
2020-06-24,4.9
2020-06-25,4.5
2020-06-26,4.6
2020-06-27,4.1
2020-06-28,4.9
2020-06-29,3.7
2020-06-30,4.7
2020-07-01,4.7
2020-07-02,4.6
2020-07-03,5.0
2020-07-04,4.8
2020-07-05,5.0
2020-07-06,4.2
2020-07-07,4.1
2020-07-08,4.2
2020-07-09,5.2
2020-07-10,5.1
2020-07-11,5.9
2020-07-12,4.4
2020-07-13,5.7
2020-07-14,5.2
2020-07-15,6.1
2020-07-16,5.0
2020-07-17,5.9
2020-07-18,6.7
2020-07-19,6.2
2020-07-20,4.7
2020-07-21,5.5
2020-07-22,5.3
2020-07-23,4.4
2020-07-24,6.0
2020-07-25,7.7
2020-07-26,5.0
2020-07-27,4.5
2020-07-28,6.7
2020-07-29,4.7
2020-07-30,7.0
2020-07-31,5.9
2020-08-01,5.2
2020-08-02,4.3
2020-08-03,4.8
2020-08-04,5.8
2020-08-05,5.7
2020-08-06,6.3
2020-08-07,4.8
2020-08-08,5.1
2020-08-09,5.8
2020-08-10,5.8
2020-08-11,4.3
2020-08-12,4.0
2020-08-13,4.6
2020-08-14,2.7
2020-08-15,6.1
2020-08-16,4.8
2020-08-17,4.5
2020-08-18,4.6
2020-08-19,6.1
2020-08-20,5.1
2020-08-21,4.0
2020-08-22,6.2
2020-08-23,5.7
2020-08-24,5.8
2020-08-25,5.4
2020-08-26,6.6
2020-08-27,5.5
2020-08-28,5.0
2020-08-29,5.5
2020-08-30,5.0
2020-08-31,5.6
2020-09-01,5.7
2020-09-02,6.3
2020-09-03,6.0
2020-09-04,6.0
2020-09-05,7.1
2020-09-06,4.0
2020-09-07,7.1
2020-09-08,6.0
2020-09-09,5.6
2020-09-10,5.1
2020-09-11,6.7
2020-09-12,6.6
2020-09-13,6.2
2020-09-14,5.1
2020-09-15,5.4
2020-09-16,6.6
2020-09-17,5.5
2020-09-18,4.5
2020-09-19,7.5
2020-09-20,4.4
2020-09-21,6.2
2020-09-22,5.605234288246296
2020-09-23,5.419819413571483
2020-09-24,5.733598432251939
2020-09-25,6.674935488293301
2020-09-26,5.733598432251939
2020-09-27,4.76373601087599
2020-09-28,5.505395509575243
2020-09-29,5.633759653580885
2020-09-30,5.02046429888727
2020-10-01,4.464219674862829
2020-10-02,6.432469882949314
2020-10-03,6.004589402930512
2020-10-04,5.804911845588406
2020-10-05,6.931663776304584
2020-10-06,5.248667221563964
2020-10-07,4.76373601087599
2020-10-08,6.475257930951195
2020-10-09,7.416594986992559
2020-10-10,4.720947962874108
2020-10-11,5.434082096238778
2020-10-12,6.018852085597806
2020-10-13,4.22175406951884
2020-10-14,5.377031365569605
2020-10-15,5.405556730904192
2020-10-16,6.1757415949380325
2020-10-17,6.560834026954955
2020-10-18,6.11869086426886
2020-10-19,6.789036949631648
2020-10-20,7.587747179000079
2020-10-21,5.6622850189154725
2020-10-22,6.674935488293301
2020-10-23,5.847699893590286
2020-10-24,5.90475062425946
2020-10-25,5.31998063490043
2020-10-26,6.0331147682651
2020-10-27,6.988714506973755
2020-10-28,6.232792325607207
2020-10-29,5.6622850189154725
2020-10-30,6.0759028162669795
2020-10-31,6.917401093637289
2020-11-01,4.8921001548816285
2020-11-02,6.803299632298942
2020-11-03,4.777998693543282
2020-11-04,3.893712368171092
2020-11-05,3.836661637501919
2020-11-06,5.305717952233137
2020-11-07,5.334243317567723
2020-11-08,5.419819413571483
2020-11-09,5.362768682902312
2020-11-10,5.961801354928632
2020-11-11,6.475257930951195
2020-11-12,5.548183557577126
2020-11-13,5.405556730904192
2020-11-14,6.9601891416391695
2020-11-15,6.418207200282021
2020-11-16,4.877837472214337
2020-11-17,5.2914552695658434
2020-11-18,5.391294048236896
2020-11-19,5.8619625762575795
2020-11-20,4.706685280206814
2020-11-21,6.546571344287661
2020-11-22,4.706685280206814
2020-11-23,5.419819413571483
2020-11-24,5.919013306926752
2020-11-25,5.648022336248178
2020-11-26,4.82078674154516
2020-11-27,5.362768682902312
2020-11-28,6.275580373609087
2020-11-29,4.863574789547044
2020-11-30,5.847699893590286
2020-12-01,5.705073066917352
2020-12-02,5.590971605579006
2020-12-03,5.220141856229378
2020-12-04,5.234404538896671
2020-12-05,5.790649162921111
2020-12-06,4.749473328208695
2020-12-07,5.448344778906072
2020-12-08,6.247055008274501
2020-12-09,5.4768701442406575
2020-12-10,6.617884757624128
2020-12-11,6.589359392289542
2020-12-12,6.004589402930512
2020-12-13,4.863574789547044
2020-12-14,4.507007722864707
2020-12-15,5.90475062425946
2020-12-16,4.621109184203055
