date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,19.0,19.0,1
2020-02-02,27.0,27.0,1
2020-02-03,17.0,17.0,1
2020-02-04,14.0,14.0,1
2020-02-05,20.0,20.0,1
2020-02-06,10.0,10.0,1
2020-02-07,20.0,20.0,1
2020-02-08,14.0,14.0,1
2020-02-09,11.0,11.0,1
2020-02-10,7.0,7.0,1
2020-02-11,9.0,9.0,1
2020-02-12,9.0,9.0,1
2020-02-13,16.0,16.0,1
2020-02-14,10.0,10.0,1
2020-02-15,14.0,14.0,1
2020-02-16,11.0,11.0,1
2020-02-17,11.0,11.0,1
2020-02-18,9.0,9.0,1
2020-02-19,11.0,11.0,1
2020-02-20,4.0,4.0,1
2020-02-21,3.0,3.0,1
2020-02-22,7.0,7.0,1
2020-02-23,22.0,22.0,1
2020-02-24,55.0,55.0,1
2020-02-25,78.0,78.0,1
2020-02-26,89.0,89.0,1
2020-02-27,71.0,71.0,1
2020-02-28,100.0,100.0,1
2020-02-29,41.0,41.0,1
2020-03-01,32.0,32.0,1
2020-03-02,26.0,26.0,1
2020-03-03,29.0,29.0,1
2020-03-04,16.0,16.0,1
2020-03-05,18.0,18.0,1
2020-03-06,20.0,20.0,1
2020-03-07,18.0,18.0,1
2020-03-08,16.0,16.0,1
2020-03-09,24.0,24.0,1
2020-03-10,27.0,27.0,1
2020-03-11,53.0,53.0,1
2020-03-12,86.0,86.0,1
2020-03-13,75.0,75.0,1
2020-03-14,100.0,100.0,1
2020-03-15,88.0,88.0,1
2020-03-16,67.0,67.0,1
2020-03-17,86.0,86.0,1
2020-03-18,68.0,68.0,1
2020-03-19,55.0,55.0,1
2020-03-20,68.0,68.0,1
2020-03-21,71.0,71.0,1
2020-03-22,68.0,68.0,1
2020-03-23,56.0,56.0,1
2020-03-24,44.0,44.0,1
2020-03-25,51.0,51.0,1
2020-03-26,52.0,52.0,1
2020-03-27,54.0,54.0,1
2020-03-28,48.0,48.0,1
2020-03-29,41.0,41.0,1
2020-03-30,27.0,27.0,1
2020-03-31,21.0,21.0,1
2020-04-01,21.0,21.0,1
2020-04-02,18.0,18.0,1
2020-04-03,22.0,22.0,1
2020-04-04,22.0,22.0,1
2020-04-05,26.0,26.0,1
2020-04-06,18.0,18.0,1
2020-04-07,22.0,22.0,1
2020-04-08,13.0,13.0,1
2020-04-09,17.0,17.0,1
2020-04-10,26.0,26.0,1
2020-04-11,13.0,13.0,1
2020-04-12,16.0,16.0,1
2020-04-13,23.0,23.0,1
2020-04-14,19.0,19.0,1
2020-04-15,16.0,16.0,1
2020-04-16,11.0,11.0,1
2020-04-17,10.0,10.0,1
2020-04-18,14.0,14.0,1
2020-04-19,10.0,10.0,1
2020-04-20,16.0,16.0,1
2020-04-21,14.0,14.0,1
2020-04-22,8.0,8.0,1
2020-04-23,14.0,14.0,1
2020-04-24,9.0,9.0,1
2020-04-25,12.0,12.0,1
2020-04-26,9.0,9.0,1
2020-04-27,10.0,10.0,1
2020-04-28,8.0,8.0,1
2020-04-29,5.0,5.0,1
2020-04-30,4.0,4.0,1
2020-05-01,12.0,12.0,1
2020-05-02,5.0,5.0,1
2020-05-03,2.0,2.0,1
2020-05-04,8.0,8.0,1
2020-05-05,5.0,5.0,1
2020-05-06,10.0,10.0,1
2020-05-07,4.0,4.0,1
2020-05-08,5.0,5.0,1
2020-05-09,6.0,6.0,1
2020-05-10,5.0,5.0,1
2020-05-11,6.0,6.0,1
2020-05-12,6.0,6.0,1
2020-05-13,3.0,3.0,1
2020-05-14,9.0,9.0,1
2020-05-15,8.0,8.0,1
2020-05-16,8.0,8.0,1
2020-05-17,6.0,6.0,1
2020-05-18,7.0,7.0,1
2020-05-19,4.0,4.0,1
2020-05-20,3.0,3.0,1
2020-05-21,12.0,12.0,1
2020-05-22,6.0,6.0,1
2020-05-23,1.0,1.0,1
2020-05-24,3.0,3.0,1
2020-05-25,2.0,2.0,1
2020-05-26,5.0,5.0,1
2020-05-27,7.0,7.0,1
2020-05-28,3.0,3.0,1
2020-05-29,4.0,4.0,1
2020-05-30,5.0,5.0,1
2020-05-31,4.0,4.0,1
2020-06-01,4.0,4.0,1
2020-06-02,3.0,3.0,1
2020-06-03,2.0,2.0,1
2020-06-04,7.0,7.0,1
2020-06-05,4.0,4.0,1
2020-06-06,4.0,4.0,1
2020-06-07,3.0,3.0,1
2020-06-08,5.0,5.0,1
2020-06-09,6.0,6.0,1
2020-06-10,8.0,8.0,1
2020-06-11,4.0,4.0,1
2020-06-12,1.0,1.0,1
2020-06-13,2.0,2.0,1
2020-06-14,5.0,5.0,1
2020-06-15,2.0,2.0,1
2020-06-16,3.0,3.0,1
2020-06-17,2.0,2.0,1
2020-06-18,5.0,5.0,1
2020-06-19,3.0,3.0,1
2020-06-20,3.0,3.0,1
2020-06-21,3.0,3.0,1
2020-06-22,7.0,7.0,1
2020-06-23,5.0,5.0,1
2020-06-24,9.0,9.0,1
2020-06-25,2.0,2.0,1
2020-06-26,3.0,3.0,1
2020-06-27,2.0,2.0,1
2020-06-28,3.0,3.0,1
2020-06-29,1.0,1.0,1
2020-06-30,6.0,6.0,1
2020-07-01,3.0,3.0,1
2020-07-02,1.0,1.0,1
2020-07-03,2.0,2.0,1
2020-07-04,1.0,1.0,1
2020-07-05,1.0,1.0,1
2020-07-06,5.0,5.0,1
2020-07-07,2.0,2.0,1
2020-07-08,4.0,4.0,1
2020-07-09,4.0,4.0,1
2020-07-10,5.0,5.0,1
2020-07-11,1.0,1.0,1
2020-07-12,7.0,7.0,1
2020-07-13,2.0,2.0,1
2020-07-14,2.0,2.0,1
2020-07-15,1.0,1.0,1
2020-07-16,6.0,6.0,1
2020-07-17,8.0,8.0,1
2020-07-18,3.0,3.0,1
2020-07-19,4.0,4.0,1
2020-07-20,3.0,3.0,1
2020-07-21,3.0,3.0,1
2020-07-22,5.0,5.0,1
2020-07-23,4.0,4.0,1
2020-07-24,7.0,7.0,1
2020-07-25,5.0,5.0,1
2020-07-26,4.0,4.0,1
2020-07-27,3.0,3.0,1
2020-07-28,4.0,4.0,1
2020-07-29,5.0,5.0,1
2020-07-30,6.0,6.0,1
2020-07-31,4.0,4.0,1
2020-08-01,5.0,5.0,1
2020-08-02,9.0,9.0,1
2020-08-03,7.0,7.0,1
2020-08-04,1.0,1.0,1
2020-08-05,3.0,3.0,1
2020-08-06,4.0,4.0,1
2020-08-07,5.0,5.0,1
2020-08-08,5.0,5.0,1
2020-08-09,6.0,6.0,1
2020-08-10,5.0,5.0,1
2020-08-11,4.0,4.0,1
2020-08-12,8.0,8.0,1
2020-08-13,9.0,9.0,1
2020-08-14,8.0,8.0,1
2020-08-15,1.0,1.0,1
2020-08-16,3.0,3.0,1
2020-08-17,3.0,3.0,1
2020-08-18,4.0,4.0,1
2020-08-19,6.0,6.0,1
2020-08-20,7.0,7.0,1
2020-08-21,3.0,3.0,1
2020-08-22,2.0,2.0,1
2020-08-23,7.0,7.0,1
2020-08-24,6.0,6.0,1
2020-08-25,3.0,3.0,1
2020-08-26,6.0,6.0,1
2020-08-27,5.0,5.0,1
2020-08-28,6.0,6.0,1
2020-08-29,3.0,3.0,1
2020-08-30,3.0,3.0,1
2020-08-31,3.0,3.0,1
2020-09-01,3.0,3.0,1
2020-09-02,8.0,8.0,1
2020-09-03,7.0,7.0,1
2020-09-04,2.0,2.0,1
2020-09-05,4.0,4.0,1
2020-09-06,0.0,0.0,1
2020-09-07,4.0,4.0,1
2020-09-08,3.0,3.0,1
2020-09-09,8.0,8.0,1
2020-09-10,5.0,5.0,1
2020-09-11,3.0,3.0,1
2020-09-12,4.0,4.0,1
2020-09-13,3.0,3.0,1
2020-09-14,3.0,3.0,1
2020-09-15,4.0,4.0,1
2020-09-16,1.0,1.0,1
2020-09-17,3.0,3.0,1
2020-09-18,2.0,2.0,1
2020-09-19,4.0,4.0,1
2020-09-20,5.0,5.0,1
2020-09-21,6.0,6.0,1
2020-09-22,3.0,3.0,1
2020-09-23,3.0,3.0,1
2020-09-24,4.0,4.0,1
2020-09-25,5.0,5.0,1
2020-09-26,6.0,6.0,1
2020-09-27,1.0,1.0,1
2020-09-28,6.0,6.0,1
2020-09-29,2.0,2.0,1
2020-09-30,4.0,4.0,1
2020-10-01,5.0,5.0,1
2020-10-02,2.0,2.0,1
2020-10-03,6.0,6.0,1
2020-10-04,2.0,2.0,1
2020-10-05,6.0,6.0,1
2020-10-06,3.0,3.0,1
2020-10-07,2.0,2.0,1
2020-10-08,4.0,4.0,1
2020-10-09,6.0,6.0,1
2020-10-10,4.0,4.0,1
2020-10-11,2.0,2.0,1
2020-10-12,3.0,3.0,1
2020-10-13,5.0,5.0,1
2020-10-14,5.0,5.0,1
2020-10-15,4.0,4.0,1
2020-10-16,5.0,5.0,1
2020-10-17,1.0,1.0,1
2020-10-18,2.0,2.0,1
2020-10-19,3.0,3.0,1
2020-10-20,7.0,7.0,1
2020-10-21,8.0,8.0,1
2020-10-22,7.0,7.0,1
2020-10-23,11.0,11.0,1
2020-10-24,3.0,3.0,1
2020-10-25,3.0,3.0,1
2020-10-26,7.0,7.0,1
2020-10-27,9.0,9.0,1
2020-09-28,40.0,40.0,2
2020-09-29,20.0,20.0,2
2020-09-30,27.0,27.0,2
2020-10-01,28.0,28.0,2
2020-10-02,15.0,15.0,2
2020-10-03,68.0,68.0,2
2020-10-04,33.0,33.0,2
2020-10-05,53.0,53.0,2
2020-10-06,20.0,20.0,2
2020-10-07,20.0,20.0,2
2020-10-08,27.0,27.0,2
2020-10-09,29.0,29.0,2
2020-10-10,54.0,54.0,2
2020-10-11,15.0,15.0,2
2020-10-12,20.0,20.0,2
2020-10-13,20.0,20.0,2
2020-10-14,47.0,47.0,2
2020-10-15,14.0,14.0,2
2020-10-16,30.0,30.0,2
2020-10-17,9.0,9.0,2
2020-10-18,25.0,25.0,2
2020-10-19,34.0,34.0,2
2020-10-20,48.0,48.0,2
2020-10-21,68.0,68.0,2
2020-10-22,77.0,77.0,2
2020-10-23,68.0,68.0,2
2020-10-24,53.0,53.0,2
2020-10-25,41.0,41.0,2
2020-10-26,74.0,74.0,2
2020-10-27,56.0,56.0,2
2020-10-28,29.0,29.0,2
2020-10-29,59.0,59.0,2
2020-10-30,22.0,22.0,2
2020-10-31,63.0,63.0,2
2020-11-01,61.0,61.0,2
2020-11-02,77.0,77.0,2
2020-11-03,32.0,32.0,2
2020-11-04,30.0,30.0,2
2020-11-05,36.0,36.0,2
2020-11-06,40.0,40.0,2
2020-11-07,25.0,25.0,2
2020-11-08,62.0,62.0,2
2020-11-09,57.0,57.0,2
2020-11-10,44.0,44.0,2
2020-11-11,25.0,25.0,2
2020-11-12,13.0,13.0,2
2020-11-13,27.0,27.0,2
2020-11-14,25.0,25.0,2
2020-11-15,24.0,24.0,2
2020-11-16,32.0,32.0,2
