date,/m/0hn9s_0,/m/0hn9s,batch_id
2020-02-01,2.0,2.0,1
2020-02-02,3.0,3.0,1
2020-02-03,2.0,2.0,1
2020-02-04,3.0,3.0,1
2020-02-05,2.0,2.0,1
2020-02-06,2.0,2.0,1
2020-02-07,1.0,1.0,1
2020-02-08,2.0,2.0,1
2020-02-09,2.0,2.0,1
2020-02-10,2.0,2.0,1
2020-02-11,2.0,2.0,1
2020-02-12,2.0,2.0,1
2020-02-13,2.0,2.0,1
2020-02-14,2.0,2.0,1
2020-02-15,2.0,2.0,1
2020-02-16,1.0,1.0,1
2020-02-17,2.0,2.0,1
2020-02-18,1.0,1.0,1
2020-02-19,1.0,1.0,1
2020-02-20,1.0,1.0,1
2020-02-21,1.0,1.0,1
2020-02-22,1.0,1.0,1
2020-02-23,3.0,3.0,1
2020-02-24,5.0,5.0,1
2020-02-25,5.0,5.0,1
2020-02-26,7.0,7.0,1
2020-02-27,7.0,7.0,1
2020-02-28,7.0,7.0,1
2020-02-29,7.0,7.0,1
2020-03-01,7.0,7.0,1
2020-03-02,5.0,5.0,1
2020-03-03,3.0,3.0,1
2020-03-04,4.0,4.0,1
2020-03-05,4.0,4.0,1
2020-03-06,6.0,6.0,1
2020-03-07,7.0,7.0,1
2020-03-08,5.0,5.0,1
2020-03-09,10.0,10.0,1
2020-03-10,14.0,14.0,1
2020-03-11,35.0,35.0,1
2020-03-12,30.0,30.0,1
2020-03-13,32.0,32.0,1
2020-03-14,34.0,34.0,1
2020-03-15,28.0,28.0,1
2020-03-16,27.0,27.0,1
2020-03-17,26.0,26.0,1
2020-03-18,26.0,26.0,1
2020-03-19,21.0,21.0,1
2020-03-20,100.0,100.0,1
2020-03-21,57.0,57.0,1
2020-03-22,36.0,36.0,1
2020-03-23,30.0,30.0,1
2020-03-24,31.0,31.0,1
2020-03-25,28.0,28.0,1
2020-03-26,27.0,27.0,1
2020-03-27,25.0,25.0,1
2020-03-28,25.0,25.0,1
2020-03-29,25.0,25.0,1
2020-03-30,23.0,23.0,1
2020-03-31,27.0,27.0,1
2020-04-01,26.0,26.0,1
2020-04-02,26.0,26.0,1
2020-04-03,20.0,20.0,1
2020-04-04,26.0,26.0,1
2020-04-05,28.0,28.0,1
2020-04-06,28.0,28.0,1
2020-04-07,20.0,20.0,1
2020-04-08,18.0,18.0,1
2020-04-09,17.0,17.0,1
2020-04-10,12.0,12.0,1
2020-04-11,15.0,15.0,1
2020-04-12,16.0,16.0,1
2020-04-13,14.0,14.0,1
2020-04-14,15.0,15.0,1
2020-04-15,12.0,12.0,1
2020-04-16,14.0,14.0,1
2020-04-17,11.0,11.0,1
2020-04-18,12.0,12.0,1
2020-04-19,13.0,13.0,1
2020-04-20,10.0,10.0,1
2020-04-21,9.0,9.0,1
2020-04-22,10.0,10.0,1
2020-04-23,10.0,10.0,1
2020-04-24,10.0,10.0,1
2020-04-25,7.0,7.0,1
2020-04-26,9.0,9.0,1
2020-04-27,9.0,9.0,1
2020-04-28,8.0,8.0,1
2020-04-29,7.0,7.0,1
2020-04-30,6.0,6.0,1
2020-05-01,6.0,6.0,1
2020-05-02,7.0,7.0,1
2020-05-03,5.0,5.0,1
2020-05-04,8.0,8.0,1
2020-05-05,5.0,5.0,1
2020-05-06,7.0,7.0,1
2020-05-07,5.0,5.0,1
2020-05-08,5.0,5.0,1
2020-05-09,3.0,3.0,1
2020-05-10,6.0,6.0,1
2020-05-11,7.0,7.0,1
2020-05-12,5.0,5.0,1
2020-05-13,6.0,6.0,1
2020-05-14,4.0,4.0,1
2020-05-15,8.0,8.0,1
2020-05-16,5.0,5.0,1
2020-05-17,4.0,4.0,1
2020-05-18,6.0,6.0,1
2020-05-19,5.0,5.0,1
2020-05-20,4.0,4.0,1
2020-05-21,4.0,4.0,1
2020-05-22,6.0,6.0,1
2020-05-23,3.0,3.0,1
2020-05-24,4.0,4.0,1
2020-05-25,3.0,3.0,1
2020-05-26,5.0,5.0,1
2020-05-27,6.0,6.0,1
2020-05-28,2.0,2.0,1
2020-05-29,4.0,4.0,1
2020-05-30,2.0,2.0,1
2020-05-31,4.0,4.0,1
2020-06-01,3.0,3.0,1
2020-06-02,3.0,3.0,1
2020-06-03,3.0,3.0,1
2020-06-04,3.0,3.0,1
2020-06-05,2.0,2.0,1
2020-06-06,4.0,4.0,1
2020-06-07,4.0,4.0,1
2020-06-08,4.0,4.0,1
2020-06-09,4.0,4.0,1
2020-06-10,3.0,3.0,1
2020-06-11,2.0,2.0,1
2020-06-12,3.0,3.0,1
2020-06-13,3.0,3.0,1
2020-06-14,3.0,3.0,1
2020-06-15,3.0,3.0,1
2020-06-16,3.0,3.0,1
2020-06-17,2.0,2.0,1
2020-06-18,3.0,3.0,1
2020-06-19,3.0,3.0,1
2020-06-20,1.0,1.0,1
2020-06-21,3.0,3.0,1
2020-06-22,3.0,3.0,1
2020-06-23,2.0,2.0,1
2020-06-24,3.0,3.0,1
2020-06-25,3.0,3.0,1
2020-06-26,2.0,2.0,1
2020-06-27,2.0,2.0,1
2020-06-28,2.0,2.0,1
2020-06-29,2.0,2.0,1
2020-06-30,3.0,3.0,1
2020-07-01,2.0,2.0,1
2020-07-02,1.0,1.0,1
2020-07-03,2.0,2.0,1
2020-07-04,2.0,2.0,1
2020-07-05,1.0,1.0,1
2020-07-06,3.0,3.0,1
2020-07-07,2.0,2.0,1
2020-07-08,2.0,2.0,1
2020-07-09,2.0,2.0,1
2020-07-10,1.0,1.0,1
2020-07-11,1.0,1.0,1
2020-07-12,2.0,2.0,1
2020-07-13,2.0,2.0,1
2020-07-14,2.0,2.0,1
2020-07-15,2.0,2.0,1
2020-07-16,2.0,2.0,1
2020-07-17,1.0,1.0,1
2020-07-18,0.0,0.0,1
2020-07-19,1.0,1.0,1
2020-07-20,2.0,2.0,1
2020-07-21,1.0,1.0,1
2020-07-22,2.0,2.0,1
2020-07-23,1.0,1.0,1
2020-07-24,3.0,3.0,1
2020-07-25,1.0,1.0,1
2020-07-26,1.0,1.0,1
2020-07-27,1.0,1.0,1
2020-07-28,3.0,3.0,1
2020-07-29,1.0,1.0,1
2020-07-30,2.0,2.0,1
2020-07-31,2.0,2.0,1
2020-08-01,2.0,2.0,1
2020-08-02,2.0,2.0,1
2020-08-03,2.0,2.0,1
2020-08-04,2.0,2.0,1
2020-08-05,2.0,2.0,1
2020-08-06,3.0,3.0,1
2020-08-07,2.0,2.0,1
2020-08-08,1.0,1.0,1
2020-08-09,0.0,0.0,1
2020-08-10,2.0,2.0,1
2020-08-11,1.0,1.0,1
2020-08-12,1.0,1.0,1
2020-08-13,1.0,1.0,1
2020-08-14,1.0,1.0,1
2020-08-15,1.0,1.0,1
2020-08-16,2.0,2.0,1
2020-08-17,1.0,1.0,1
2020-08-18,1.0,1.0,1
2020-08-19,2.0,2.0,1
2020-08-20,2.0,2.0,1
2020-08-21,4.0,4.0,1
2020-08-22,2.0,2.0,1
2020-08-23,1.0,1.0,1
2020-08-24,2.0,2.0,1
2020-08-25,2.0,2.0,1
2020-08-26,2.0,2.0,1
2020-08-27,2.0,2.0,1
2020-08-28,2.0,2.0,1
2020-08-29,1.0,1.0,1
2020-08-30,1.0,1.0,1
2020-08-31,1.0,1.0,1
2020-09-01,2.0,2.0,1
2020-09-02,2.0,2.0,1
2020-09-03,1.0,1.0,1
2020-09-04,1.0,1.0,1
2020-09-05,1.0,1.0,1
2020-09-06,1.0,1.0,1
2020-09-07,1.0,1.0,1
2020-09-08,1.0,1.0,1
2020-09-09,1.0,1.0,1
2020-09-10,2.0,2.0,1
2020-09-11,2.0,2.0,1
2020-09-12,2.0,2.0,1
2020-09-13,1.0,1.0,1
2020-09-14,1.0,1.0,1
2020-09-15,1.0,1.0,1
2020-09-16,3.0,3.0,1
2020-09-17,2.0,2.0,1
2020-09-18,1.0,1.0,1
2020-09-19,1.0,1.0,1
2020-09-20,1.0,1.0,1
2020-09-21,1.0,1.0,1
2020-09-22,1.0,1.0,1
2020-09-23,2.0,2.0,1
2020-09-24,2.0,2.0,1
2020-09-25,2.0,2.0,1
2020-09-26,1.0,1.0,1
2020-09-27,1.0,1.0,1
2020-09-28,1.0,1.0,1
2020-09-29,2.0,2.0,1
2020-09-30,1.0,1.0,1
2020-10-01,3.0,3.0,1
2020-10-02,2.0,2.0,1
2020-10-03,3.0,3.0,1
2020-10-04,2.0,2.0,1
2020-10-05,2.0,2.0,1
2020-10-06,2.0,2.0,1
2020-10-07,2.0,2.0,1
2020-10-08,5.0,5.0,1
2020-10-09,3.0,3.0,1
2020-10-10,4.0,4.0,1
2020-10-11,3.0,3.0,1
2020-10-12,3.0,3.0,1
2020-10-13,2.0,2.0,1
2020-10-14,3.0,3.0,1
2020-10-15,3.0,3.0,1
2020-10-16,2.0,2.0,1
2020-10-17,5.0,5.0,1
2020-10-18,3.0,3.0,1
2020-10-19,3.0,3.0,1
2020-10-20,4.0,4.0,1
2020-10-21,3.0,3.0,1
2020-10-22,3.0,3.0,1
2020-10-23,4.0,4.0,1
2020-10-24,5.0,5.0,1
2020-10-25,5.0,5.0,1
2020-10-26,3.0,3.0,1
2020-10-27,2.0,2.0,1
2020-09-28,18.0,18.0,2
2020-09-29,21.0,21.0,2
2020-09-30,21.0,21.0,2
2020-10-01,45.0,45.0,2
2020-10-02,25.0,25.0,2
2020-10-03,34.0,34.0,2
2020-10-04,12.0,12.0,2
2020-10-05,26.0,26.0,2
2020-10-06,18.0,18.0,2
2020-10-07,29.0,29.0,2
2020-10-08,68.0,68.0,2
2020-10-09,49.0,49.0,2
2020-10-10,43.0,43.0,2
2020-10-11,57.0,57.0,2
2020-10-12,53.0,53.0,2
2020-10-13,32.0,32.0,2
2020-10-14,52.0,52.0,2
2020-10-15,50.0,50.0,2
2020-10-16,48.0,48.0,2
2020-10-17,61.0,61.0,2
2020-10-18,41.0,41.0,2
2020-10-19,48.0,48.0,2
2020-10-20,52.0,52.0,2
2020-10-21,51.0,51.0,2
2020-10-22,75.0,75.0,2
2020-10-23,68.0,68.0,2
2020-10-24,65.0,65.0,2
2020-10-25,100.0,100.0,2
2020-10-26,48.0,48.0,2
2020-10-27,47.0,47.0,2
2020-10-28,42.0,42.0,2
2020-10-29,49.0,49.0,2
2020-10-30,35.0,35.0,2
2020-10-31,55.0,55.0,2
2020-11-01,47.0,47.0,2
2020-11-02,40.0,40.0,2
2020-11-03,35.0,35.0,2
2020-11-04,48.0,48.0,2
2020-11-05,47.0,47.0,2
2020-11-06,82.0,82.0,2
2020-11-07,43.0,43.0,2
2020-11-08,52.0,52.0,2
2020-11-09,39.0,39.0,2
2020-11-10,39.0,39.0,2
2020-11-11,49.0,49.0,2
2020-11-12,25.0,25.0,2
2020-11-13,29.0,29.0,2
2020-11-14,22.0,22.0,2
2020-11-15,35.0,35.0,2
2020-11-16,14.0,14.0,2
2020-11-17,27.0,27.0,2
2020-11-18,25.0,25.0,2
2020-11-19,17.0,17.0,2
2020-11-20,16.0,16.0,2
2020-11-21,9.0,9.0,2
2020-11-22,37.0,37.0,2
2020-11-23,31.0,31.0,2
2020-11-24,19.0,19.0,2
2020-11-25,30.0,30.0,2
2020-11-26,32.0,32.0,2
2020-11-27,15.0,15.0,2
2020-11-28,25.0,25.0,2
2020-11-29,22.0,22.0,2
2020-11-30,31.0,31.0,2
2020-12-01,25.0,25.0,2
2020-12-02,12.0,12.0,2
2020-12-03,18.0,18.0,2
2020-12-04,5.0,5.0,2
2020-12-05,29.0,29.0,2
2020-12-06,24.0,24.0,2
2020-12-07,29.0,29.0,2
2020-12-08,34.0,34.0,2
2020-12-09,20.0,20.0,2
2020-12-10,35.0,35.0,2
2020-12-11,21.0,21.0,2
2020-12-12,22.0,22.0,2
2020-12-13,29.0,29.0,2
2020-12-14,19.0,19.0,2
2020-12-15,13.0,13.0,2
2020-12-16,13.0,13.0,2
2020-12-17,20.0,20.0,2
2020-12-18,14.0,14.0,2
2020-12-19,13.0,13.0,2
2020-12-20,44.0,44.0,2
2020-12-21,24.0,24.0,2
2020-12-22,28.0,28.0,2
2020-12-23,7.0,7.0,2
2020-12-24,12.0,12.0,2
2020-12-25,15.0,15.0,2
2020-12-26,42.0,42.0,2
2020-12-27,18.0,18.0,2
2020-12-28,35.0,35.0,2
2020-12-29,19.0,19.0,2
2020-12-30,26.0,26.0,2
2020-12-31,45.0,45.0,2
2021-01-01,27.0,27.0,2
2021-01-02,16.0,16.0,2
2021-01-03,12.0,12.0,2
2021-01-04,5.0,5.0,2
2021-01-05,14.0,14.0,2
2021-01-06,23.0,23.0,2
2021-01-07,13.0,13.0,2
2021-01-08,11.0,11.0,2
2021-01-09,19.0,19.0,2
2021-01-10,21.0,21.0,2
2021-01-11,31.0,31.0,2
2021-01-12,27.0,27.0,2
2021-01-13,17.0,17.0,2
2021-01-14,22.0,22.0,2
2021-01-15,23.0,23.0,2
2021-01-16,13.0,13.0,2
2021-01-17,18.0,18.0,2
2021-01-18,15.0,15.0,2
2021-01-19,15.0,15.0,2
2021-01-20,22.0,22.0,2
2021-01-21,36.0,36.0,2
2021-01-22,21.0,21.0,2
2021-01-23,19.0,19.0,2
2021-01-24,17.0,17.0,2
2021-01-25,17.0,17.0,2
