date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,18.0,18.0,1
2020-02-02,13.0,13.0,1
2020-02-03,16.0,16.0,1
2020-02-04,12.0,12.0,1
2020-02-05,14.0,14.0,1
2020-02-06,9.0,9.0,1
2020-02-07,15.0,15.0,1
2020-02-08,11.0,11.0,1
2020-02-09,9.0,9.0,1
2020-02-10,10.0,10.0,1
2020-02-11,11.0,11.0,1
2020-02-12,15.0,15.0,1
2020-02-13,13.0,13.0,1
2020-02-14,10.0,10.0,1
2020-02-15,7.0,7.0,1
2020-02-16,8.0,8.0,1
2020-02-17,9.0,9.0,1
2020-02-18,5.0,5.0,1
2020-02-19,4.0,4.0,1
2020-02-20,7.0,7.0,1
2020-02-21,8.0,8.0,1
2020-02-22,15.0,15.0,1
2020-02-23,37.0,37.0,1
2020-02-24,64.0,64.0,1
2020-02-25,61.0,61.0,1
2020-02-26,54.0,54.0,1
2020-02-27,44.0,44.0,1
2020-02-28,30.0,30.0,1
2020-02-29,23.0,23.0,1
2020-03-01,17.0,17.0,1
2020-03-02,10.0,10.0,1
2020-03-03,17.0,17.0,1
2020-03-04,11.0,11.0,1
2020-03-05,16.0,16.0,1
2020-03-06,19.0,19.0,1
2020-03-07,15.0,15.0,1
2020-03-08,22.0,22.0,1
2020-03-09,60.0,60.0,1
2020-03-10,85.0,85.0,1
2020-03-11,92.0,92.0,1
2020-03-12,89.0,89.0,1
2020-03-13,91.0,91.0,1
2020-03-14,100.0,100.0,1
2020-03-15,93.0,93.0,1
2020-03-16,64.0,64.0,1
2020-03-17,65.0,65.0,1
2020-03-18,57.0,57.0,1
2020-03-19,53.0,53.0,1
2020-03-20,61.0,61.0,1
2020-03-21,54.0,54.0,1
2020-03-22,69.0,69.0,1
2020-03-23,53.0,53.0,1
2020-03-24,54.0,54.0,1
2020-03-25,65.0,65.0,1
2020-03-26,59.0,59.0,1
2020-03-27,50.0,50.0,1
2020-03-28,47.0,47.0,1
2020-03-29,44.0,44.0,1
2020-03-30,41.0,41.0,1
