date,/g/121j1nlf_0,/g/121j1nlf,batch_id
2020-02-01,17.0,17.0,1
2020-02-02,0.0,0.0,1
2020-02-03,15.0,15.0,1
2020-02-04,16.0,16.0,1
2020-02-05,17.0,17.0,1
2020-02-06,0.0,0.0,1
2020-02-07,18.0,18.0,1
2020-02-08,17.0,17.0,1
2020-02-09,32.0,32.0,1
2020-02-10,49.0,49.0,1
2020-02-11,16.0,16.0,1
2020-02-12,0.0,0.0,1
2020-02-13,0.0,0.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,31.0,31.0,1
2020-02-18,0.0,0.0,1
2020-02-19,0.0,0.0,1
2020-02-20,33.0,33.0,1
2020-02-21,0.0,0.0,1
2020-02-22,18.0,18.0,1
2020-02-23,17.0,17.0,1
2020-02-24,16.0,16.0,1
2020-02-25,0.0,0.0,1
2020-02-26,16.0,16.0,1
2020-02-27,16.0,16.0,1
2020-02-28,0.0,0.0,1
2020-02-29,33.0,33.0,1
2020-03-01,0.0,0.0,1
2020-03-02,31.0,31.0,1
2020-03-03,0.0,0.0,1
2020-03-04,16.0,16.0,1
2020-03-05,16.0,16.0,1
2020-03-06,32.0,32.0,1
2020-03-07,0.0,0.0,1
2020-03-08,16.0,16.0,1
2020-03-09,31.0,31.0,1
2020-03-10,0.0,0.0,1
2020-03-11,16.0,16.0,1
2020-03-12,31.0,31.0,1
2020-03-13,17.0,17.0,1
2020-03-14,0.0,0.0,1
2020-03-15,31.0,31.0,1
2020-03-16,27.0,27.0,1
2020-03-17,13.0,13.0,1
2020-03-18,42.0,42.0,1
2020-03-19,29.0,29.0,1
2020-03-20,14.0,14.0,1
2020-03-21,0.0,0.0,1
2020-03-22,31.0,31.0,1
2020-03-23,12.0,12.0,1
2020-03-24,13.0,13.0,1
2020-03-25,0.0,0.0,1
2020-03-26,14.0,14.0,1
2020-03-27,0.0,0.0,1
2020-03-28,31.0,31.0,1
2020-03-29,14.0,14.0,1
2020-03-30,26.0,26.0,1
2020-03-31,0.0,0.0,1
2020-04-01,0.0,0.0,1
2020-04-02,13.0,13.0,1
2020-04-03,14.0,14.0,1
2020-04-04,32.0,32.0,1
2020-04-05,31.0,31.0,1
2020-04-06,13.0,13.0,1
2020-04-07,0.0,0.0,1
2020-04-08,14.0,14.0,1
2020-04-09,55.0,55.0,1
2020-04-10,14.0,14.0,1
2020-04-11,77.0,77.0,1
2020-04-12,0.0,0.0,1
2020-04-13,29.0,29.0,1
2020-04-14,25.0,25.0,1
2020-04-15,14.0,14.0,1
2020-04-16,27.0,27.0,1
2020-04-17,13.0,13.0,1
2020-04-18,15.0,15.0,1
2020-04-19,15.0,15.0,1
2020-04-20,0.0,0.0,1
2020-04-21,0.0,0.0,1
2020-04-22,14.0,14.0,1
2020-04-23,14.0,14.0,1
2020-04-24,0.0,0.0,1
2020-04-25,30.0,30.0,1
2020-04-26,0.0,0.0,1
2020-04-27,14.0,14.0,1
2020-04-28,13.0,13.0,1
2020-04-29,0.0,0.0,1
2020-04-30,0.0,0.0,1
2020-05-01,0.0,0.0,1
2020-05-02,0.0,0.0,1
2020-05-03,43.0,43.0,1
2020-05-04,13.0,13.0,1
2020-05-05,34.0,34.0,1
2020-05-06,13.0,13.0,1
2020-05-07,14.0,14.0,1
2020-05-08,15.0,15.0,1
2020-05-09,43.0,43.0,1
2020-05-10,14.0,14.0,1
2020-05-11,12.0,12.0,1
2020-05-12,41.0,41.0,1
2020-05-13,26.0,26.0,1
2020-05-14,28.0,28.0,1
2020-05-15,0.0,0.0,1
2020-05-16,0.0,0.0,1
2020-05-17,17.0,17.0,1
2020-05-18,14.0,14.0,1
2020-05-19,14.0,14.0,1
2020-05-20,30.0,30.0,1
2020-05-21,16.0,16.0,1
2020-05-22,0.0,0.0,1
2020-05-23,0.0,0.0,1
2020-05-24,0.0,0.0,1
2020-05-25,28.0,28.0,1
2020-05-26,14.0,14.0,1
2020-05-27,0.0,0.0,1
2020-05-28,0.0,0.0,1
2020-05-29,15.0,15.0,1
2020-05-30,0.0,0.0,1
2020-05-31,0.0,0.0,1
2020-06-01,29.0,29.0,1
2020-06-02,0.0,0.0,1
2020-06-03,13.0,13.0,1
2020-06-04,0.0,0.0,1
2020-06-05,26.0,26.0,1
2020-06-06,15.0,15.0,1
2020-06-07,0.0,0.0,1
2020-06-08,40.0,40.0,1
2020-06-09,53.0,53.0,1
2020-06-10,43.0,43.0,1
2020-06-11,15.0,15.0,1
2020-06-12,14.0,14.0,1
2020-06-13,16.0,16.0,1
2020-06-14,0.0,0.0,1
2020-06-15,15.0,15.0,1
2020-06-16,0.0,0.0,1
2020-06-17,44.0,44.0,1
2020-06-18,0.0,0.0,1
