date,/m/0b76bty_0,/m/0b76bty,batch_id
2020-02-01,33.0,33.0,1
2020-02-02,50.0,50.0,1
2020-02-03,41.0,41.0,1
2020-02-04,30.0,30.0,1
2020-02-05,40.0,40.0,1
2020-02-06,33.0,33.0,1
2020-02-07,46.0,46.0,1
2020-02-08,43.0,43.0,1
2020-02-09,29.0,29.0,1
2020-02-10,40.0,40.0,1
2020-02-11,45.0,45.0,1
2020-02-12,35.0,35.0,1
2020-02-13,37.0,37.0,1
2020-02-14,27.0,27.0,1
2020-02-15,41.0,41.0,1
2020-02-16,47.0,47.0,1
2020-02-17,33.0,33.0,1
2020-02-18,30.0,30.0,1
2020-02-19,32.0,32.0,1
2020-02-20,31.0,31.0,1
2020-02-21,42.0,42.0,1
2020-02-22,33.0,33.0,1
2020-02-23,40.0,40.0,1
2020-02-24,40.0,40.0,1
2020-02-25,36.0,36.0,1
2020-02-26,40.0,40.0,1
2020-02-27,65.0,65.0,1
2020-02-28,42.0,42.0,1
2020-02-29,49.0,49.0,1
2020-03-01,66.0,66.0,1
2020-03-02,64.0,64.0,1
2020-03-03,44.0,44.0,1
2020-03-04,55.0,55.0,1
2020-03-05,45.0,45.0,1
2020-03-06,55.0,55.0,1
2020-03-07,39.0,39.0,1
2020-03-08,52.0,52.0,1
2020-03-09,52.0,52.0,1
2020-03-10,56.0,56.0,1
2020-03-11,68.0,68.0,1
2020-03-12,79.0,79.0,1
2020-03-13,76.0,76.0,1
2020-03-14,79.0,79.0,1
2020-03-15,82.0,82.0,1
2020-03-16,86.0,86.0,1
2020-03-17,91.0,91.0,1
2020-03-18,91.0,91.0,1
2020-03-19,100.0,100.0,1
2020-03-20,76.0,76.0,1
2020-03-21,69.0,69.0,1
2020-03-22,66.0,66.0,1
2020-03-23,60.0,60.0,1
2020-03-24,42.0,42.0,1
2020-03-25,62.0,62.0,1
2020-03-26,51.0,51.0,1
2020-03-27,48.0,48.0,1
2020-03-28,48.0,48.0,1
2020-03-29,44.0,44.0,1
2020-03-30,44.0,44.0,1
2020-03-31,47.0,47.0,1
2020-04-01,31.0,31.0,1
2020-04-02,34.0,34.0,1
2020-04-03,46.0,46.0,1
2020-04-04,30.0,30.0,1
2020-04-05,27.0,27.0,1
2020-04-06,27.0,27.0,1
2020-04-07,28.0,28.0,1
2020-04-08,39.0,39.0,1
2020-04-09,22.0,22.0,1
2020-04-10,30.0,30.0,1
2020-04-11,29.0,29.0,1
2020-04-12,27.0,27.0,1
2020-04-13,28.0,28.0,1
2020-04-14,21.0,21.0,1
2020-04-15,24.0,24.0,1
2020-04-16,28.0,28.0,1
2020-04-17,24.0,24.0,1
2020-04-18,27.0,27.0,1
2020-04-19,29.0,29.0,1
2020-04-20,27.0,27.0,1
2020-04-21,22.0,22.0,1
2020-04-22,22.0,22.0,1
2020-04-23,19.0,19.0,1
2020-04-24,23.0,23.0,1
2020-04-25,23.0,23.0,1
2020-04-26,20.0,20.0,1
2020-04-27,19.0,19.0,1
2020-04-28,14.0,14.0,1
2020-04-29,26.0,26.0,1
2020-04-30,20.0,20.0,1
2020-05-01,22.0,22.0,1
2020-05-02,24.0,24.0,1
2020-05-03,23.0,23.0,1
2020-05-04,20.0,20.0,1
2020-05-05,16.0,16.0,1
2020-05-06,27.0,27.0,1
2020-05-07,27.0,27.0,1
2020-05-08,16.0,16.0,1
2020-05-09,24.0,24.0,1
2020-05-10,23.0,23.0,1
2020-05-11,13.0,13.0,1
2020-05-12,25.0,25.0,1
2020-05-13,10.0,10.0,1
2020-05-14,11.0,11.0,1
2020-05-15,19.0,19.0,1
2020-05-16,22.0,22.0,1
2020-05-17,19.0,19.0,1
2020-05-18,17.0,17.0,1
2020-05-19,20.0,20.0,1
