date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,33.0,33.0,1
2020-02-02,30.0,30.0,1
2020-02-03,42.0,42.0,1
2020-02-04,43.0,43.0,1
2020-02-05,43.0,43.0,1
2020-02-06,34.0,34.0,1
2020-02-07,32.0,32.0,1
2020-02-08,47.0,47.0,1
2020-02-09,27.0,27.0,1
2020-02-10,35.0,35.0,1
2020-02-11,41.0,41.0,1
2020-02-12,47.0,47.0,1
2020-02-13,40.0,40.0,1
2020-02-14,32.0,32.0,1
2020-02-15,41.0,41.0,1
2020-02-16,34.0,34.0,1
2020-02-17,37.0,37.0,1
2020-02-18,35.0,35.0,1
2020-02-19,29.0,29.0,1
2020-02-20,40.0,40.0,1
2020-02-21,42.0,42.0,1
2020-02-22,25.0,25.0,1
2020-02-23,43.0,43.0,1
2020-02-24,40.0,40.0,1
2020-02-25,39.0,39.0,1
2020-02-26,43.0,43.0,1
2020-02-27,48.0,48.0,1
2020-02-28,39.0,39.0,1
2020-02-29,37.0,37.0,1
2020-03-01,36.0,36.0,1
2020-03-02,52.0,52.0,1
2020-03-03,43.0,43.0,1
2020-03-04,27.0,27.0,1
2020-03-05,42.0,42.0,1
2020-03-06,28.0,28.0,1
2020-03-07,39.0,39.0,1
2020-03-08,45.0,45.0,1
2020-03-09,41.0,41.0,1
2020-03-10,67.0,67.0,1
2020-03-11,69.0,69.0,1
2020-03-12,61.0,61.0,1
2020-03-13,59.0,59.0,1
2020-03-14,89.0,89.0,1
2020-03-15,72.0,72.0,1
2020-03-16,100.0,100.0,1
2020-03-17,58.0,58.0,1
2020-03-18,73.0,73.0,1
2020-03-19,42.0,42.0,1
2020-03-20,42.0,42.0,1
2020-03-21,64.0,64.0,1
2020-03-22,74.0,74.0,1
2020-03-23,39.0,39.0,1
2020-03-24,57.0,57.0,1
2020-03-25,65.0,65.0,1
2020-03-26,38.0,38.0,1
2020-03-27,54.0,54.0,1
2020-03-28,56.0,56.0,1
2020-03-29,43.0,43.0,1
2020-03-30,40.0,40.0,1
2020-03-31,51.0,51.0,1
2020-04-01,32.0,32.0,1
2020-04-02,43.0,43.0,1
2020-04-03,33.0,33.0,1
2020-04-04,41.0,41.0,1
2020-04-05,51.0,51.0,1
2020-04-06,29.0,29.0,1
2020-04-07,42.0,42.0,1
2020-04-08,31.0,31.0,1
2020-04-09,24.0,24.0,1
2020-04-10,39.0,39.0,1
