date,/m/05w_j_0,/m/05w_j,batch_id
2020-02-01,4.0,4.0,1
2020-02-02,6.0,6.0,1
2020-02-03,5.0,5.0,1
2020-02-04,11.0,11.0,1
2020-02-05,13.0,13.0,1
2020-02-06,9.0,9.0,1
2020-02-07,9.0,9.0,1
2020-02-08,10.0,10.0,1
2020-02-09,4.0,4.0,1
2020-02-10,9.0,9.0,1
2020-02-11,11.0,11.0,1
2020-02-12,16.0,16.0,1
2020-02-13,9.0,9.0,1
2020-02-14,11.0,11.0,1
2020-02-15,7.0,7.0,1
2020-02-16,6.0,6.0,1
2020-02-17,9.0,9.0,1
2020-02-18,7.0,7.0,1
2020-02-19,3.0,3.0,1
2020-02-20,5.0,5.0,1
2020-02-21,4.0,4.0,1
2020-02-22,6.0,6.0,1
2020-02-23,2.0,2.0,1
2020-02-24,7.0,7.0,1
2020-02-25,12.0,12.0,1
2020-02-26,5.0,5.0,1
2020-02-27,10.0,10.0,1
2020-02-28,7.0,7.0,1
2020-02-29,0.0,0.0,1
2020-03-01,5.0,5.0,1
2020-03-02,17.0,17.0,1
2020-03-03,10.0,10.0,1
2020-03-04,21.0,21.0,1
2020-03-05,17.0,17.0,1
2020-03-06,9.0,9.0,1
2020-03-07,7.0,7.0,1
2020-03-08,2.0,2.0,1
2020-03-09,15.0,15.0,1
2020-03-10,20.0,20.0,1
2020-03-11,17.0,17.0,1
2020-03-12,16.0,16.0,1
2020-03-13,9.0,9.0,1
2020-03-14,9.0,9.0,1
2020-03-15,5.0,5.0,1
2020-03-16,18.0,18.0,1
2020-03-17,15.0,15.0,1
2020-03-18,23.0,23.0,1
2020-03-19,14.0,14.0,1
2020-03-20,17.0,17.0,1
2020-03-21,20.0,20.0,1
2020-03-22,7.0,7.0,1
2020-03-23,23.0,23.0,1
2020-03-24,14.0,14.0,1
2020-03-25,11.0,11.0,1
2020-03-26,16.0,16.0,1
2020-03-27,20.0,20.0,1
2020-03-28,9.0,9.0,1
2020-03-29,24.0,24.0,1
2020-03-30,8.0,8.0,1
2020-03-31,19.0,19.0,1
2020-04-01,23.0,23.0,1
2020-04-02,13.0,13.0,1
2020-04-03,16.0,16.0,1
2020-04-04,16.0,16.0,1
2020-04-05,2.0,2.0,1
2020-04-06,18.0,18.0,1
2020-04-07,19.0,19.0,1
2020-04-08,10.0,10.0,1
2020-04-09,11.0,11.0,1
2020-04-10,3.0,3.0,1
2020-04-11,16.0,16.0,1
2020-04-12,12.0,12.0,1
2020-04-13,22.0,22.0,1
2020-04-14,16.0,16.0,1
2020-04-15,15.0,15.0,1
2020-04-16,15.0,15.0,1
2020-04-17,13.0,13.0,1
2020-04-18,8.0,8.0,1
2020-04-19,5.0,5.0,1
2020-04-20,11.0,11.0,1
2020-04-21,19.0,19.0,1
2020-04-22,2.0,2.0,1
2020-04-23,8.0,8.0,1
2020-04-24,16.0,16.0,1
2020-04-25,7.0,7.0,1
2020-04-26,4.0,4.0,1
2020-04-27,12.0,12.0,1
2020-04-28,17.0,17.0,1
2020-04-29,8.0,8.0,1
