date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,14.0,14.0,1
2020-02-02,9.0,9.0,1
2020-02-03,10.0,10.0,1
2020-02-04,6.0,6.0,1
2020-02-05,4.0,4.0,1
2020-02-06,5.0,5.0,1
2020-02-07,4.0,4.0,1
2020-02-08,3.0,3.0,1
2020-02-09,8.0,8.0,1
2020-02-10,5.0,5.0,1
2020-02-11,5.0,5.0,1
2020-02-12,8.0,8.0,1
2020-02-13,8.0,8.0,1
2020-02-14,4.0,4.0,1
2020-02-15,4.0,4.0,1
2020-02-16,6.0,6.0,1
2020-02-17,5.0,5.0,1
2020-02-18,2.0,2.0,1
2020-02-19,6.0,6.0,1
2020-02-20,6.0,6.0,1
2020-02-21,4.0,4.0,1
2020-02-22,5.0,5.0,1
2020-02-23,42.0,42.0,1
2020-02-24,57.0,57.0,1
2020-02-25,60.0,60.0,1
2020-02-26,38.0,38.0,1
2020-02-27,27.0,27.0,1
2020-02-28,10.0,10.0,1
2020-02-29,15.0,15.0,1
2020-03-01,20.0,20.0,1
2020-03-02,19.0,19.0,1
2020-03-03,12.0,12.0,1
2020-03-04,20.0,20.0,1
2020-03-05,40.0,40.0,1
2020-03-06,44.0,44.0,1
2020-03-07,40.0,40.0,1
2020-03-08,47.0,47.0,1
2020-03-09,60.0,60.0,1
2020-03-10,57.0,57.0,1
2020-03-11,77.0,77.0,1
2020-03-12,100.0,100.0,1
2020-03-13,86.0,86.0,1
2020-03-14,75.0,75.0,1
2020-03-15,62.0,62.0,1
2020-03-16,53.0,53.0,1
2020-03-17,45.0,45.0,1
2020-03-18,40.0,40.0,1
2020-03-19,37.0,37.0,1
2020-03-20,39.0,39.0,1
2020-03-21,41.0,41.0,1
2020-03-22,30.0,30.0,1
2020-03-23,39.0,39.0,1
2020-03-24,34.0,34.0,1
2020-03-25,31.0,31.0,1
2020-03-26,25.0,25.0,1
2020-03-27,27.0,27.0,1
2020-03-28,29.0,29.0,1
2020-03-29,38.0,38.0,1
2020-03-30,24.0,24.0,1
2020-03-31,26.0,26.0,1
2020-04-01,28.0,28.0,1
2020-04-02,24.0,24.0,1
2020-04-03,17.0,17.0,1
2020-04-04,11.0,11.0,1
2020-04-05,27.0,27.0,1
2020-04-06,17.0,17.0,1
2020-04-07,17.0,17.0,1
2020-04-08,12.0,12.0,1
2020-04-09,15.0,15.0,1
2020-04-10,13.0,13.0,1
2020-04-11,9.0,9.0,1
2020-04-12,13.0,13.0,1
2020-04-13,12.0,12.0,1
2020-04-14,18.0,18.0,1
2020-04-15,9.0,9.0,1
2020-04-16,10.0,10.0,1
2020-04-17,12.0,12.0,1
2020-04-18,5.0,5.0,1
2020-04-19,10.0,10.0,1
2020-04-20,8.0,8.0,1
2020-04-21,7.0,7.0,1
2020-04-22,9.0,9.0,1
2020-04-23,6.0,6.0,1
2020-04-24,5.0,5.0,1
2020-04-25,10.0,10.0,1
2020-04-26,4.0,4.0,1
2020-04-27,5.0,5.0,1
2020-04-28,6.0,6.0,1
2020-04-29,7.0,7.0,1
2020-04-30,5.0,5.0,1
2020-05-01,4.0,4.0,1
2020-05-02,6.0,6.0,1
2020-05-03,9.0,9.0,1
2020-05-04,5.0,5.0,1
2020-05-05,7.0,7.0,1
2020-05-06,3.0,3.0,1
2020-05-07,5.0,5.0,1
2020-05-08,6.0,6.0,1
2020-05-09,4.0,4.0,1
2020-05-10,7.0,7.0,1
2020-05-11,7.0,7.0,1
2020-05-12,4.0,4.0,1
2020-05-13,5.0,5.0,1
2020-05-14,8.0,8.0,1
2020-05-15,7.0,7.0,1
2020-05-16,5.0,5.0,1
2020-05-17,4.0,4.0,1
2020-05-18,7.0,7.0,1
2020-05-19,5.0,5.0,1
2020-05-20,4.0,4.0,1
2020-05-21,2.0,2.0,1
2020-05-22,3.0,3.0,1
2020-05-23,5.0,5.0,1
2020-05-24,6.0,6.0,1
2020-05-25,2.0,2.0,1
2020-05-26,2.0,2.0,1
2020-05-27,1.0,1.0,1
2020-05-28,3.0,3.0,1
2020-05-29,4.0,4.0,1
2020-05-30,2.0,2.0,1
2020-05-31,2.0,2.0,1
2020-06-01,1.0,1.0,1
2020-06-02,6.0,6.0,1
2020-06-03,5.0,5.0,1
2020-06-04,3.0,3.0,1
2020-06-05,3.0,3.0,1
2020-06-06,5.0,5.0,1
2020-06-07,3.0,3.0,1
2020-06-08,2.0,2.0,1
2020-06-09,3.0,3.0,1
2020-06-10,4.0,4.0,1
2020-06-11,3.0,3.0,1
2020-06-12,3.0,3.0,1
2020-06-13,3.0,3.0,1
2020-06-14,1.0,1.0,1
2020-06-15,3.0,3.0,1
2020-06-16,5.0,5.0,1
2020-06-17,2.0,2.0,1
2020-06-18,5.0,5.0,1
2020-06-19,6.0,6.0,1
2020-06-20,4.0,4.0,1
2020-06-21,4.0,4.0,1
2020-06-22,5.0,5.0,1
2020-06-23,4.0,4.0,1
2020-06-24,5.0,5.0,1
2020-06-25,5.0,5.0,1
2020-06-26,4.0,4.0,1
2020-06-27,3.0,3.0,1
2020-06-28,2.0,2.0,1
2020-06-29,5.0,5.0,1
2020-06-30,3.0,3.0,1
2020-07-01,1.0,1.0,1
2020-07-02,4.0,4.0,1
2020-07-03,4.0,4.0,1
2020-07-04,8.0,8.0,1
2020-07-05,5.0,5.0,1
2020-07-06,3.0,3.0,1
2020-07-07,3.0,3.0,1
2020-07-08,1.0,1.0,1
2020-07-09,1.0,1.0,1
2020-07-10,3.0,3.0,1
2020-07-11,4.0,4.0,1
2020-07-12,2.0,2.0,1
2020-07-13,2.0,2.0,1
2020-07-14,4.0,4.0,1
2020-07-15,2.0,2.0,1
2020-07-16,2.0,2.0,1
2020-07-17,2.0,2.0,1
2020-07-18,4.0,4.0,1
2020-07-19,3.0,3.0,1
2020-07-20,1.0,1.0,1
2020-07-21,2.0,2.0,1
2020-07-22,1.0,1.0,1
2020-07-23,1.0,1.0,1
2020-07-24,2.0,2.0,1
2020-07-25,5.0,5.0,1
2020-07-26,4.0,4.0,1
2020-07-27,5.0,5.0,1
2020-07-28,2.0,2.0,1
2020-07-29,3.0,3.0,1
2020-07-30,3.0,3.0,1
2020-07-31,1.0,1.0,1
2020-08-01,0.0,0.0,1
2020-08-02,5.0,5.0,1
2020-08-03,2.0,2.0,1
