date,/m/01b_21_0,/m/01b_21,batch_id
2020-02-01,56.0,56.0,1
2020-02-02,46.0,46.0,1
2020-02-03,52.0,52.0,1
2020-02-04,46.0,46.0,1
2020-02-05,46.0,46.0,1
2020-02-06,51.0,51.0,1
2020-02-07,56.0,56.0,1
2020-02-08,53.0,53.0,1
2020-02-09,47.0,47.0,1
2020-02-10,45.0,45.0,1
2020-02-11,60.0,60.0,1
2020-02-12,54.0,54.0,1
2020-02-13,50.0,50.0,1
2020-02-14,55.0,55.0,1
2020-02-15,50.0,50.0,1
2020-02-16,44.0,44.0,1
2020-02-17,53.0,53.0,1
2020-02-18,51.0,51.0,1
2020-02-19,53.0,53.0,1
2020-02-20,46.0,46.0,1
2020-02-21,50.0,50.0,1
2020-02-22,52.0,52.0,1
2020-02-23,49.0,49.0,1
2020-02-24,53.0,53.0,1
2020-02-25,54.0,54.0,1
2020-02-26,69.0,69.0,1
2020-02-27,73.0,73.0,1
2020-02-28,64.0,64.0,1
2020-02-29,76.0,76.0,1
2020-03-01,69.0,69.0,1
2020-03-02,74.0,74.0,1
2020-03-03,65.0,65.0,1
2020-03-04,69.0,69.0,1
2020-03-05,63.0,63.0,1
2020-03-06,58.0,58.0,1
2020-03-07,54.0,54.0,1
2020-03-08,57.0,57.0,1
2020-03-09,67.0,67.0,1
2020-03-10,58.0,58.0,1
2020-03-11,63.0,63.0,1
2020-03-12,73.0,73.0,1
2020-03-13,83.0,83.0,1
2020-03-14,97.0,97.0,1
2020-03-15,93.0,93.0,1
2020-03-16,99.0,99.0,1
2020-03-17,93.0,93.0,1
2020-03-18,100.0,100.0,1
2020-03-19,85.0,85.0,1
2020-03-20,90.0,90.0,1
2020-03-21,85.0,85.0,1
2020-03-22,88.0,88.0,1
2020-03-23,78.0,78.0,1
2020-03-24,65.0,65.0,1
2020-03-25,64.0,64.0,1
2020-03-26,58.0,58.0,1
2020-03-27,66.0,66.0,1
2020-03-28,75.0,75.0,1
2020-03-29,62.0,62.0,1
2020-03-30,51.0,51.0,1
2020-03-31,49.0,49.0,1
2020-04-01,50.0,50.0,1
2020-04-02,43.0,43.0,1
2020-04-03,44.0,44.0,1
2020-04-04,39.0,39.0,1
2020-04-05,43.0,43.0,1
2020-04-06,36.0,36.0,1
2020-04-07,34.0,34.0,1
2020-04-08,36.0,36.0,1
2020-04-09,32.0,32.0,1
2020-04-10,41.0,41.0,1
2020-04-11,33.0,33.0,1
2020-04-12,31.0,31.0,1
2020-04-13,35.0,35.0,1
2020-04-14,25.0,25.0,1
2020-04-15,32.0,32.0,1
2020-04-16,29.0,29.0,1
2020-04-17,21.0,21.0,1
2020-04-18,28.0,28.0,1
2020-04-19,31.0,31.0,1
2020-04-20,29.0,29.0,1
2020-04-21,20.0,20.0,1
2020-04-22,23.0,23.0,1
2020-04-23,24.0,24.0,1
2020-04-24,19.0,19.0,1
2020-04-25,30.0,30.0,1
2020-04-26,28.0,28.0,1
2020-04-27,23.0,23.0,1
2020-04-28,25.0,25.0,1
2020-04-29,16.0,16.0,1
2020-04-30,18.0,18.0,1
2020-05-01,25.0,25.0,1
2020-05-02,28.0,28.0,1
2020-05-03,21.0,21.0,1
2020-05-04,19.0,19.0,1
2020-05-05,22.0,22.0,1
2020-05-06,18.0,18.0,1
2020-05-07,21.0,21.0,1
2020-05-08,21.0,21.0,1
2020-05-09,16.0,16.0,1
2020-05-10,15.0,15.0,1
2020-05-11,20.0,20.0,1
2020-05-12,23.0,23.0,1
2020-05-13,17.0,17.0,1
2020-05-14,23.0,23.0,1
2020-05-15,26.0,26.0,1
2020-05-16,25.0,25.0,1
2020-05-17,20.0,20.0,1
2020-05-18,15.0,15.0,1
2020-05-19,16.0,16.0,1
2020-05-20,13.0,13.0,1
2020-05-21,17.0,17.0,1
