date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,25.0,25.0,1
2020-02-02,21.0,21.0,1
2020-02-03,17.0,17.0,1
2020-02-04,18.0,18.0,1
2020-02-05,15.0,15.0,1
2020-02-06,14.0,14.0,1
2020-02-07,14.0,14.0,1
2020-02-08,12.0,12.0,1
2020-02-09,12.0,12.0,1
2020-02-10,12.0,12.0,1
2020-02-11,15.0,15.0,1
2020-02-12,12.0,12.0,1
2020-02-13,13.0,13.0,1
2020-02-14,10.0,10.0,1
2020-02-15,13.0,13.0,1
2020-02-16,9.0,9.0,1
2020-02-17,8.0,8.0,1
2020-02-18,9.0,9.0,1
2020-02-19,9.0,9.0,1
2020-02-20,10.0,10.0,1
2020-02-21,10.0,10.0,1
2020-02-22,14.0,14.0,1
2020-02-23,24.0,24.0,1
2020-02-24,36.0,36.0,1
2020-02-25,61.0,61.0,1
2020-02-26,67.0,67.0,1
2020-02-27,80.0,80.0,1
2020-02-28,73.0,73.0,1
2020-02-29,49.0,49.0,1
2020-03-01,60.0,60.0,1
2020-03-02,60.0,60.0,1
2020-03-03,49.0,49.0,1
2020-03-04,41.0,41.0,1
2020-03-05,44.0,44.0,1
2020-03-06,47.0,47.0,1
2020-03-07,42.0,42.0,1
2020-03-08,46.0,46.0,1
2020-03-09,54.0,54.0,1
2020-03-10,60.0,60.0,1
2020-03-11,61.0,61.0,1
2020-03-12,96.0,96.0,1
2020-03-13,91.0,91.0,1
2020-03-14,87.0,87.0,1
2020-03-15,100.0,100.0,1
2020-03-16,81.0,81.0,1
2020-03-17,72.0,72.0,1
2020-03-18,66.0,66.0,1
2020-03-19,54.0,54.0,1
2020-03-20,51.0,51.0,1
2020-03-21,55.0,55.0,1
2020-03-22,53.0,53.0,1
2020-03-23,46.0,46.0,1
2020-03-24,42.0,42.0,1
2020-03-25,41.0,41.0,1
2020-03-26,32.0,32.0,1
2020-03-27,33.0,33.0,1
2020-03-28,30.0,30.0,1
2020-03-29,28.0,28.0,1
2020-03-30,22.0,22.0,1
2020-03-31,24.0,24.0,1
2020-04-01,21.0,21.0,1
2020-04-02,21.0,21.0,1
2020-04-03,21.0,21.0,1
2020-04-04,21.0,21.0,1
2020-04-05,21.0,21.0,1
2020-04-06,15.0,15.0,1
2020-04-07,14.0,14.0,1
2020-04-08,13.0,13.0,1
2020-04-09,13.0,13.0,1
2020-04-10,15.0,15.0,1
2020-04-11,15.0,15.0,1
2020-04-12,15.0,15.0,1
2020-04-13,14.0,14.0,1
2020-04-14,14.0,14.0,1
2020-04-15,15.0,15.0,1
2020-04-16,15.0,15.0,1
2020-04-17,12.0,12.0,1
2020-04-18,11.0,11.0,1
2020-04-19,11.0,11.0,1
2020-04-20,9.0,9.0,1
2020-04-21,10.0,10.0,1
2020-04-22,11.0,11.0,1
2020-04-23,10.0,10.0,1
2020-04-24,6.0,6.0,1
2020-04-25,7.0,7.0,1
2020-04-26,10.0,10.0,1
2020-04-27,7.0,7.0,1
2020-04-28,7.0,7.0,1
2020-04-29,8.0,8.0,1
2020-04-30,7.0,7.0,1
2020-05-01,11.0,11.0,1
2020-05-02,7.0,7.0,1
2020-05-03,7.0,7.0,1
2020-05-04,6.0,6.0,1
2020-05-05,6.0,6.0,1
2020-05-06,7.0,7.0,1
