date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,16.0,16.0,1
2020-02-02,13.0,13.0,1
2020-02-03,12.0,12.0,1
2020-02-04,11.0,11.0,1
2020-02-05,11.0,11.0,1
2020-02-06,12.0,12.0,1
2020-02-07,11.0,11.0,1
2020-02-08,11.0,11.0,1
2020-02-09,10.0,10.0,1
2020-02-10,17.0,17.0,1
2020-02-11,15.0,15.0,1
2020-02-12,15.0,15.0,1
2020-02-13,15.0,15.0,1
2020-02-14,10.0,10.0,1
2020-02-15,8.0,8.0,1
2020-02-16,7.0,7.0,1
2020-02-17,7.0,7.0,1
2020-02-18,8.0,8.0,1
2020-02-19,6.0,6.0,1
2020-02-20,7.0,7.0,1
2020-02-21,6.0,6.0,1
2020-02-22,6.0,6.0,1
2020-02-23,10.0,10.0,1
2020-02-24,15.0,15.0,1
2020-02-25,25.0,25.0,1
2020-02-26,29.0,29.0,1
2020-02-27,28.0,28.0,1
2020-02-28,32.0,32.0,1
2020-02-29,23.0,23.0,1
2020-03-01,28.0,28.0,1
2020-03-02,36.0,36.0,1
2020-03-03,35.0,35.0,1
2020-03-04,43.0,43.0,1
2020-03-05,44.0,44.0,1
2020-03-06,38.0,38.0,1
2020-03-07,33.0,33.0,1
2020-03-08,39.0,39.0,1
2020-03-09,48.0,48.0,1
2020-03-10,56.0,56.0,1
2020-03-11,61.0,61.0,1
2020-03-12,90.0,90.0,1
2020-03-13,85.0,85.0,1
2020-03-14,80.0,80.0,1
2020-03-15,86.0,86.0,1
2020-03-16,100.0,100.0,1
2020-03-17,88.0,88.0,1
2020-03-18,86.0,86.0,1
2020-03-19,71.0,71.0,1
2020-03-20,70.0,70.0,1
2020-03-21,72.0,72.0,1
2020-03-22,81.0,81.0,1
2020-03-23,72.0,72.0,1
2020-03-24,65.0,65.0,1
2020-03-25,61.0,61.0,1
2020-03-26,57.0,57.0,1
2020-03-27,55.0,55.0,1
2020-03-28,54.0,54.0,1
2020-03-29,47.0,47.0,1
2020-03-30,37.0,37.0,1
2020-03-31,35.0,35.0,1
2020-04-01,35.0,35.0,1
2020-04-02,37.0,37.0,1
2020-04-03,33.0,33.0,1
2020-04-04,34.0,34.0,1
2020-04-05,33.0,33.0,1
2020-04-06,32.0,32.0,1
2020-04-07,28.0,28.0,1
2020-04-08,27.0,27.0,1
2020-04-09,24.0,24.0,1
2020-04-10,23.0,23.0,1
2020-04-11,21.0,21.0,1
2020-04-12,22.0,22.0,1
2020-04-13,22.0,22.0,1
2020-04-14,19.0,19.0,1
2020-04-15,17.0,17.0,1
2020-04-16,17.0,17.0,1
2020-04-17,17.0,17.0,1
2020-04-18,18.0,18.0,1
2020-04-19,17.0,17.0,1
2020-04-20,16.0,16.0,1
2020-04-21,15.0,15.0,1
2020-04-22,13.0,13.0,1
2020-04-23,15.0,15.0,1
2020-04-24,15.0,15.0,1
2020-04-25,14.0,14.0,1
2020-04-26,14.0,14.0,1
2020-04-27,13.0,13.0,1
2020-04-28,13.0,13.0,1
2020-04-29,14.0,14.0,1
2020-04-30,13.0,13.0,1
2020-05-01,13.0,13.0,1
2020-05-02,12.0,12.0,1
2020-05-03,12.0,12.0,1
2020-05-04,11.0,11.0,1
2020-05-05,11.0,11.0,1
2020-05-06,11.0,11.0,1
2020-05-07,10.0,10.0,1
2020-05-08,10.0,10.0,1
2020-05-09,10.0,10.0,1
2020-05-10,14.0,14.0,1
2020-05-11,12.0,12.0,1
2020-05-12,11.0,11.0,1
2020-05-13,11.0,11.0,1
2020-05-14,11.0,11.0,1
2020-05-15,10.0,10.0,1
2020-05-16,9.0,9.0,1
2020-05-17,10.0,10.0,1
2020-05-18,10.0,10.0,1
2020-05-19,10.0,10.0,1
2020-05-20,9.0,9.0,1
2020-05-21,8.0,8.0,1
2020-05-22,8.0,8.0,1
2020-05-23,7.0,7.0,1
2020-05-24,7.0,7.0,1
2020-05-25,8.0,8.0,1
2020-05-26,8.0,8.0,1
2020-05-27,8.0,8.0,1
2020-05-28,8.0,8.0,1
2020-05-29,7.0,7.0,1
2020-05-30,7.0,7.0,1
2020-05-31,7.0,7.0,1
2020-06-01,8.0,8.0,1
2020-06-02,7.0,7.0,1
2020-06-03,7.0,7.0,1
2020-06-04,7.0,7.0,1
2020-06-05,7.0,7.0,1
2020-06-06,7.0,7.0,1
2020-06-07,7.0,7.0,1
2020-06-08,6.0,6.0,1
2020-06-09,6.0,6.0,1
2020-06-10,6.0,6.0,1
2020-06-11,6.0,6.0,1
2020-06-12,6.0,6.0,1
2020-06-13,6.0,6.0,1
2020-06-14,6.0,6.0,1
2020-06-15,6.0,6.0,1
2020-06-16,6.0,6.0,1
2020-06-17,6.0,6.0,1
2020-06-18,6.0,6.0,1
2020-06-19,5.0,5.0,1
2020-06-20,5.0,5.0,1
2020-06-21,5.0,5.0,1
2020-06-22,6.0,6.0,1
2020-06-23,7.0,7.0,1
2020-06-24,5.0,5.0,1
2020-06-25,5.0,5.0,1
2020-06-26,5.0,5.0,1
2020-06-27,6.0,6.0,1
2020-06-28,6.0,6.0,1
2020-06-29,6.0,6.0,1
2020-06-30,8.0,8.0,1
2020-07-01,6.0,6.0,1
2020-07-02,6.0,6.0,1
2020-07-03,5.0,5.0,1
2020-07-04,5.0,5.0,1
2020-07-05,4.0,4.0,1
2020-07-06,5.0,5.0,1
2020-07-07,5.0,5.0,1
2020-07-08,5.0,5.0,1
2020-07-09,5.0,5.0,1
2020-07-10,4.0,4.0,1
2020-07-11,4.0,4.0,1
2020-07-12,6.0,6.0,1
2020-07-13,5.0,5.0,1
2020-07-14,5.0,5.0,1
2020-07-15,5.0,5.0,1
2020-07-16,4.0,4.0,1
2020-07-17,4.0,4.0,1
2020-07-18,4.0,4.0,1
2020-07-19,4.0,4.0,1
2020-07-20,4.0,4.0,1
2020-07-21,4.0,4.0,1
2020-07-22,4.0,4.0,1
2020-07-23,4.0,4.0,1
2020-07-24,4.0,4.0,1
2020-07-25,4.0,4.0,1
2020-07-26,4.0,4.0,1
2020-07-27,5.0,5.0,1
2020-07-28,4.0,4.0,1
2020-07-29,4.0,4.0,1
2020-07-30,5.0,5.0,1
2020-07-31,5.0,5.0,1
2020-08-01,4.0,4.0,1
2020-08-02,5.0,5.0,1
2020-08-03,5.0,5.0,1
2020-08-04,4.0,4.0,1
2020-08-05,4.0,4.0,1
2020-08-06,4.0,4.0,1
2020-08-07,4.0,4.0,1
2020-08-08,4.0,4.0,1
2020-08-09,5.0,5.0,1
2020-08-10,4.0,4.0,1
2020-08-11,3.0,3.0,1
2020-08-12,4.0,4.0,1
2020-08-13,4.0,4.0,1
2020-08-14,4.0,4.0,1
2020-08-15,4.0,4.0,1
2020-08-16,4.0,4.0,1
2020-08-17,4.0,4.0,1
2020-08-18,4.0,4.0,1
2020-08-19,4.0,4.0,1
2020-08-20,4.0,4.0,1
2020-08-21,3.0,3.0,1
2020-08-22,3.0,3.0,1
2020-08-23,3.0,3.0,1
2020-08-24,4.0,4.0,1
2020-08-25,4.0,4.0,1
2020-08-26,4.0,4.0,1
2020-08-27,3.0,3.0,1
2020-08-28,4.0,4.0,1
2020-08-29,3.0,3.0,1
2020-08-30,4.0,4.0,1
2020-08-31,3.0,3.0,1
2020-09-01,4.0,4.0,1
2020-09-02,4.0,4.0,1
2020-09-03,4.0,4.0,1
2020-09-04,4.0,4.0,1
2020-09-05,3.0,3.0,1
2020-09-06,4.0,4.0,1
2020-09-07,4.0,4.0,1
2020-09-08,6.0,6.0,1
2020-09-09,6.0,6.0,1
2020-09-10,6.0,6.0,1
2020-09-11,5.0,5.0,1
2020-09-12,5.0,5.0,1
2020-09-13,6.0,6.0,1
2020-09-14,6.0,6.0,1
2020-09-15,5.0,5.0,1
2020-09-16,5.0,5.0,1
2020-09-17,5.0,5.0,1
2020-09-18,6.0,6.0,1
2020-09-19,4.0,4.0,1
2020-09-20,5.0,5.0,1
2020-09-21,6.0,6.0,1
2020-09-22,7.0,7.0,1
2020-09-23,5.0,5.0,1
2020-09-24,5.0,5.0,1
2020-09-25,5.0,5.0,1
2020-09-26,4.0,4.0,1
2020-09-27,4.0,4.0,1
2020-09-28,4.0,4.0,1
2020-09-29,5.0,5.0,1
