date,/m/01b_06_0,/m/01b_06,batch_id
2020-02-01,23.0,23.0,1
2020-02-02,14.0,14.0,1
2020-02-03,16.0,16.0,1
2020-02-04,16.0,16.0,1
2020-02-05,18.0,18.0,1
2020-02-06,14.0,14.0,1
2020-02-07,15.0,15.0,1
2020-02-08,18.0,18.0,1
2020-02-09,21.0,21.0,1
2020-02-10,26.0,26.0,1
2020-02-11,22.0,22.0,1
2020-02-12,16.0,16.0,1
2020-02-13,18.0,18.0,1
2020-02-14,13.0,13.0,1
2020-02-15,9.0,9.0,1
2020-02-16,14.0,14.0,1
2020-02-17,13.0,13.0,1
2020-02-18,12.0,12.0,1
2020-02-19,11.0,11.0,1
2020-02-20,18.0,18.0,1
2020-02-21,10.0,10.0,1
2020-02-22,7.0,7.0,1
2020-02-23,16.0,16.0,1
2020-02-24,26.0,26.0,1
2020-02-25,26.0,26.0,1
2020-02-26,42.0,42.0,1
2020-02-27,41.0,41.0,1
2020-02-28,41.0,41.0,1
2020-02-29,31.0,31.0,1
2020-03-01,41.0,41.0,1
2020-03-02,30.0,30.0,1
2020-03-03,41.0,41.0,1
2020-03-04,37.0,37.0,1
2020-03-05,34.0,34.0,1
2020-03-06,40.0,40.0,1
2020-03-07,31.0,31.0,1
2020-03-08,57.0,57.0,1
2020-03-09,67.0,67.0,1
2020-03-10,65.0,65.0,1
2020-03-11,93.0,93.0,1
2020-03-12,100.0,100.0,1
2020-03-13,79.0,79.0,1
2020-03-14,86.0,86.0,1
2020-03-15,100.0,100.0,1
2020-03-16,80.0,80.0,1
2020-03-17,61.0,61.0,1
2020-03-18,49.0,49.0,1
2020-03-19,43.0,43.0,1
2020-03-20,37.0,37.0,1
2020-03-21,34.0,34.0,1
2020-03-22,49.0,49.0,1
2020-03-23,30.0,30.0,1
2020-03-24,31.0,31.0,1
2020-03-25,29.0,29.0,1
2020-03-26,31.0,31.0,1
2020-03-27,28.0,28.0,1
2020-03-28,26.0,26.0,1
2020-03-29,25.0,25.0,1
2020-03-30,27.0,27.0,1
2020-03-31,18.0,18.0,1
2020-04-01,27.0,27.0,1
2020-04-02,21.0,21.0,1
2020-04-03,18.0,18.0,1
2020-04-04,29.0,29.0,1
2020-04-05,21.0,21.0,1
2020-04-06,24.0,24.0,1
2020-04-07,17.0,17.0,1
2020-04-08,20.0,20.0,1
2020-04-09,19.0,19.0,1
2020-04-10,15.0,15.0,1
2020-04-11,18.0,18.0,1
2020-04-12,19.0,19.0,1
2020-04-13,18.0,18.0,1
2020-04-14,22.0,22.0,1
2020-04-15,13.0,13.0,1
2020-04-16,19.0,19.0,1
2020-04-17,16.0,16.0,1
2020-04-18,14.0,14.0,1
2020-04-19,17.0,17.0,1
2020-04-20,16.0,16.0,1
2020-04-21,15.0,15.0,1
2020-04-22,16.0,16.0,1
2020-04-23,22.0,22.0,1
2020-04-24,14.0,14.0,1
2020-04-25,20.0,20.0,1
2020-04-26,22.0,22.0,1
