date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,10.0,10.0,1
2020-02-03,19.0,19.0,1
2020-02-04,0.0,0.0,1
2020-02-05,11.0,11.0,1
2020-02-06,0.0,0.0,1
2020-02-07,12.0,12.0,1
2020-02-08,0.0,0.0,1
2020-02-09,22.0,22.0,1
2020-02-10,0.0,0.0,1
2020-02-11,10.0,10.0,1
2020-02-12,10.0,10.0,1
2020-02-13,10.0,10.0,1
2020-02-14,0.0,0.0,1
2020-02-15,11.0,11.0,1
2020-02-16,0.0,0.0,1
2020-02-17,10.0,10.0,1
2020-02-18,0.0,0.0,1
2020-02-19,5.0,5.0,1
2020-02-20,11.0,11.0,1
2020-02-21,0.0,0.0,1
2020-02-22,18.0,18.0,1
2020-02-23,6.0,6.0,1
2020-02-24,10.0,10.0,1
2020-02-25,14.0,14.0,1
2020-02-26,15.0,15.0,1
2020-02-27,25.0,25.0,1
2020-02-28,31.0,31.0,1
2020-02-29,28.0,28.0,1
2020-03-01,47.0,47.0,1
2020-03-02,24.0,24.0,1
2020-03-03,30.0,30.0,1
2020-03-04,20.0,20.0,1
2020-03-05,15.0,15.0,1
2020-03-06,15.0,15.0,1
2020-03-07,35.0,35.0,1
2020-03-08,37.0,37.0,1
2020-03-09,29.0,29.0,1
2020-03-10,29.0,29.0,1
2020-03-11,24.0,24.0,1
2020-03-12,43.0,43.0,1
2020-03-13,100.0,100.0,1
2020-03-14,90.0,90.0,1
2020-03-15,93.0,93.0,1
2020-03-16,84.0,84.0,1
2020-03-17,89.0,89.0,1
2020-03-18,80.0,80.0,1
2020-03-19,49.0,49.0,1
2020-03-20,65.0,65.0,1
2020-03-21,66.0,66.0,1
2020-03-22,62.0,62.0,1
2020-03-23,32.0,32.0,1
2020-03-24,54.0,54.0,1
2020-03-25,40.0,40.0,1
2020-03-26,52.0,52.0,1
2020-03-27,22.0,22.0,1
2020-03-28,35.0,35.0,1
2020-03-29,33.0,33.0,1
2020-03-30,16.0,16.0,1
2020-03-31,9.0,9.0,1
2020-04-01,30.0,30.0,1
2020-04-02,17.0,17.0,1
2020-04-03,18.0,18.0,1
2020-04-04,42.0,42.0,1
2020-04-05,32.0,32.0,1
2020-04-06,29.0,29.0,1
2020-04-07,13.0,13.0,1
2020-04-08,35.0,35.0,1
2020-04-09,5.0,5.0,1
2020-04-10,5.0,5.0,1
2020-04-11,30.0,30.0,1
2020-04-12,5.0,5.0,1
2020-04-13,10.0,10.0,1
2020-04-14,30.0,30.0,1
2020-04-15,17.0,17.0,1
2020-04-16,18.0,18.0,1
2020-04-17,18.0,18.0,1
2020-04-18,0.0,0.0,1
2020-04-19,18.0,18.0,1
2020-04-20,4.0,4.0,1
2020-04-21,13.0,13.0,1
2020-04-22,4.0,4.0,1
2020-04-23,9.0,9.0,1
2020-04-24,9.0,9.0,1
2020-04-25,10.0,10.0,1
2020-04-26,15.0,15.0,1
2020-04-27,17.0,17.0,1
2020-04-28,4.0,4.0,1
2020-04-29,18.0,18.0,1
2020-04-30,0.0,0.0,1
2020-05-01,8.0,8.0,1
2020-05-02,0.0,0.0,1
2020-05-03,5.0,5.0,1
2020-05-04,9.0,9.0,1
2020-05-05,4.0,4.0,1
2020-05-06,13.0,13.0,1
2020-05-07,4.0,4.0,1
2020-05-08,0.0,0.0,1
2020-05-09,5.0,5.0,1
2020-05-10,4.0,4.0,1
2020-05-11,4.0,4.0,1
2020-05-12,0.0,0.0,1
2020-05-13,4.0,4.0,1
2020-05-14,5.0,5.0,1
2020-05-15,10.0,10.0,1
2020-05-16,17.0,17.0,1
2020-05-17,11.0,11.0,1
2020-05-18,0.0,0.0,1
2020-05-19,5.0,5.0,1
2020-05-20,0.0,0.0,1
2020-05-21,16.0,16.0,1
2020-05-22,5.0,5.0,1
2020-05-23,0.0,0.0,1
2020-05-24,6.0,6.0,1
2020-05-25,14.0,14.0,1
2020-05-26,5.0,5.0,1
2020-05-27,5.0,5.0,1
2020-05-28,5.0,5.0,1
2020-05-29,0.0,0.0,1
2020-05-30,6.0,6.0,1
2020-05-31,6.0,6.0,1
2020-06-01,9.0,9.0,1
2020-06-02,0.0,0.0,1
2020-06-03,0.0,0.0,1
2020-06-04,4.0,4.0,1
2020-06-05,5.0,5.0,1
2020-06-06,0.0,0.0,1
2020-06-07,0.0,0.0,1
2020-06-08,4.0,4.0,1
