date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-02-01,13.0,13.0,1
2020-02-02,10.0,10.0,1
2020-02-03,10.0,10.0,1
2020-02-04,7.0,7.0,1
2020-02-05,8.0,8.0,1
2020-02-06,9.0,9.0,1
2020-02-07,7.0,7.0,1
2020-02-08,10.0,10.0,1
2020-02-09,11.0,11.0,1
2020-02-10,6.0,6.0,1
2020-02-11,8.0,8.0,1
2020-02-12,9.0,9.0,1
2020-02-13,9.0,9.0,1
2020-02-14,5.0,5.0,1
2020-02-15,9.0,9.0,1
2020-02-16,7.0,7.0,1
2020-02-17,11.0,11.0,1
2020-02-18,8.0,8.0,1
2020-02-19,9.0,9.0,1
2020-02-20,9.0,9.0,1
2020-02-21,8.0,8.0,1
2020-02-22,7.0,7.0,1
2020-02-23,6.0,6.0,1
2020-02-24,11.0,11.0,1
2020-02-25,11.0,11.0,1
2020-02-26,8.0,8.0,1
2020-02-27,8.0,8.0,1
2020-02-28,10.0,10.0,1
2020-02-29,9.0,9.0,1
2020-03-01,7.0,7.0,1
2020-03-02,7.0,7.0,1
2020-03-03,9.0,9.0,1
2020-03-04,8.0,8.0,1
2020-03-05,9.0,9.0,1
2020-03-06,12.0,12.0,1
2020-03-07,9.0,9.0,1
2020-03-08,6.0,6.0,1
2020-03-09,9.0,9.0,1
2020-03-10,7.0,7.0,1
2020-03-11,12.0,12.0,1
2020-03-12,8.0,8.0,1
2020-03-13,9.0,9.0,1
2020-03-14,29.0,29.0,1
2020-03-15,16.0,16.0,1
2020-03-16,16.0,16.0,1
2020-03-17,57.0,57.0,1
2020-03-18,57.0,57.0,1
2020-03-19,30.0,30.0,1
2020-03-20,20.0,20.0,1
2020-03-21,22.0,22.0,1
2020-03-22,15.0,15.0,1
2020-03-23,100.0,100.0,1
2020-03-24,15.0,15.0,1
2020-03-25,11.0,11.0,1
2020-03-26,11.0,11.0,1
2020-03-27,9.0,9.0,1
2020-03-28,9.0,9.0,1
2020-03-29,8.0,8.0,1
2020-03-30,6.0,6.0,1
2020-03-31,7.0,7.0,1
2020-04-01,7.0,7.0,1
2020-04-02,8.0,8.0,1
2020-04-03,9.0,9.0,1
2020-04-04,8.0,8.0,1
2020-04-05,6.0,6.0,1
2020-04-06,10.0,10.0,1
2020-04-07,6.0,6.0,1
2020-04-08,6.0,6.0,1
2020-04-09,5.0,5.0,1
2020-04-10,6.0,6.0,1
2020-04-11,6.0,6.0,1
2020-04-12,6.0,6.0,1
2020-04-13,7.0,7.0,1
2020-04-14,5.0,5.0,1
2020-04-15,6.0,6.0,1
2020-04-16,6.0,6.0,1
2020-04-17,6.0,6.0,1
2020-04-18,7.0,7.0,1
2020-04-19,5.0,5.0,1
2020-04-20,4.0,4.0,1
2020-04-21,5.0,5.0,1
2020-04-22,6.0,6.0,1
2020-04-23,3.0,3.0,1
2020-04-24,5.0,5.0,1
2020-04-25,5.0,5.0,1
2020-04-26,5.0,5.0,1
2020-04-27,3.0,3.0,1
2020-04-28,4.0,4.0,1
2020-04-29,5.0,5.0,1
2020-04-30,4.0,4.0,1
2020-05-01,6.0,6.0,1
2020-05-02,5.0,5.0,1
2020-05-03,5.0,5.0,1
2020-05-04,4.0,4.0,1
2020-05-05,5.0,5.0,1
2020-05-06,5.0,5.0,1
2020-05-07,5.0,5.0,1
2020-05-08,6.0,6.0,1
2020-05-09,4.0,4.0,1
2020-05-10,3.0,3.0,1
2020-05-11,4.0,4.0,1
2020-05-12,5.0,5.0,1
2020-05-13,5.0,5.0,1
2020-05-14,4.0,4.0,1
2020-05-15,3.0,3.0,1
2020-05-16,5.0,5.0,1
2020-05-17,4.0,4.0,1
2020-05-18,4.0,4.0,1
2020-05-19,4.0,4.0,1
2020-05-20,5.0,5.0,1
2020-05-21,5.0,5.0,1
2020-05-22,6.0,6.0,1
2020-05-23,4.0,4.0,1
2020-05-24,3.0,3.0,1
2020-05-25,3.0,3.0,1
2020-05-26,4.0,4.0,1
2020-05-27,4.0,4.0,1
2020-05-28,3.0,3.0,1
2020-05-29,6.0,6.0,1
2020-05-30,5.0,5.0,1
2020-05-31,7.0,7.0,1
2020-06-01,6.0,6.0,1
2020-06-02,6.0,6.0,1
2020-06-03,5.0,5.0,1
2020-06-04,5.0,5.0,1
2020-06-05,3.0,3.0,1
2020-06-06,4.0,4.0,1
2020-06-07,6.0,6.0,1
2020-06-08,2.0,2.0,1
2020-06-09,6.0,6.0,1
2020-06-10,5.0,5.0,1
2020-06-11,4.0,4.0,1
2020-06-12,5.0,5.0,1
2020-06-13,5.0,5.0,1
2020-06-14,5.0,5.0,1
2020-06-15,3.0,3.0,1
2020-06-16,5.0,5.0,1
2020-06-17,5.0,5.0,1
2020-06-18,5.0,5.0,1
2020-06-19,5.0,5.0,1
2020-06-20,7.0,7.0,1
2020-06-21,7.0,7.0,1
2020-06-22,6.0,6.0,1
2020-06-23,5.0,5.0,1
2020-06-24,5.0,5.0,1
2020-06-25,5.0,5.0,1
2020-06-26,4.0,4.0,1
2020-06-27,6.0,6.0,1
2020-06-28,4.0,4.0,1
2020-06-29,6.0,6.0,1
2020-06-30,6.0,6.0,1
2020-07-01,4.0,4.0,1
2020-07-02,4.0,4.0,1
2020-07-03,5.0,5.0,1
2020-07-04,5.0,5.0,1
2020-07-05,6.0,6.0,1
2020-07-06,3.0,3.0,1
2020-07-07,3.0,3.0,1
2020-07-08,4.0,4.0,1
2020-07-09,6.0,6.0,1
2020-07-10,5.0,5.0,1
2020-07-11,7.0,7.0,1
2020-07-12,6.0,6.0,1
2020-07-13,7.0,7.0,1
2020-07-14,5.0,5.0,1
2020-07-15,3.0,3.0,1
2020-07-16,5.0,5.0,1
2020-07-17,5.0,5.0,1
2020-07-18,7.0,7.0,1
2020-07-19,8.0,8.0,1
2020-07-20,6.0,6.0,1
2020-07-21,6.0,6.0,1
2020-07-22,4.0,4.0,1
2020-07-23,6.0,6.0,1
2020-07-24,5.0,5.0,1
2020-07-25,8.0,8.0,1
2020-07-26,6.0,6.0,1
2020-07-27,6.0,6.0,1
2020-07-28,8.0,8.0,1
2020-07-29,6.0,6.0,1
2020-07-30,8.0,8.0,1
2020-07-31,4.0,4.0,1
2020-08-01,6.0,6.0,1
2020-08-02,5.0,5.0,1
2020-08-03,6.0,6.0,1
2020-08-04,5.0,5.0,1
2020-08-05,6.0,6.0,1
2020-08-06,5.0,5.0,1
2020-08-07,4.0,4.0,1
2020-08-08,5.0,5.0,1
2020-08-09,6.0,6.0,1
2020-08-10,3.0,3.0,1
2020-08-11,4.0,4.0,1
2020-08-12,5.0,5.0,1
2020-08-13,5.0,5.0,1
2020-08-14,4.0,4.0,1
2020-08-15,6.0,6.0,1
2020-08-16,4.0,4.0,1
2020-08-17,5.0,5.0,1
2020-08-18,5.0,5.0,1
2020-08-19,6.0,6.0,1
2020-08-20,4.0,4.0,1
2020-08-21,2.0,2.0,1
2020-08-22,5.0,5.0,1
2020-08-23,6.0,6.0,1
2020-08-24,5.0,5.0,1
2020-08-25,7.0,7.0,1
2020-08-26,7.0,7.0,1
2020-08-27,6.0,6.0,1
2020-08-28,5.0,5.0,1
2020-08-29,5.0,5.0,1
2020-08-30,5.0,5.0,1
2020-08-31,6.0,6.0,1
2020-09-01,5.0,5.0,1
2020-09-02,6.0,6.0,1
2020-09-03,6.0,6.0,1
2020-09-04,5.0,5.0,1
2020-09-05,6.0,6.0,1
2020-09-06,4.0,4.0,1
2020-09-07,6.0,6.0,1
2020-09-08,4.0,4.0,1
2020-09-09,4.0,4.0,1
2020-09-10,6.0,6.0,1
2020-09-11,6.0,6.0,1
2020-09-12,5.0,5.0,1
2020-09-13,8.0,8.0,1
2020-09-14,5.0,5.0,1
