date,/m/02gy9__0,/m/02gy9_,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,15.0,15.0,1
2020-02-03,26.0,26.0,1
2020-02-04,14.0,14.0,1
2020-02-05,28.0,28.0,1
2020-02-06,15.0,15.0,1
2020-02-07,30.0,30.0,1
2020-02-08,0.0,0.0,1
2020-02-09,0.0,0.0,1
2020-02-10,15.0,15.0,1
2020-02-11,14.0,14.0,1
2020-02-12,15.0,15.0,1
2020-02-13,44.0,44.0,1
2020-02-14,15.0,15.0,1
2020-02-15,33.0,33.0,1
2020-02-16,44.0,44.0,1
2020-02-17,13.0,13.0,1
2020-02-18,14.0,14.0,1
2020-02-19,0.0,0.0,1
2020-02-20,15.0,15.0,1
2020-02-21,0.0,0.0,1
2020-02-22,31.0,31.0,1
2020-02-23,31.0,31.0,1
2020-02-24,0.0,0.0,1
2020-02-25,13.0,13.0,1
2020-02-26,61.0,61.0,1
2020-02-27,13.0,13.0,1
2020-02-28,14.0,14.0,1
2020-02-29,27.0,27.0,1
2020-03-01,41.0,41.0,1
2020-03-02,38.0,38.0,1
2020-03-03,13.0,13.0,1
2020-03-04,13.0,13.0,1
2020-03-05,13.0,13.0,1
2020-03-06,0.0,0.0,1
2020-03-07,14.0,14.0,1
2020-03-08,59.0,59.0,1
2020-03-09,39.0,39.0,1
2020-03-10,13.0,13.0,1
2020-03-11,40.0,40.0,1
2020-03-12,38.0,38.0,1
2020-03-13,0.0,0.0,1
2020-03-14,14.0,14.0,1
2020-03-15,61.0,61.0,1
2020-03-16,44.0,44.0,1
2020-03-17,11.0,11.0,1
2020-03-18,61.0,61.0,1
2020-03-19,49.0,49.0,1
2020-03-20,24.0,24.0,1
2020-03-21,54.0,54.0,1
2020-03-22,40.0,40.0,1
2020-03-23,31.0,31.0,1
2020-03-24,77.0,77.0,1
2020-03-25,34.0,34.0,1
2020-03-26,34.0,34.0,1
2020-03-27,22.0,22.0,1
2020-03-28,39.0,39.0,1
2020-03-29,13.0,13.0,1
2020-03-30,67.0,67.0,1
2020-03-31,22.0,22.0,1
2020-04-01,65.0,65.0,1
2020-04-02,46.0,46.0,1
2020-04-03,47.0,47.0,1
2020-04-04,67.0,67.0,1
2020-04-05,27.0,27.0,1
2020-04-06,23.0,23.0,1
2020-04-07,57.0,57.0,1
2020-04-08,35.0,35.0,1
2020-04-09,24.0,24.0,1
2020-04-10,24.0,24.0,1
2020-04-11,39.0,39.0,1
2020-04-12,26.0,26.0,1
2020-04-13,48.0,48.0,1
2020-04-14,23.0,23.0,1
2020-04-15,34.0,34.0,1
2020-04-16,12.0,12.0,1
2020-04-17,34.0,34.0,1
2020-04-18,50.0,50.0,1
2020-04-19,36.0,36.0,1
2020-04-20,31.0,31.0,1
2020-04-21,31.0,31.0,1
2020-04-22,11.0,11.0,1
2020-04-23,100.0,100.0,1
2020-04-24,46.0,46.0,1
