date,/m/01b_21_0,/m/01b_21,batch_id
2020-02-01,23.0,23.0,1
2020-02-02,21.0,21.0,1
2020-02-03,25.0,25.0,1
2020-02-04,20.0,20.0,1
2020-02-05,23.0,23.0,1
2020-02-06,21.0,21.0,1
2020-02-07,18.0,18.0,1
2020-02-08,23.0,23.0,1
2020-02-09,18.0,18.0,1
2020-02-10,23.0,23.0,1
2020-02-11,19.0,19.0,1
2020-02-12,18.0,18.0,1
2020-02-13,21.0,21.0,1
2020-02-14,18.0,18.0,1
2020-02-15,17.0,17.0,1
2020-02-16,19.0,19.0,1
2020-02-17,20.0,20.0,1
2020-02-18,17.0,17.0,1
2020-02-19,22.0,22.0,1
2020-02-20,19.0,19.0,1
2020-02-21,18.0,18.0,1
2020-02-22,19.0,19.0,1
2020-02-23,17.0,17.0,1
2020-02-24,20.0,20.0,1
2020-02-25,19.0,19.0,1
2020-02-26,19.0,19.0,1
2020-02-27,19.0,19.0,1
2020-02-28,17.0,17.0,1
2020-02-29,20.0,20.0,1
2020-03-01,26.0,26.0,1
2020-03-02,23.0,23.0,1
2020-03-03,27.0,27.0,1
2020-03-04,27.0,27.0,1
2020-03-05,23.0,23.0,1
2020-03-06,21.0,21.0,1
2020-03-07,22.0,22.0,1
2020-03-08,31.0,31.0,1
2020-03-09,29.0,29.0,1
2020-03-10,34.0,34.0,1
2020-03-11,35.0,35.0,1
2020-03-12,67.0,67.0,1
2020-03-13,80.0,80.0,1
2020-03-14,69.0,69.0,1
2020-03-15,75.0,75.0,1
2020-03-16,98.0,98.0,1
2020-03-17,100.0,100.0,1
2020-03-18,77.0,77.0,1
2020-03-19,73.0,73.0,1
2020-03-20,62.0,62.0,1
2020-03-21,76.0,76.0,1
2020-03-22,76.0,76.0,1
2020-03-23,60.0,60.0,1
2020-03-24,55.0,55.0,1
2020-03-25,58.0,58.0,1
2020-03-26,51.0,51.0,1
2020-03-27,58.0,58.0,1
2020-03-28,60.0,60.0,1
2020-03-29,45.0,45.0,1
2020-03-30,45.0,45.0,1
2020-03-31,40.0,40.0,1
2020-04-01,36.0,36.0,1
2020-04-02,37.0,37.0,1
2020-04-03,32.0,32.0,1
2020-04-04,32.0,32.0,1
2020-04-05,32.0,32.0,1
2020-04-06,35.0,35.0,1
2020-04-07,32.0,32.0,1
2020-04-08,30.0,30.0,1
2020-04-09,28.0,28.0,1
2020-04-10,31.0,31.0,1
2020-04-11,27.0,27.0,1
2020-04-12,28.0,28.0,1
2020-04-13,28.0,28.0,1
2020-04-14,30.0,30.0,1
2020-04-15,30.0,30.0,1
2020-04-16,25.0,25.0,1
2020-04-17,19.0,19.0,1
2020-04-18,24.0,24.0,1
2020-04-19,22.0,22.0,1
2020-04-20,21.0,21.0,1
2020-04-21,21.0,21.0,1
2020-04-22,18.0,18.0,1
2020-04-23,17.0,17.0,1
2020-04-24,16.0,16.0,1
2020-04-25,18.0,18.0,1
2020-04-26,16.0,16.0,1
2020-04-27,17.0,17.0,1
2020-04-28,20.0,20.0,1
2020-04-29,15.0,15.0,1
2020-04-30,15.0,15.0,1
2020-05-01,13.0,13.0,1
2020-05-02,15.0,15.0,1
2020-05-03,16.0,16.0,1
2020-05-04,15.0,15.0,1
2020-05-05,15.0,15.0,1
2020-05-06,14.0,14.0,1
2020-05-07,12.0,12.0,1
2020-05-08,12.0,12.0,1
2020-05-09,11.0,11.0,1
2020-05-10,12.0,12.0,1
2020-05-11,14.0,14.0,1
2020-05-12,10.0,10.0,1
2020-05-13,12.0,12.0,1
2020-05-14,13.0,13.0,1
2020-05-15,12.0,12.0,1
2020-05-16,15.0,15.0,1
2020-05-17,12.0,12.0,1
2020-05-18,14.0,14.0,1
2020-05-19,12.0,12.0,1
2020-05-20,11.0,11.0,1
2020-05-21,12.0,12.0,1
2020-05-22,9.0,9.0,1
2020-05-23,12.0,12.0,1
2020-05-24,12.0,12.0,1
2020-05-25,8.0,8.0,1
2020-05-26,7.0,7.0,1
2020-05-27,9.0,9.0,1
2020-05-28,10.0,10.0,1
2020-05-29,10.0,10.0,1
2020-05-30,12.0,12.0,1
2020-05-31,10.0,10.0,1
2020-06-01,8.0,8.0,1
2020-06-02,10.0,10.0,1
2020-06-03,11.0,11.0,1
2020-06-04,11.0,11.0,1
2020-06-05,11.0,11.0,1
2020-06-06,14.0,14.0,1
2020-06-07,11.0,11.0,1
2020-06-08,11.0,11.0,1
2020-06-09,10.0,10.0,1
2020-06-10,10.0,10.0,1
2020-06-11,7.0,7.0,1
2020-06-12,9.0,9.0,1
2020-06-13,9.0,9.0,1
2020-06-14,9.0,9.0,1
2020-06-15,10.0,10.0,1
2020-06-16,7.0,7.0,1
2020-06-17,9.0,9.0,1
2020-06-18,10.0,10.0,1
2020-06-19,8.0,8.0,1
2020-06-20,8.0,8.0,1
2020-06-21,10.0,10.0,1
2020-06-22,8.0,8.0,1
2020-06-23,9.0,9.0,1
2020-06-24,10.0,10.0,1
2020-06-25,6.0,6.0,1
2020-06-26,8.0,8.0,1
2020-06-27,6.0,6.0,1
2020-06-28,7.0,7.0,1
2020-06-29,11.0,11.0,1
2020-06-30,9.0,9.0,1
2020-07-01,7.0,7.0,1
2020-07-02,9.0,9.0,1
2020-07-03,10.0,10.0,1
2020-07-04,10.0,10.0,1
2020-07-05,10.0,10.0,1
2020-07-06,9.0,9.0,1
2020-07-07,9.0,9.0,1
2020-07-08,7.0,7.0,1
2020-07-09,6.0,6.0,1
2020-07-10,6.0,6.0,1
2020-07-11,8.0,8.0,1
2020-07-12,8.0,8.0,1
2020-07-13,9.0,9.0,1
