date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,24.0,24.0,1
2020-02-02,20.0,20.0,1
2020-02-03,18.0,18.0,1
2020-02-04,19.0,19.0,1
2020-02-05,12.0,12.0,1
2020-02-06,14.0,14.0,1
2020-02-07,9.0,9.0,1
2020-02-08,10.0,10.0,1
2020-02-09,7.0,7.0,1
2020-02-10,9.0,9.0,1
2020-02-11,10.0,10.0,1
2020-02-12,9.0,9.0,1
2020-02-13,11.0,11.0,1
2020-02-14,11.0,11.0,1
2020-02-15,8.0,8.0,1
2020-02-16,9.0,9.0,1
2020-02-17,8.0,8.0,1
2020-02-18,8.0,8.0,1
2020-02-19,5.0,5.0,1
2020-02-20,7.0,7.0,1
2020-02-21,6.0,6.0,1
2020-02-22,8.0,8.0,1
2020-02-23,26.0,26.0,1
2020-02-24,31.0,31.0,1
2020-02-25,40.0,40.0,1
2020-02-26,52.0,52.0,1
2020-02-27,36.0,36.0,1
2020-02-28,33.0,33.0,1
2020-02-29,21.0,21.0,1
2020-03-01,22.0,22.0,1
2020-03-02,17.0,17.0,1
2020-03-03,17.0,17.0,1
2020-03-04,29.0,29.0,1
2020-03-05,39.0,39.0,1
2020-03-06,33.0,33.0,1
2020-03-07,21.0,21.0,1
2020-03-08,34.0,34.0,1
2020-03-09,37.0,37.0,1
2020-03-10,52.0,52.0,1
2020-03-11,87.0,87.0,1
2020-03-12,79.0,79.0,1
2020-03-13,88.0,88.0,1
2020-03-14,78.0,78.0,1
2020-03-15,88.0,88.0,1
2020-03-16,90.0,90.0,1
2020-03-17,100.0,100.0,1
2020-03-18,78.0,78.0,1
2020-03-19,73.0,73.0,1
2020-03-20,72.0,72.0,1
2020-03-21,76.0,76.0,1
2020-03-22,62.0,62.0,1
2020-03-23,56.0,56.0,1
2020-03-24,54.0,54.0,1
2020-03-25,48.0,48.0,1
2020-03-26,50.0,50.0,1
2020-03-27,55.0,55.0,1
2020-03-28,46.0,46.0,1
2020-03-29,54.0,54.0,1
2020-03-30,33.0,33.0,1
2020-03-31,43.0,43.0,1
2020-04-01,38.0,38.0,1
2020-04-02,36.0,36.0,1
2020-04-03,36.0,36.0,1
2020-04-04,29.0,29.0,1
2020-04-05,31.0,31.0,1
2020-04-06,31.0,31.0,1
