date,/m/0cjf0_0,/m/0cjf0,batch_id
2020-02-01,71.0,71.0,1
2020-02-02,69.0,69.0,1
2020-02-03,57.0,57.0,1
2020-02-04,31.0,31.0,1
2020-02-05,30.0,30.0,1
2020-02-06,26.0,26.0,1
2020-02-07,40.0,40.0,1
2020-02-08,30.0,30.0,1
2020-02-09,46.0,46.0,1
2020-02-10,20.0,20.0,1
2020-02-11,28.0,28.0,1
2020-02-12,61.0,61.0,1
2020-02-13,46.0,46.0,1
2020-02-14,20.0,20.0,1
2020-02-15,58.0,58.0,1
2020-02-16,54.0,54.0,1
2020-02-17,31.0,31.0,1
2020-02-18,38.0,38.0,1
2020-02-19,46.0,46.0,1
2020-02-20,24.0,24.0,1
2020-02-21,24.0,24.0,1
2020-02-22,50.0,50.0,1
2020-02-23,41.0,41.0,1
2020-02-24,30.0,30.0,1
2020-02-25,23.0,23.0,1
2020-02-26,40.0,40.0,1
2020-02-27,43.0,43.0,1
2020-02-28,35.0,35.0,1
2020-02-29,65.0,65.0,1
2020-03-01,47.0,47.0,1
2020-03-02,32.0,32.0,1
2020-03-03,52.0,52.0,1
2020-03-04,21.0,21.0,1
2020-03-05,59.0,59.0,1
2020-03-06,46.0,46.0,1
2020-03-07,58.0,58.0,1
2020-03-08,12.0,12.0,1
2020-03-09,28.0,28.0,1
2020-03-10,32.0,32.0,1
2020-03-11,55.0,55.0,1
2020-03-12,83.0,83.0,1
2020-03-13,42.0,42.0,1
2020-03-14,84.0,84.0,1
2020-03-15,100.0,100.0,1
2020-03-16,72.0,72.0,1
2020-03-17,74.0,74.0,1
2020-03-18,80.0,80.0,1
2020-03-19,61.0,61.0,1
2020-03-20,70.0,70.0,1
2020-03-21,76.0,76.0,1
2020-03-22,50.0,50.0,1
2020-03-23,39.0,39.0,1
2020-03-24,50.0,50.0,1
2020-03-25,43.0,43.0,1
2020-03-26,46.0,46.0,1
2020-03-27,19.0,19.0,1
2020-03-28,47.0,47.0,1
2020-03-29,70.0,70.0,1
2020-03-30,33.0,33.0,1
2020-03-31,32.0,32.0,1
2020-04-01,41.0,41.0,1
2020-04-02,20.0,20.0,1
2020-04-03,33.0,33.0,1
2020-04-04,32.0,32.0,1
2020-04-05,28.0,28.0,1
2020-04-06,19.0,19.0,1
2020-04-07,40.0,40.0,1
2020-04-08,17.0,17.0,1
2020-04-09,14.0,14.0,1
2020-04-10,11.0,11.0,1
2020-04-11,12.0,12.0,1
2020-04-12,39.0,39.0,1
2020-04-13,32.0,32.0,1
2020-04-14,31.0,31.0,1
2020-04-15,24.0,24.0,1
2020-04-16,26.0,26.0,1
2020-04-17,16.0,16.0,1
2020-04-18,8.0,8.0,1
2020-04-19,9.0,9.0,1
2020-04-20,35.0,35.0,1
2020-04-21,28.0,28.0,1
2020-04-22,10.0,10.0,1
2020-04-23,7.0,7.0,1
2020-04-24,26.0,26.0,1
2020-04-25,21.0,21.0,1
2020-04-26,12.0,12.0,1
2020-04-27,14.0,14.0,1
2020-04-28,18.0,18.0,1
2020-04-29,21.0,21.0,1
2020-04-30,24.0,24.0,1
2020-05-01,37.0,37.0,1
2020-05-02,8.0,8.0,1
2020-05-03,24.0,24.0,1
2020-05-04,28.0,28.0,1
2020-05-05,20.0,20.0,1
2020-05-06,11.0,11.0,1
2020-05-07,22.0,22.0,1
2020-05-08,19.0,19.0,1
2020-05-09,22.0,22.0,1
2020-05-10,39.0,39.0,1
2020-05-11,22.0,22.0,1
2020-05-12,15.0,15.0,1
2020-05-13,7.0,7.0,1
2020-05-14,19.0,19.0,1
2020-05-15,12.0,12.0,1
2020-05-16,23.0,23.0,1
2020-05-17,27.0,27.0,1
2020-05-18,15.0,15.0,1
2020-05-19,22.0,22.0,1
2020-05-20,11.0,11.0,1
2020-05-21,8.0,8.0,1
2020-05-22,8.0,8.0,1
2020-05-23,18.0,18.0,1
2020-05-24,36.0,36.0,1
2020-05-25,15.0,15.0,1
2020-05-26,11.0,11.0,1
2020-05-27,21.0,21.0,1
2020-05-28,7.0,7.0,1
2020-05-29,27.0,27.0,1
2020-05-30,13.0,13.0,1
2020-05-31,13.0,13.0,1
2020-06-01,7.0,7.0,1
2020-06-02,18.0,18.0,1
2020-06-03,14.0,14.0,1
2020-06-04,21.0,21.0,1
2020-06-05,11.0,11.0,1
2020-06-06,9.0,9.0,1
2020-06-07,40.0,40.0,1
2020-06-08,31.0,31.0,1
2020-06-09,17.0,17.0,1
2020-06-10,14.0,14.0,1
2020-06-11,11.0,11.0,1
2020-06-12,15.0,15.0,1
2020-06-13,40.0,40.0,1
2020-06-14,9.0,9.0,1
2020-06-15,11.0,11.0,1
2020-06-16,11.0,11.0,1
2020-06-17,7.0,7.0,1
2020-06-18,11.0,11.0,1
2020-06-19,12.0,12.0,1
2020-06-20,35.0,35.0,1
2020-06-21,26.0,26.0,1
2020-06-22,11.0,11.0,1
2020-06-23,11.0,11.0,1
2020-06-24,4.0,4.0,1
2020-06-25,11.0,11.0,1
2020-06-26,8.0,8.0,1
2020-06-27,19.0,19.0,1
2020-06-28,26.0,26.0,1
2020-06-29,19.0,19.0,1
2020-06-30,11.0,11.0,1
2020-07-01,33.0,33.0,1
2020-07-02,15.0,15.0,1
2020-07-03,16.0,16.0,1
2020-07-04,14.0,14.0,1
2020-07-05,22.0,22.0,1
2020-07-06,22.0,22.0,1
2020-07-07,18.0,18.0,1
2020-07-08,15.0,15.0,1
2020-07-09,20.0,20.0,1
2020-07-10,27.0,27.0,1
2020-07-11,5.0,5.0,1
2020-07-12,18.0,18.0,1
2020-07-13,8.0,8.0,1
2020-07-14,19.0,19.0,1
2020-07-15,12.0,12.0,1
2020-07-16,23.0,23.0,1
2020-07-17,20.0,20.0,1
2020-07-18,19.0,19.0,1
2020-07-19,23.0,23.0,1
2020-07-20,16.0,16.0,1
2020-07-21,12.0,12.0,1
2020-07-22,19.0,19.0,1
2020-07-23,23.0,23.0,1
2020-07-24,16.0,16.0,1
2020-07-25,19.0,19.0,1
2020-07-26,34.0,34.0,1
2020-07-27,27.0,27.0,1
2020-07-28,12.0,12.0,1
2020-07-29,16.0,16.0,1
2020-07-30,16.0,16.0,1
2020-07-31,16.0,16.0,1
2020-08-01,26.0,26.0,1
2020-08-02,27.0,27.0,1
2020-08-03,24.0,24.0,1
2020-08-04,27.0,27.0,1
2020-08-05,15.0,15.0,1
2020-08-06,15.0,15.0,1
2020-08-07,15.0,15.0,1
2020-08-08,42.0,42.0,1
2020-08-09,17.0,17.0,1
2020-08-10,12.0,12.0,1
2020-08-11,20.0,20.0,1
2020-08-12,24.0,24.0,1
2020-08-13,20.0,20.0,1
2020-08-14,29.0,29.0,1
2020-08-15,34.0,34.0,1
2020-08-16,46.0,46.0,1
2020-08-17,16.0,16.0,1
2020-08-18,36.0,36.0,1
2020-08-19,23.0,23.0,1
2020-08-20,48.0,48.0,1
2020-08-21,20.0,20.0,1
2020-08-22,27.0,27.0,1
2020-08-23,39.0,39.0,1
2020-08-24,33.0,33.0,1
2020-08-25,18.0,18.0,1
2020-08-26,25.0,25.0,1
2020-08-27,33.0,33.0,1
2020-08-28,37.0,37.0,1
2020-08-29,34.0,34.0,1
2020-08-30,9.0,9.0,1
2020-08-31,28.0,28.0,1
2020-09-01,14.0,14.0,1
2020-09-02,15.0,15.0,1
2020-09-03,22.0,22.0,1
2020-09-04,26.0,26.0,1
2020-09-05,17.0,17.0,1
2020-09-06,21.0,21.0,1
2020-09-07,33.0,33.0,1
2020-09-08,18.0,18.0,1
2020-09-09,29.0,29.0,1
2020-09-10,33.0,33.0,1
2020-09-11,37.0,37.0,1
2020-09-12,8.0,8.0,1
2020-09-13,34.0,34.0,1
2020-09-14,34.0,34.0,1
2020-09-15,48.0,48.0,1
2020-09-16,22.0,22.0,1
2020-09-17,21.0,21.0,1
2020-09-18,17.0,17.0,1
2020-09-19,8.0,8.0,1
2020-09-20,33.0,33.0,1
2020-09-21,22.0,22.0,1
2020-09-22,18.0,18.0,1
2020-09-23,18.0,18.0,1
2020-09-24,7.0,7.0,1
2020-09-25,27.0,27.0,1
2020-09-26,16.0,16.0,1
2020-09-27,42.0,42.0,1
2020-09-28,11.0,11.0,1
2020-09-29,11.0,11.0,1
2020-09-30,18.0,18.0,1
2020-10-01,11.0,11.0,1
2020-10-02,19.0,19.0,1
2020-10-03,17.0,17.0,1
2020-10-04,29.0,29.0,1
2020-10-05,18.0,18.0,1
2020-10-06,34.0,34.0,1
2020-10-07,25.0,25.0,1
2020-10-08,15.0,15.0,1
2020-10-09,4.0,4.0,1
2020-10-10,27.0,27.0,1
2020-10-11,31.0,31.0,1
2020-10-12,15.0,15.0,1
2020-10-13,8.0,8.0,1
2020-10-14,27.0,27.0,1
2020-10-15,16.0,16.0,1
2020-10-16,16.0,16.0,1
2020-10-17,22.0,22.0,1
2020-10-18,48.0,48.0,1
2020-10-19,16.0,16.0,1
2020-10-20,12.0,12.0,1
2020-10-21,38.0,38.0,1
2020-10-22,8.0,8.0,1
2020-10-23,17.0,17.0,1
2020-10-24,27.0,27.0,1
2020-10-25,26.0,26.0,1
2020-10-26,29.0,29.0,1
2020-10-27,23.0,23.0,1
2020-09-28,24.0,24.0,2
2020-09-29,12.0,12.0,2
2020-09-30,18.0,18.0,2
2020-10-01,18.0,18.0,2
2020-10-02,25.0,25.0,2
2020-10-03,7.0,7.0,2
2020-10-04,20.0,20.0,2
2020-10-05,42.0,42.0,2
2020-10-06,73.0,73.0,2
2020-10-07,54.0,54.0,2
2020-10-08,30.0,30.0,2
2020-10-09,13.0,13.0,2
2020-10-10,53.0,53.0,2
2020-10-11,59.0,59.0,2
2020-10-12,37.0,37.0,2
2020-10-13,25.0,25.0,2
2020-10-14,44.0,44.0,2
2020-10-15,45.0,45.0,2
2020-10-16,0.0,0.0,2
2020-10-17,43.0,43.0,2
2020-10-18,44.0,44.0,2
2020-10-19,45.0,45.0,2
2020-10-20,39.0,39.0,2
2020-10-21,38.0,38.0,2
2020-10-22,39.0,39.0,2
2020-10-23,27.0,27.0,2
2020-10-24,22.0,22.0,2
2020-10-25,36.0,36.0,2
2020-10-26,14.0,14.0,2
2020-10-27,57.0,57.0,2
2020-10-28,19.0,19.0,2
2020-10-29,25.0,25.0,2
2020-10-30,44.0,44.0,2
2020-10-31,21.0,21.0,2
2020-11-01,43.0,43.0,2
2020-11-02,51.0,51.0,2
2020-11-03,24.0,24.0,2
2020-11-04,23.0,23.0,2
2020-11-05,45.0,45.0,2
2020-11-06,37.0,37.0,2
2020-11-07,31.0,31.0,2
2020-11-08,26.0,26.0,2
2020-11-09,41.0,41.0,2
2020-11-10,42.0,42.0,2
2020-11-11,42.0,42.0,2
2020-11-12,36.0,36.0,2
2020-11-13,60.0,60.0,2
2020-11-14,27.0,27.0,2
2020-11-15,27.0,27.0,2
2020-11-16,36.0,36.0,2
2020-11-17,29.0,29.0,2
2020-11-18,17.0,17.0,2
2020-11-19,29.0,29.0,2
2020-11-20,18.0,18.0,2
2020-11-21,25.0,25.0,2
2020-11-22,25.0,25.0,2
2020-11-23,29.0,29.0,2
2020-11-24,45.0,45.0,2
2020-11-25,28.0,28.0,2
2020-11-26,72.0,72.0,2
2020-11-27,45.0,45.0,2
2020-11-28,33.0,33.0,2
2020-11-29,36.0,36.0,2
2020-11-30,22.0,22.0,2
2020-12-01,33.0,33.0,2
2020-12-02,45.0,45.0,2
2020-12-03,33.0,33.0,2
2020-12-04,34.0,34.0,2
2020-12-05,66.0,66.0,2
2020-12-06,13.0,13.0,2
2020-12-07,49.0,49.0,2
2020-12-08,17.0,17.0,2
2020-12-09,11.0,11.0,2
2020-12-10,33.0,33.0,2
2020-12-11,11.0,11.0,2
2020-12-12,13.0,13.0,2
2020-12-13,18.0,18.0,2
2020-12-14,37.0,37.0,2
2020-12-15,17.0,17.0,2
2020-12-16,17.0,17.0,2
2020-12-17,6.0,6.0,2
2020-12-18,18.0,18.0,2
2020-12-19,20.0,20.0,2
2020-12-20,13.0,13.0,2
2020-12-21,17.0,17.0,2
2020-12-22,18.0,18.0,2
2020-12-23,19.0,19.0,2
2020-12-24,35.0,35.0,2
