date,/m/01b_21_0,/m/01b_21,batch_id
2020-02-01,61.0,61.0,1
2020-02-02,59.0,59.0,1
2020-02-03,62.0,62.0,1
2020-02-04,57.0,57.0,1
2020-02-05,47.0,47.0,1
2020-02-06,46.0,46.0,1
2020-02-07,60.0,60.0,1
2020-02-08,48.0,48.0,1
2020-02-09,56.0,56.0,1
2020-02-10,54.0,54.0,1
2020-02-11,51.0,51.0,1
2020-02-12,47.0,47.0,1
2020-02-13,49.0,49.0,1
2020-02-14,47.0,47.0,1
2020-02-15,61.0,61.0,1
2020-02-16,38.0,38.0,1
2020-02-17,62.0,62.0,1
2020-02-18,52.0,52.0,1
2020-02-19,55.0,55.0,1
2020-02-20,38.0,38.0,1
2020-02-21,37.0,37.0,1
2020-02-22,61.0,61.0,1
2020-02-23,54.0,54.0,1
2020-02-24,63.0,63.0,1
2020-02-25,34.0,34.0,1
2020-02-26,62.0,62.0,1
2020-02-27,50.0,50.0,1
2020-02-28,35.0,35.0,1
2020-02-29,63.0,63.0,1
2020-03-01,48.0,48.0,1
2020-03-02,50.0,50.0,1
2020-03-03,76.0,76.0,1
2020-03-04,31.0,31.0,1
2020-03-05,40.0,40.0,1
2020-03-06,55.0,55.0,1
2020-03-07,69.0,69.0,1
2020-03-08,48.0,48.0,1
2020-03-09,63.0,63.0,1
2020-03-10,52.0,52.0,1
2020-03-11,77.0,77.0,1
2020-03-12,65.0,65.0,1
2020-03-13,89.0,89.0,1
2020-03-14,100.0,100.0,1
2020-03-15,86.0,86.0,1
2020-03-16,74.0,74.0,1
2020-03-17,82.0,82.0,1
2020-03-18,61.0,61.0,1
2020-03-19,63.0,63.0,1
2020-03-20,59.0,59.0,1
2020-03-21,52.0,52.0,1
2020-03-22,62.0,62.0,1
2020-03-23,44.0,44.0,1
2020-03-24,54.0,54.0,1
2020-03-25,45.0,45.0,1
2020-03-26,40.0,40.0,1
2020-03-27,44.0,44.0,1
2020-03-28,50.0,50.0,1
2020-03-29,52.0,52.0,1
2020-03-30,33.0,33.0,1
2020-03-31,44.0,44.0,1
2020-04-01,32.0,32.0,1
2020-04-02,33.0,33.0,1
2020-04-03,35.0,35.0,1
2020-04-04,28.0,28.0,1
2020-04-05,32.0,32.0,1
2020-04-06,23.0,23.0,1
2020-04-07,21.0,21.0,1
2020-04-08,32.0,32.0,1
2020-04-09,25.0,25.0,1
2020-04-10,18.0,18.0,1
2020-04-11,21.0,21.0,1
2020-04-12,22.0,22.0,1
2020-04-13,23.0,23.0,1
2020-04-14,37.0,37.0,1
2020-04-15,23.0,23.0,1
2020-04-16,25.0,25.0,1
2020-04-17,15.0,15.0,1
2020-04-18,24.0,24.0,1
2020-04-19,19.0,19.0,1
2020-04-20,22.0,22.0,1
2020-04-21,18.0,18.0,1
2020-04-22,19.0,19.0,1
2020-04-23,18.0,18.0,1
2020-04-24,19.0,19.0,1
2020-04-25,23.0,23.0,1
2020-04-26,11.0,11.0,1
2020-04-27,14.0,14.0,1
2020-04-28,27.0,27.0,1
2020-04-29,12.0,12.0,1
2020-04-30,9.0,9.0,1
2020-05-01,25.0,25.0,1
2020-05-02,8.0,8.0,1
2020-05-03,15.0,15.0,1
2020-05-04,10.0,10.0,1
2020-05-05,11.0,11.0,1
2020-05-06,13.0,13.0,1
2020-05-07,6.0,6.0,1
2020-05-08,9.0,9.0,1
2020-05-09,7.0,7.0,1
2020-05-10,11.0,11.0,1
2020-05-11,11.0,11.0,1
2020-05-12,8.0,8.0,1
2020-05-13,9.0,9.0,1
2020-05-14,10.0,10.0,1
2020-05-15,8.0,8.0,1
2020-05-16,5.0,5.0,1
2020-05-17,12.0,12.0,1
2020-05-18,15.0,15.0,1
2020-05-19,6.0,6.0,1
2020-05-20,7.0,7.0,1
2020-05-21,6.0,6.0,1
2020-05-22,13.0,13.0,1
2020-05-23,8.0,8.0,1
2020-05-24,10.0,10.0,1
2020-05-25,4.0,4.0,1
2020-05-26,15.0,15.0,1
2020-05-27,7.0,7.0,1
2020-05-28,12.0,12.0,1
2020-05-29,7.0,7.0,1
2020-05-30,12.0,12.0,1
2020-05-31,7.0,7.0,1
2020-06-01,6.0,6.0,1
2020-06-02,9.0,9.0,1
2020-06-03,7.0,7.0,1
2020-06-04,8.0,8.0,1
2020-06-05,5.0,5.0,1
2020-06-06,6.0,6.0,1
2020-06-07,6.0,6.0,1
2020-06-08,12.0,12.0,1
2020-06-09,7.0,7.0,1
2020-06-10,4.0,4.0,1
2020-06-11,7.0,7.0,1
2020-06-12,16.0,16.0,1
2020-06-13,8.0,8.0,1
2020-06-14,9.0,9.0,1
2020-06-15,7.0,7.0,1
2020-06-16,12.0,12.0,1
2020-06-17,7.0,7.0,1
2020-06-18,10.0,10.0,1
2020-06-19,5.0,5.0,1
2020-06-20,13.0,13.0,1
2020-06-21,11.0,11.0,1
2020-06-22,5.0,5.0,1
2020-06-23,11.0,11.0,1
2020-06-24,8.0,8.0,1
2020-06-25,6.0,6.0,1
2020-06-26,8.0,8.0,1
2020-06-27,3.0,3.0,1
2020-06-28,10.0,10.0,1
2020-06-29,9.0,9.0,1
2020-06-30,12.0,12.0,1
2020-07-01,8.0,8.0,1
2020-07-02,6.0,6.0,1
2020-07-03,4.0,4.0,1
2020-07-04,8.0,8.0,1
2020-07-05,10.0,10.0,1
2020-07-06,13.0,13.0,1
2020-07-07,3.0,3.0,1
2020-07-08,9.0,9.0,1
2020-07-09,11.0,11.0,1
2020-07-10,8.0,8.0,1
2020-07-11,13.0,13.0,1
2020-07-12,8.0,8.0,1
2020-07-13,7.0,7.0,1
2020-07-14,9.0,9.0,1
2020-07-15,10.0,10.0,1
2020-07-16,7.0,7.0,1
2020-07-17,10.0,10.0,1
2020-07-18,15.0,15.0,1
2020-07-19,20.0,20.0,1
2020-07-20,12.0,12.0,1
2020-07-21,15.0,15.0,1
2020-07-22,9.0,9.0,1
2020-07-23,10.0,10.0,1
2020-07-24,11.0,11.0,1
2020-07-25,21.0,21.0,1
2020-07-26,14.0,14.0,1
2020-07-27,12.0,12.0,1
2020-07-28,14.0,14.0,1
2020-07-29,11.0,11.0,1
2020-07-30,12.0,12.0,1
2020-07-31,16.0,16.0,1
2020-08-01,19.0,19.0,1
2020-08-02,12.0,12.0,1
2020-08-03,18.0,18.0,1
2020-08-04,20.0,20.0,1
2020-08-05,8.0,8.0,1
2020-08-06,18.0,18.0,1
2020-08-07,20.0,20.0,1
2020-08-08,21.0,21.0,1
2020-08-09,22.0,22.0,1
2020-08-10,18.0,18.0,1
2020-08-11,20.0,20.0,1
2020-08-12,9.0,9.0,1
2020-08-13,30.0,30.0,1
2020-08-14,17.0,17.0,1
2020-08-15,13.0,13.0,1
2020-08-16,22.0,22.0,1
2020-08-17,17.0,17.0,1
2020-08-18,23.0,23.0,1
2020-08-19,19.0,19.0,1
2020-08-20,24.0,24.0,1
2020-08-21,22.0,22.0,1
2020-08-22,23.0,23.0,1
2020-08-23,17.0,17.0,1
2020-08-24,25.0,25.0,1
2020-08-25,13.0,13.0,1
2020-08-26,22.0,22.0,1
2020-08-27,18.0,18.0,1
2020-08-28,17.0,17.0,1
2020-08-29,23.0,23.0,1
2020-08-30,19.0,19.0,1
2020-08-31,10.0,10.0,1
2020-09-01,18.0,18.0,1
2020-09-02,21.0,21.0,1
2020-09-03,22.0,22.0,1
2020-09-04,23.0,23.0,1
2020-09-05,29.0,29.0,1
2020-09-06,35.0,35.0,1
2020-09-07,29.0,29.0,1
2020-09-08,28.0,28.0,1
2020-09-09,31.0,31.0,1
2020-09-10,23.0,23.0,1
2020-09-11,35.0,35.0,1
2020-09-12,35.0,35.0,1
2020-09-13,44.0,44.0,1
2020-09-14,47.0,47.0,1
2020-09-15,31.0,31.0,1
2020-09-16,29.0,29.0,1
2020-09-17,46.0,46.0,1
2020-09-18,40.0,40.0,1
2020-09-19,33.0,33.0,1
2020-09-20,30.0,30.0,1
2020-09-21,32.0,32.0,1
2020-09-22,33.0,33.0,1
2020-09-23,30.0,30.0,1
2020-09-24,36.0,36.0,1
2020-09-25,31.0,31.0,1
2020-09-26,38.0,38.0,1
2020-09-27,38.0,38.0,1
2020-09-28,28.0,28.0,1
2020-09-29,25.0,25.0,1
2020-09-30,27.0,27.0,1
2020-10-01,26.0,26.0,1
2020-10-02,30.0,30.0,1
2020-10-03,20.0,20.0,1
2020-10-04,35.0,35.0,1
2020-10-05,35.0,35.0,1
2020-10-06,32.0,32.0,1
2020-10-07,43.0,43.0,1
2020-10-08,45.0,45.0,1
2020-10-09,30.0,30.0,1
2020-10-10,37.0,37.0,1
2020-10-11,44.0,44.0,1
2020-10-12,36.0,36.0,1
2020-10-13,37.0,37.0,1
2020-10-14,44.0,44.0,1
2020-10-15,39.0,39.0,1
2020-10-16,28.0,28.0,1
2020-10-17,38.0,38.0,1
2020-10-18,50.0,50.0,1
2020-10-19,41.0,41.0,1
2020-10-20,59.0,59.0,1
2020-10-21,57.0,57.0,1
2020-10-22,48.0,48.0,1
2020-10-23,46.0,46.0,1
2020-10-24,57.0,57.0,1
2020-10-25,38.0,38.0,1
2020-10-26,45.0,45.0,1
2020-10-27,35.0,35.0,1
2020-09-28,56.0,56.0,2
2020-09-29,59.0,59.0,2
2020-09-30,46.0,46.0,2
2020-10-01,53.0,53.0,2
2020-10-02,55.0,55.0,2
2020-10-03,60.0,60.0,2
2020-10-04,50.0,50.0,2
