date,/m/0g9pc_0,/m/0g9pc,batch_id
2020-02-01,18.0,18.0,1
2020-02-02,17.0,17.0,1
2020-02-03,24.0,24.0,1
2020-02-04,19.0,19.0,1
2020-02-05,14.0,14.0,1
2020-02-06,13.0,13.0,1
2020-02-07,12.0,12.0,1
2020-02-08,12.0,12.0,1
2020-02-09,10.0,10.0,1
2020-02-10,14.0,14.0,1
2020-02-11,20.0,20.0,1
2020-02-12,27.0,27.0,1
2020-02-13,21.0,21.0,1
2020-02-14,15.0,15.0,1
2020-02-15,16.0,16.0,1
2020-02-16,16.0,16.0,1
2020-02-17,21.0,21.0,1
2020-02-18,13.0,13.0,1
2020-02-19,7.0,7.0,1
2020-02-20,10.0,10.0,1
2020-02-21,13.0,13.0,1
2020-02-22,11.0,11.0,1
2020-02-23,14.0,14.0,1
2020-02-24,33.0,33.0,1
2020-02-25,33.0,33.0,1
2020-02-26,58.0,58.0,1
2020-02-27,50.0,50.0,1
2020-02-28,38.0,38.0,1
2020-02-29,23.0,23.0,1
2020-03-01,43.0,43.0,1
2020-03-02,32.0,32.0,1
2020-03-03,29.0,29.0,1
2020-03-04,28.0,28.0,1
2020-03-05,30.0,30.0,1
2020-03-06,26.0,26.0,1
2020-03-07,20.0,20.0,1
2020-03-08,34.0,34.0,1
2020-03-09,43.0,43.0,1
2020-03-10,47.0,47.0,1
2020-03-11,50.0,50.0,1
2020-03-12,100.0,100.0,1
2020-03-13,93.0,93.0,1
2020-03-14,74.0,74.0,1
2020-03-15,66.0,66.0,1
2020-03-16,56.0,56.0,1
2020-03-17,61.0,61.0,1
2020-03-18,44.0,44.0,1
2020-03-19,40.0,40.0,1
2020-03-20,34.0,34.0,1
2020-03-21,45.0,45.0,1
2020-03-22,41.0,41.0,1
2020-03-23,31.0,31.0,1
2020-03-24,36.0,36.0,1
2020-03-25,37.0,37.0,1
2020-03-26,33.0,33.0,1
2020-03-27,32.0,32.0,1
2020-03-28,29.0,29.0,1
2020-03-29,27.0,27.0,1
2020-03-30,27.0,27.0,1
2020-03-31,21.0,21.0,1
2020-04-01,14.0,14.0,1
2020-04-02,19.0,19.0,1
2020-04-03,26.0,26.0,1
2020-04-04,30.0,30.0,1
2020-04-05,14.0,14.0,1
2020-04-06,18.0,18.0,1
2020-04-07,14.0,14.0,1
2020-04-08,16.0,16.0,1
2020-04-09,10.0,10.0,1
2020-04-10,12.0,12.0,1
2020-04-11,12.0,12.0,1
2020-04-12,17.0,17.0,1
2020-04-13,11.0,11.0,1
2020-04-14,13.0,13.0,1
2020-04-15,13.0,13.0,1
2020-04-16,14.0,14.0,1
2020-04-17,14.0,14.0,1
2020-04-18,12.0,12.0,1
2020-04-19,13.0,13.0,1
