date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-02-01,50.0,50.0,1
2020-02-02,74.0,74.0,1
2020-02-03,34.0,34.0,1
2020-02-04,44.0,44.0,1
2020-02-05,45.0,45.0,1
2020-02-06,39.0,39.0,1
2020-02-07,26.0,26.0,1
2020-02-08,27.0,27.0,1
2020-02-09,37.0,37.0,1
2020-02-10,24.0,24.0,1
2020-02-11,30.0,30.0,1
2020-02-12,26.0,26.0,1
2020-02-13,19.0,19.0,1
2020-02-14,27.0,27.0,1
2020-02-15,40.0,40.0,1
2020-02-16,53.0,53.0,1
2020-02-17,25.0,25.0,1
2020-02-18,25.0,25.0,1
2020-02-19,37.0,37.0,1
2020-02-20,45.0,45.0,1
2020-02-21,65.0,65.0,1
2020-02-22,7.0,7.0,1
2020-02-23,33.0,33.0,1
2020-02-24,25.0,25.0,1
2020-02-25,36.0,36.0,1
2020-02-26,37.0,37.0,1
2020-02-27,37.0,37.0,1
2020-02-28,57.0,57.0,1
2020-02-29,53.0,53.0,1
2020-03-01,66.0,66.0,1
2020-03-02,0.0,0.0,1
2020-03-03,31.0,31.0,1
2020-03-04,37.0,37.0,1
2020-03-05,31.0,31.0,1
2020-03-06,32.0,32.0,1
2020-03-07,21.0,21.0,1
2020-03-08,40.0,40.0,1
2020-03-09,35.0,35.0,1
2020-03-10,76.0,76.0,1
2020-03-11,65.0,65.0,1
2020-03-12,73.0,73.0,1
2020-03-13,43.0,43.0,1
2020-03-14,86.0,86.0,1
2020-03-15,94.0,94.0,1
2020-03-16,52.0,52.0,1
2020-03-17,43.0,43.0,1
2020-03-18,63.0,63.0,1
2020-03-19,61.0,61.0,1
2020-03-20,100.0,100.0,1
2020-03-21,71.0,71.0,1
2020-03-22,75.0,75.0,1
2020-03-23,43.0,43.0,1
2020-03-24,61.0,61.0,1
2020-03-25,18.0,18.0,1
2020-03-26,47.0,47.0,1
2020-03-27,43.0,43.0,1
2020-03-28,55.0,55.0,1
2020-03-29,6.0,6.0,1
2020-03-30,17.0,17.0,1
2020-03-31,33.0,33.0,1
2020-04-01,6.0,6.0,1
2020-04-02,16.0,16.0,1
2020-04-03,40.0,40.0,1
2020-04-04,37.0,37.0,1
2020-04-05,42.0,42.0,1
2020-04-06,55.0,55.0,1
2020-04-07,35.0,35.0,1
2020-04-08,24.0,24.0,1
2020-04-09,24.0,24.0,1
2020-04-10,24.0,24.0,1
2020-04-11,27.0,27.0,1
2020-04-12,12.0,12.0,1
2020-04-13,6.0,6.0,1
2020-04-14,24.0,24.0,1
2020-04-15,18.0,18.0,1
2020-04-16,35.0,35.0,1
2020-04-17,51.0,51.0,1
2020-04-18,30.0,30.0,1
2020-04-19,25.0,25.0,1
2020-04-20,6.0,6.0,1
2020-04-21,34.0,34.0,1
2020-04-22,45.0,45.0,1
2020-04-23,22.0,22.0,1
2020-04-24,29.0,29.0,1
2020-04-25,13.0,13.0,1
2020-04-26,24.0,24.0,1
2020-04-27,22.0,22.0,1
2020-04-28,28.0,28.0,1
2020-04-29,11.0,11.0,1
2020-04-30,5.0,5.0,1
2020-05-01,6.0,6.0,1
2020-05-02,19.0,19.0,1
2020-05-03,65.0,65.0,1
2020-05-04,37.0,37.0,1
2020-05-05,20.0,20.0,1
2020-05-06,11.0,11.0,1
2020-05-07,17.0,17.0,1
2020-05-08,18.0,18.0,1
2020-05-09,41.0,41.0,1
2020-05-10,29.0,29.0,1
2020-05-11,11.0,11.0,1
2020-05-12,73.0,73.0,1
2020-05-13,34.0,34.0,1
2020-05-14,29.0,29.0,1
2020-05-15,29.0,29.0,1
2020-05-16,0.0,0.0,1
2020-05-17,18.0,18.0,1
2020-05-18,11.0,11.0,1
2020-05-19,23.0,23.0,1
2020-05-20,23.0,23.0,1
2020-05-21,34.0,34.0,1
2020-05-22,16.0,16.0,1
2020-05-23,37.0,37.0,1
2020-05-24,28.0,28.0,1
2020-05-25,11.0,11.0,1
2020-05-26,6.0,6.0,1
2020-05-27,12.0,12.0,1
2020-05-28,25.0,25.0,1
2020-05-29,32.0,32.0,1
2020-05-30,14.0,14.0,1
2020-05-31,36.0,36.0,1
2020-06-01,27.0,27.0,1
2020-06-02,24.0,24.0,1
2020-06-03,5.0,5.0,1
2020-06-04,10.0,10.0,1
2020-06-05,0.0,0.0,1
2020-06-06,37.0,37.0,1
2020-06-07,6.0,6.0,1
2020-06-08,33.0,33.0,1
2020-06-09,16.0,16.0,1
2020-06-10,11.0,11.0,1
2020-06-11,5.0,5.0,1
2020-06-12,18.0,18.0,1
2020-06-13,13.0,13.0,1
2020-06-14,46.0,46.0,1
2020-06-15,12.0,12.0,1
2020-06-16,17.0,17.0,1
2020-06-17,17.0,17.0,1
2020-06-18,29.0,29.0,1
2020-06-19,23.0,23.0,1
2020-06-20,7.0,7.0,1
2020-06-21,32.0,32.0,1
2020-06-22,28.0,28.0,1
2020-06-23,17.0,17.0,1
2020-06-24,18.0,18.0,1
2020-06-25,18.0,18.0,1
2020-06-26,18.0,18.0,1
2020-06-27,25.0,25.0,1
2020-06-28,18.0,18.0,1
2020-06-29,6.0,6.0,1
2020-06-30,18.0,18.0,1
2020-07-01,18.0,18.0,1
2020-07-02,25.0,25.0,1
2020-07-03,6.0,6.0,1
2020-07-04,47.0,47.0,1
2020-07-05,32.0,32.0,1
2020-07-06,12.0,12.0,1
2020-07-07,39.0,39.0,1
2020-07-08,0.0,0.0,1
2020-07-09,19.0,19.0,1
2020-07-10,20.0,20.0,1
2020-07-11,30.0,30.0,1
2020-07-12,41.0,41.0,1
2020-07-13,18.0,18.0,1
2020-07-14,12.0,12.0,1
2020-07-15,6.0,6.0,1
2020-07-16,6.0,6.0,1
2020-07-17,13.0,13.0,1
2020-07-18,22.0,22.0,1
2020-07-19,7.0,7.0,1
2020-07-20,46.0,46.0,1
2020-07-21,39.0,39.0,1
2020-07-22,49.0,49.0,1
2020-07-23,25.0,25.0,1
2020-07-24,38.0,38.0,1
2020-07-25,49.0,49.0,1
2020-07-26,20.0,20.0,1
2020-07-27,12.0,12.0,1
2020-07-28,37.0,37.0,1
2020-07-29,6.0,6.0,1
2020-07-30,19.0,19.0,1
2020-07-31,32.0,32.0,1
2020-08-01,21.0,21.0,1
2020-08-02,29.0,29.0,1
2020-08-03,35.0,35.0,1
2020-08-04,12.0,12.0,1
2020-08-05,12.0,12.0,1
2020-08-06,6.0,6.0,1
2020-08-07,33.0,33.0,1
2020-08-08,55.0,55.0,1
2020-08-09,29.0,29.0,1
2020-08-10,25.0,25.0,1
2020-08-11,26.0,26.0,1
2020-08-12,6.0,6.0,1
2020-08-13,13.0,13.0,1
2020-08-14,39.0,39.0,1
2020-08-15,43.0,43.0,1
2020-08-16,20.0,20.0,1
2020-08-17,41.0,41.0,1
2020-08-18,25.0,25.0,1
2020-08-19,24.0,24.0,1
2020-08-20,36.0,36.0,1
2020-08-21,19.0,19.0,1
2020-08-22,40.0,40.0,1
2020-08-23,0.0,0.0,1
2020-08-24,31.0,31.0,1
2020-08-25,23.0,23.0,1
2020-08-26,32.0,32.0,1
2020-08-27,49.0,49.0,1
2020-08-28,25.0,25.0,1
2020-08-29,49.0,49.0,1
2020-08-30,72.0,72.0,1
2020-08-31,38.0,38.0,1
2020-09-01,31.0,31.0,1
2020-09-02,18.0,18.0,1
2020-09-03,19.0,19.0,1
2020-09-04,45.0,45.0,1
2020-09-05,55.0,55.0,1
2020-09-06,21.0,21.0,1
2020-09-07,24.0,24.0,1
2020-09-08,24.0,24.0,1
2020-09-09,44.0,44.0,1
2020-09-10,43.0,43.0,1
2020-09-11,19.0,19.0,1
2020-09-12,41.0,41.0,1
2020-09-13,35.0,35.0,1
2020-09-14,42.0,42.0,1
2020-09-15,36.0,36.0,1
2020-09-16,19.0,19.0,1
2020-09-17,6.0,6.0,1
2020-09-18,50.0,50.0,1
2020-09-19,14.0,14.0,1
2020-09-20,34.0,34.0,1
2020-09-21,12.0,12.0,1
2020-09-22,29.0,29.0,1
2020-09-23,48.0,48.0,1
2020-09-24,30.0,30.0,1
2020-09-25,33.0,33.0,1
2020-09-26,37.0,37.0,1
2020-09-27,7.0,7.0,1
2020-09-28,49.0,49.0,1
2020-09-29,31.0,31.0,1
2020-09-30,37.0,37.0,1
2020-10-01,18.0,18.0,1
2020-10-02,45.0,45.0,1
2020-10-03,28.0,28.0,1
