date,/m/0lbt3_0,/m/0lbt3,batch_id
2020-02-01,14.0,14.0,1
2020-02-02,13.0,13.0,1
2020-02-03,15.0,15.0,1
2020-02-04,13.0,13.0,1
2020-02-05,15.0,15.0,1
2020-02-06,13.0,13.0,1
2020-02-07,16.0,16.0,1
2020-02-08,13.0,13.0,1
2020-02-09,15.0,15.0,1
2020-02-10,15.0,15.0,1
2020-02-11,9.0,9.0,1
2020-02-12,10.0,10.0,1
2020-02-13,22.0,22.0,1
2020-02-14,12.0,12.0,1
2020-02-15,17.0,17.0,1
2020-02-16,8.0,8.0,1
2020-02-17,7.0,7.0,1
2020-02-18,11.0,11.0,1
2020-02-19,8.0,8.0,1
2020-02-20,17.0,17.0,1
2020-02-21,14.0,14.0,1
2020-02-22,10.0,10.0,1
2020-02-23,12.0,12.0,1
2020-02-24,13.0,13.0,1
2020-02-25,17.0,17.0,1
2020-02-26,12.0,12.0,1
2020-02-27,15.0,15.0,1
2020-02-28,12.0,12.0,1
2020-02-29,18.0,18.0,1
2020-03-01,2.0,2.0,1
2020-03-02,12.0,12.0,1
2020-03-03,9.0,9.0,1
2020-03-04,9.0,9.0,1
2020-03-05,12.0,12.0,1
2020-03-06,10.0,10.0,1
2020-03-07,16.0,16.0,1
2020-03-08,20.0,20.0,1
2020-03-09,8.0,8.0,1
2020-03-10,15.0,15.0,1
2020-03-11,8.0,8.0,1
2020-03-12,15.0,15.0,1
2020-03-13,12.0,12.0,1
2020-03-14,100.0,100.0,1
2020-03-15,67.0,67.0,1
2020-03-16,58.0,58.0,1
2020-03-17,58.0,58.0,1
2020-03-18,41.0,41.0,1
2020-03-19,33.0,33.0,1
2020-03-20,27.0,27.0,1
2020-03-21,26.0,26.0,1
2020-03-22,29.0,29.0,1
2020-03-23,18.0,18.0,1
2020-03-24,23.0,23.0,1
2020-03-25,18.0,18.0,1
2020-03-26,22.0,22.0,1
2020-03-27,24.0,24.0,1
2020-03-28,21.0,21.0,1
2020-03-29,17.0,17.0,1
2020-03-30,19.0,19.0,1
2020-03-31,10.0,10.0,1
2020-04-01,6.0,6.0,1
2020-04-02,13.0,13.0,1
2020-04-03,13.0,13.0,1
2020-04-04,19.0,19.0,1
2020-04-05,22.0,22.0,1
2020-04-06,12.0,12.0,1
2020-04-07,16.0,16.0,1
2020-04-08,14.0,14.0,1
2020-04-09,11.0,11.0,1
2020-04-10,9.0,9.0,1
2020-04-11,21.0,21.0,1
2020-04-12,19.0,19.0,1
2020-04-13,13.0,13.0,1
2020-04-14,12.0,12.0,1
2020-04-15,10.0,10.0,1
2020-04-16,15.0,15.0,1
2020-04-17,13.0,13.0,1
2020-04-18,11.0,11.0,1
2020-04-19,5.0,5.0,1
2020-04-20,13.0,13.0,1
2020-04-21,5.0,5.0,1
2020-04-22,11.0,11.0,1
2020-04-23,9.0,9.0,1
2020-04-24,8.0,8.0,1
2020-04-25,11.0,11.0,1
2020-04-26,6.0,6.0,1
2020-04-27,10.0,10.0,1
2020-04-28,8.0,8.0,1
2020-04-29,8.0,8.0,1
2020-04-30,7.0,7.0,1
2020-05-01,8.0,8.0,1
2020-05-02,6.0,6.0,1
2020-05-03,7.0,7.0,1
2020-05-04,11.0,11.0,1
2020-05-05,11.0,11.0,1
2020-05-06,11.0,11.0,1
2020-05-07,9.0,9.0,1
2020-05-08,9.0,9.0,1
2020-05-09,11.0,11.0,1
2020-05-10,12.0,12.0,1
2020-05-11,6.0,6.0,1
2020-05-12,6.0,6.0,1
2020-05-13,8.0,8.0,1
2020-05-14,7.0,7.0,1
2020-05-15,6.0,6.0,1
2020-05-16,7.0,7.0,1
2020-05-17,8.0,8.0,1
2020-05-18,12.0,12.0,1
2020-05-19,5.0,5.0,1
2020-05-20,11.0,11.0,1
2020-05-21,9.0,9.0,1
2020-05-22,10.0,10.0,1
2020-05-23,2.0,2.0,1
2020-05-24,12.0,12.0,1
2020-05-25,9.0,9.0,1
2020-05-26,12.0,12.0,1
2020-05-27,4.0,4.0,1
2020-05-28,4.0,4.0,1
2020-05-29,11.0,11.0,1
2020-05-30,10.0,10.0,1
2020-05-31,10.0,10.0,1
2020-06-01,6.0,6.0,1
2020-06-02,5.0,5.0,1
2020-06-03,12.0,12.0,1
2020-06-04,5.0,5.0,1
2020-06-05,6.0,6.0,1
2020-06-06,12.0,12.0,1
2020-06-07,6.0,6.0,1
2020-06-08,7.0,7.0,1
2020-06-09,8.0,8.0,1
2020-06-10,5.0,5.0,1
2020-06-11,10.0,10.0,1
2020-06-12,11.0,11.0,1
2020-06-13,10.0,10.0,1
2020-06-14,6.0,6.0,1
2020-06-15,7.0,7.0,1
2020-06-16,8.0,8.0,1
2020-06-17,8.0,8.0,1
2020-06-18,9.0,9.0,1
2020-06-19,8.0,8.0,1
2020-06-20,4.0,4.0,1
2020-06-21,15.0,15.0,1
2020-06-22,4.0,4.0,1
2020-06-23,16.0,16.0,1
2020-06-24,5.0,5.0,1
2020-06-25,6.0,6.0,1
2020-06-26,12.0,12.0,1
2020-06-27,11.0,11.0,1
2020-06-28,7.0,7.0,1
2020-06-29,12.0,12.0,1
2020-06-30,9.0,9.0,1
2020-07-01,9.0,9.0,1
2020-07-02,14.0,14.0,1
2020-07-03,7.0,7.0,1
2020-07-04,16.0,16.0,1
2020-07-05,5.0,5.0,1
2020-07-06,10.0,10.0,1
2020-07-07,11.0,11.0,1
2020-07-08,12.0,12.0,1
2020-07-09,11.0,11.0,1
2020-07-10,8.0,8.0,1
2020-07-11,17.0,17.0,1
2020-07-12,4.0,4.0,1
2020-07-13,15.0,15.0,1
2020-07-14,13.0,13.0,1
2020-07-15,6.0,6.0,1
2020-07-16,10.0,10.0,1
2020-07-17,8.0,8.0,1
2020-07-18,16.0,16.0,1
2020-07-19,14.0,14.0,1
2020-07-20,4.0,4.0,1
2020-07-21,7.0,7.0,1
2020-07-22,13.0,13.0,1
2020-07-23,13.0,13.0,1
2020-07-24,13.0,13.0,1
2020-07-25,8.0,8.0,1
2020-07-26,3.0,3.0,1
2020-07-27,4.0,4.0,1
2020-07-28,8.0,8.0,1
2020-07-29,5.0,5.0,1
2020-07-30,7.0,7.0,1
2020-07-31,14.0,14.0,1
2020-08-01,10.0,10.0,1
2020-08-02,11.0,11.0,1
2020-08-03,6.0,6.0,1
2020-08-04,14.0,14.0,1
2020-08-05,15.0,15.0,1
2020-08-06,3.0,3.0,1
2020-08-07,7.0,7.0,1
2020-08-08,9.0,9.0,1
2020-08-09,12.0,12.0,1
2020-08-10,9.0,9.0,1
2020-08-11,5.0,5.0,1
2020-08-12,10.0,10.0,1
2020-08-13,8.0,8.0,1
2020-08-14,4.0,4.0,1
2020-08-15,8.0,8.0,1
2020-08-16,9.0,9.0,1
2020-08-17,15.0,15.0,1
2020-08-18,14.0,14.0,1
2020-08-19,4.0,4.0,1
2020-08-20,17.0,17.0,1
2020-08-21,9.0,9.0,1
2020-08-22,4.0,4.0,1
2020-08-23,10.0,10.0,1
2020-08-24,9.0,9.0,1
2020-08-25,9.0,9.0,1
2020-08-26,9.0,9.0,1
2020-08-27,8.0,8.0,1
2020-08-28,11.0,11.0,1
2020-08-29,12.0,12.0,1
2020-08-30,9.0,9.0,1
2020-08-31,3.0,3.0,1
2020-09-01,10.0,10.0,1
2020-09-02,9.0,9.0,1
2020-09-03,15.0,15.0,1
2020-09-04,11.0,11.0,1
2020-09-05,6.0,6.0,1
2020-09-06,12.0,12.0,1
2020-09-07,7.0,7.0,1
2020-09-08,8.0,8.0,1
2020-09-09,23.0,23.0,1
2020-09-10,9.0,9.0,1
