date,/m/01b_21_0,/m/01b_21,batch_id
2020-02-01,19.0,19.0,1
2020-02-02,55.0,55.0,1
2020-02-03,50.0,50.0,1
2020-02-04,54.0,54.0,1
2020-02-05,44.0,44.0,1
2020-02-06,22.0,22.0,1
2020-02-07,6.0,6.0,1
2020-02-08,40.0,40.0,1
2020-02-09,42.0,42.0,1
2020-02-10,33.0,33.0,1
2020-02-11,39.0,39.0,1
2020-02-12,57.0,57.0,1
2020-02-13,70.0,70.0,1
2020-02-14,42.0,42.0,1
2020-02-15,45.0,45.0,1
2020-02-16,30.0,30.0,1
2020-02-17,21.0,21.0,1
2020-02-18,32.0,32.0,1
2020-02-19,22.0,22.0,1
2020-02-20,21.0,21.0,1
2020-02-21,34.0,34.0,1
2020-02-22,25.0,25.0,1
2020-02-23,54.0,54.0,1
2020-02-24,36.0,36.0,1
2020-02-25,15.0,15.0,1
2020-02-26,31.0,31.0,1
2020-02-27,21.0,21.0,1
2020-02-28,27.0,27.0,1
2020-02-29,43.0,43.0,1
2020-03-01,59.0,59.0,1
2020-03-02,26.0,26.0,1
2020-03-03,62.0,62.0,1
2020-03-04,21.0,21.0,1
2020-03-05,38.0,38.0,1
2020-03-06,10.0,10.0,1
2020-03-07,24.0,24.0,1
2020-03-08,59.0,59.0,1
2020-03-09,54.0,54.0,1
2020-03-10,80.0,80.0,1
2020-03-11,53.0,53.0,1
2020-03-12,62.0,62.0,1
2020-03-13,100.0,100.0,1
2020-03-14,31.0,31.0,1
2020-03-15,75.0,75.0,1
2020-03-16,75.0,75.0,1
2020-03-17,74.0,74.0,1
2020-03-18,35.0,35.0,1
2020-03-19,46.0,46.0,1
2020-03-20,20.0,20.0,1
2020-03-21,56.0,56.0,1
2020-03-22,58.0,58.0,1
2020-03-23,14.0,14.0,1
2020-03-24,20.0,20.0,1
2020-03-25,25.0,25.0,1
2020-03-26,31.0,31.0,1
2020-03-27,40.0,40.0,1
2020-03-28,35.0,35.0,1
2020-03-29,34.0,34.0,1
2020-03-30,38.0,38.0,1
2020-03-31,33.0,33.0,1
2020-04-01,23.0,23.0,1
2020-04-02,23.0,23.0,1
2020-04-03,24.0,24.0,1
2020-04-04,29.0,29.0,1
2020-04-05,12.0,12.0,1
2020-04-06,16.0,16.0,1
2020-04-07,11.0,11.0,1
2020-04-08,28.0,28.0,1
2020-04-09,17.0,17.0,1
2020-04-10,41.0,41.0,1
2020-04-11,51.0,51.0,1
2020-04-12,54.0,54.0,1
2020-04-13,27.0,27.0,1
2020-04-14,15.0,15.0,1
2020-04-15,15.0,15.0,1
2020-04-16,10.0,10.0,1
2020-04-17,10.0,10.0,1
2020-04-18,24.0,24.0,1
2020-04-19,24.0,24.0,1
2020-04-20,10.0,10.0,1
2020-04-21,25.0,25.0,1
2020-04-22,15.0,15.0,1
2020-04-23,15.0,15.0,1
