date,/g/121j1nlf_0,/g/121j1nlf,batch_id
2020-02-01,26.0,26.0,1
2020-02-02,36.0,36.0,1
2020-02-03,35.0,35.0,1
2020-02-04,28.0,28.0,1
2020-02-05,31.0,31.0,1
2020-02-06,21.0,21.0,1
2020-02-07,30.0,30.0,1
2020-02-08,23.0,23.0,1
2020-02-09,23.0,23.0,1
2020-02-10,21.0,21.0,1
2020-02-11,19.0,19.0,1
2020-02-12,28.0,28.0,1
2020-02-13,32.0,32.0,1
2020-02-14,14.0,14.0,1
2020-02-15,19.0,19.0,1
2020-02-16,16.0,16.0,1
2020-02-17,36.0,36.0,1
2020-02-18,23.0,23.0,1
2020-02-19,15.0,15.0,1
2020-02-20,30.0,30.0,1
2020-02-21,25.0,25.0,1
2020-02-22,28.0,28.0,1
2020-02-23,24.0,24.0,1
2020-02-24,20.0,20.0,1
2020-02-25,36.0,36.0,1
2020-02-26,23.0,23.0,1
2020-02-27,24.0,24.0,1
2020-02-28,26.0,26.0,1
2020-02-29,28.0,28.0,1
2020-03-01,26.0,26.0,1
2020-03-02,40.0,40.0,1
2020-03-03,41.0,41.0,1
2020-03-04,53.0,53.0,1
2020-03-05,26.0,26.0,1
2020-03-06,25.0,25.0,1
2020-03-07,28.0,28.0,1
2020-03-08,33.0,33.0,1
2020-03-09,31.0,31.0,1
2020-03-10,31.0,31.0,1
2020-03-11,38.0,38.0,1
2020-03-12,31.0,31.0,1
2020-03-13,31.0,31.0,1
2020-03-14,25.0,25.0,1
2020-03-15,44.0,44.0,1
2020-03-16,36.0,36.0,1
2020-03-17,35.0,35.0,1
2020-03-18,62.0,62.0,1
2020-03-19,40.0,40.0,1
2020-03-20,26.0,26.0,1
2020-03-21,36.0,36.0,1
2020-03-22,38.0,38.0,1
2020-03-23,34.0,34.0,1
2020-03-24,21.0,21.0,1
2020-03-25,38.0,38.0,1
2020-03-26,23.0,23.0,1
2020-03-27,29.0,29.0,1
2020-03-28,55.0,55.0,1
2020-03-29,39.0,39.0,1
2020-03-30,32.0,32.0,1
2020-03-31,31.0,31.0,1
2020-04-01,33.0,33.0,1
2020-04-02,52.0,52.0,1
2020-04-03,70.0,70.0,1
2020-04-04,62.0,62.0,1
2020-04-05,71.0,71.0,1
2020-04-06,38.0,38.0,1
2020-04-07,44.0,44.0,1
2020-04-08,30.0,30.0,1
2020-04-09,16.0,16.0,1
2020-04-10,31.0,31.0,1
2020-04-11,19.0,19.0,1
2020-04-12,26.0,26.0,1
2020-04-13,23.0,23.0,1
2020-04-14,27.0,27.0,1
2020-04-15,38.0,38.0,1
2020-04-16,28.0,28.0,1
2020-04-17,37.0,37.0,1
2020-04-18,42.0,42.0,1
2020-04-19,25.0,25.0,1
2020-04-20,35.0,35.0,1
2020-04-21,38.0,38.0,1
2020-04-22,22.0,22.0,1
2020-04-23,20.0,20.0,1
2020-04-24,25.0,25.0,1
2020-04-25,29.0,29.0,1
2020-04-26,26.0,26.0,1
2020-04-27,27.0,27.0,1
2020-04-28,35.0,35.0,1
2020-04-29,21.0,21.0,1
2020-04-30,28.0,28.0,1
2020-05-01,22.0,22.0,1
2020-05-02,29.0,29.0,1
2020-05-03,20.0,20.0,1
2020-05-04,32.0,32.0,1
2020-05-05,25.0,25.0,1
2020-05-06,23.0,23.0,1
2020-05-07,30.0,30.0,1
2020-05-08,34.0,34.0,1
2020-05-09,19.0,19.0,1
2020-05-10,26.0,26.0,1
2020-05-11,26.0,26.0,1
2020-05-12,36.0,36.0,1
2020-05-13,28.0,28.0,1
2020-05-14,50.0,50.0,1
2020-05-15,23.0,23.0,1
2020-05-16,20.0,20.0,1
2020-05-17,18.0,18.0,1
2020-05-18,30.0,30.0,1
2020-05-19,33.0,33.0,1
2020-05-20,31.0,31.0,1
2020-05-21,24.0,24.0,1
2020-05-22,26.0,26.0,1
2020-05-23,19.0,19.0,1
2020-05-24,31.0,31.0,1
2020-05-25,28.0,28.0,1
2020-05-26,21.0,21.0,1
2020-05-27,27.0,27.0,1
2020-05-28,29.0,29.0,1
2020-05-29,18.0,18.0,1
2020-05-30,22.0,22.0,1
2020-05-31,12.0,12.0,1
2020-06-01,26.0,26.0,1
2020-06-02,15.0,15.0,1
2020-06-03,16.0,16.0,1
2020-06-04,23.0,23.0,1
2020-06-05,23.0,23.0,1
2020-06-06,24.0,24.0,1
2020-06-07,19.0,19.0,1
2020-06-08,30.0,30.0,1
2020-06-09,27.0,27.0,1
2020-06-10,18.0,18.0,1
2020-06-11,25.0,25.0,1
2020-06-12,26.0,26.0,1
2020-06-13,18.0,18.0,1
2020-06-14,31.0,31.0,1
2020-06-15,21.0,21.0,1
2020-06-16,36.0,36.0,1
2020-06-17,28.0,28.0,1
2020-06-18,31.0,31.0,1
2020-06-19,29.0,29.0,1
2020-06-20,16.0,16.0,1
2020-06-21,21.0,21.0,1
2020-06-22,19.0,19.0,1
2020-06-23,36.0,36.0,1
2020-06-24,27.0,27.0,1
2020-06-25,9.0,9.0,1
2020-06-26,24.0,24.0,1
2020-06-27,18.0,18.0,1
2020-06-28,21.0,21.0,1
2020-06-29,26.0,26.0,1
2020-06-30,15.0,15.0,1
2020-07-01,14.0,14.0,1
2020-07-02,19.0,19.0,1
2020-07-03,14.0,14.0,1
2020-07-04,18.0,18.0,1
2020-07-05,25.0,25.0,1
2020-07-06,19.0,19.0,1
2020-07-07,20.0,20.0,1
2020-07-08,26.0,26.0,1
2020-07-09,26.0,26.0,1
2020-07-10,14.0,14.0,1
2020-07-11,6.0,6.0,1
2020-07-12,19.0,19.0,1
2020-07-13,17.0,17.0,1
2020-07-14,25.0,25.0,1
2020-07-15,25.0,25.0,1
2020-07-16,31.0,31.0,1
2020-07-17,23.0,23.0,1
2020-07-18,12.0,12.0,1
2020-07-19,22.0,22.0,1
2020-07-20,31.0,31.0,1
2020-07-21,10.0,10.0,1
2020-07-22,16.0,16.0,1
2020-07-23,44.0,44.0,1
2020-07-24,25.0,25.0,1
2020-07-25,20.0,20.0,1
2020-07-26,28.0,28.0,1
2020-07-27,21.0,21.0,1
2020-07-28,16.0,16.0,1
2020-07-29,25.0,25.0,1
2020-07-30,25.0,25.0,1
2020-07-31,20.0,20.0,1
2020-08-01,17.0,17.0,1
2020-08-02,33.0,33.0,1
2020-08-03,26.0,26.0,1
2020-08-04,18.0,18.0,1
2020-08-05,20.0,20.0,1
2020-08-06,18.0,18.0,1
2020-08-07,19.0,19.0,1
2020-08-08,24.0,24.0,1
2020-08-09,27.0,27.0,1
2020-08-10,22.0,22.0,1
2020-08-11,39.0,39.0,1
2020-08-12,16.0,16.0,1
2020-08-13,19.0,19.0,1
2020-08-14,16.0,16.0,1
2020-08-15,35.0,35.0,1
2020-08-16,29.0,29.0,1
2020-08-17,33.0,33.0,1
2020-08-18,21.0,21.0,1
2020-08-19,32.0,32.0,1
2020-08-20,46.0,46.0,1
2020-08-21,26.0,26.0,1
2020-08-22,26.0,26.0,1
2020-08-23,18.0,18.0,1
2020-08-24,21.0,21.0,1
2020-08-25,46.0,46.0,1
2020-08-26,23.0,23.0,1
2020-08-27,31.0,31.0,1
2020-08-28,20.0,20.0,1
2020-08-29,29.0,29.0,1
2020-08-30,29.0,29.0,1
2020-08-31,24.0,24.0,1
2020-09-01,37.0,37.0,1
2020-09-02,51.0,51.0,1
2020-09-03,38.0,38.0,1
2020-09-04,28.0,28.0,1
2020-09-05,32.0,32.0,1
2020-09-06,19.0,19.0,1
2020-09-07,22.0,22.0,1
2020-09-08,23.0,23.0,1
2020-09-09,32.0,32.0,1
2020-09-10,33.0,33.0,1
2020-09-11,24.0,24.0,1
2020-09-12,16.0,16.0,1
2020-09-13,26.0,26.0,1
2020-09-14,33.0,33.0,1
2020-09-15,40.0,40.0,1
2020-09-16,24.0,24.0,1
2020-09-17,33.0,33.0,1
2020-09-18,27.0,27.0,1
2020-09-19,14.0,14.0,1
2020-09-20,47.0,47.0,1
2020-09-21,46.0,46.0,1
2020-09-22,37.0,37.0,1
2020-09-23,30.0,30.0,1
2020-09-24,49.0,49.0,1
2020-09-25,25.0,25.0,1
2020-09-26,25.0,25.0,1
2020-09-27,19.0,19.0,1
2020-09-28,31.0,31.0,1
2020-09-29,19.0,19.0,1
2020-09-30,42.0,42.0,1
2020-10-01,31.0,31.0,1
2020-10-02,33.0,33.0,1
2020-10-03,28.0,28.0,1
2020-10-04,19.0,19.0,1
2020-10-05,32.0,32.0,1
2020-10-06,27.0,27.0,1
2020-10-07,40.0,40.0,1
2020-10-08,46.0,46.0,1
2020-10-09,44.0,44.0,1
2020-10-10,24.0,24.0,1
2020-10-11,32.0,32.0,1
2020-10-12,64.0,64.0,1
2020-10-13,100.0,100.0,1
2020-10-14,65.0,65.0,1
2020-10-15,63.0,63.0,1
2020-10-16,61.0,61.0,1
2020-10-17,63.0,63.0,1
2020-10-18,52.0,52.0,1
2020-10-19,52.0,52.0,1
2020-10-20,57.0,57.0,1
2020-10-21,49.0,49.0,1
2020-10-22,43.0,43.0,1
2020-10-23,56.0,56.0,1
2020-10-24,51.0,51.0,1
2020-10-25,38.0,38.0,1
2020-10-26,56.0,56.0,1
2020-10-27,36.0,36.0,1
2020-09-28,4.0,4.0,2
2020-09-29,4.0,4.0,2
2020-09-30,2.0,2.0,2
2020-10-01,5.0,5.0,2
2020-10-02,4.0,4.0,2
2020-10-03,2.0,2.0,2
2020-10-04,5.0,5.0,2
2020-10-05,4.0,4.0,2
2020-10-06,4.0,4.0,2
2020-10-07,6.0,6.0,2
2020-10-08,4.0,4.0,2
2020-10-09,5.0,5.0,2
2020-10-10,4.0,4.0,2
2020-10-11,5.0,5.0,2
2020-10-12,8.0,8.0,2
2020-10-13,11.0,11.0,2
2020-10-14,8.0,8.0,2
2020-10-15,7.0,7.0,2
2020-10-16,8.0,8.0,2
2020-10-17,6.0,6.0,2
2020-10-18,4.0,4.0,2
2020-10-19,5.0,5.0,2
2020-10-20,7.0,7.0,2
2020-10-21,7.0,7.0,2
2020-10-22,8.0,8.0,2
2020-10-23,6.0,6.0,2
2020-10-24,5.0,5.0,2
2020-10-25,5.0,5.0,2
2020-10-26,7.0,7.0,2
2020-10-27,4.0,4.0,2
2020-10-28,8.0,8.0,2
2020-10-29,6.0,6.0,2
2020-10-30,4.0,4.0,2
2020-10-31,2.0,2.0,2
2020-11-01,3.0,3.0,2
2020-11-02,4.0,4.0,2
2020-11-03,6.0,6.0,2
2020-11-04,4.0,4.0,2
2020-11-05,6.0,6.0,2
2020-11-06,5.0,5.0,2
2020-11-07,3.0,3.0,2
2020-11-08,4.0,4.0,2
2020-11-09,12.0,12.0,2
2020-11-10,15.0,15.0,2
2020-11-11,7.0,7.0,2
2020-11-12,10.0,10.0,2
2020-11-13,6.0,6.0,2
2020-11-14,7.0,7.0,2
2020-11-15,7.0,7.0,2
2020-11-16,9.0,9.0,2
2020-11-17,9.0,9.0,2
2020-11-18,8.0,8.0,2
2020-11-19,7.0,7.0,2
2020-11-20,8.0,8.0,2
2020-11-21,7.0,7.0,2
2020-11-22,9.0,9.0,2
2020-11-23,10.0,10.0,2
2020-11-24,8.0,8.0,2
2020-11-25,6.0,6.0,2
2020-11-26,7.0,7.0,2
2020-11-27,6.0,6.0,2
2020-11-28,5.0,5.0,2
2020-11-29,5.0,5.0,2
2020-11-30,8.0,8.0,2
2020-12-01,6.0,6.0,2
2020-12-02,9.0,9.0,2
2020-12-03,10.0,10.0,2
2020-12-04,6.0,6.0,2
2020-12-05,7.0,7.0,2
2020-12-06,6.0,6.0,2
2020-12-07,7.0,7.0,2
2020-12-08,8.0,8.0,2
2020-12-09,9.0,9.0,2
2020-12-10,10.0,10.0,2
2020-12-11,8.0,8.0,2
2020-12-12,7.0,7.0,2
2020-12-13,6.0,6.0,2
2020-12-14,7.0,7.0,2
2020-12-15,5.0,5.0,2
2020-12-16,7.0,7.0,2
2020-12-17,8.0,8.0,2
2020-12-18,7.0,7.0,2
2020-12-19,7.0,7.0,2
2020-12-20,6.0,6.0,2
2020-12-21,8.0,8.0,2
2020-12-22,13.0,13.0,2
2020-12-23,11.0,11.0,2
2020-12-24,8.0,8.0,2
2020-12-25,9.0,9.0,2
2020-12-26,14.0,14.0,2
2020-12-27,16.0,16.0,2
2020-12-28,13.0,13.0,2
2020-12-29,16.0,16.0,2
2020-12-30,15.0,15.0,2
2020-12-31,13.0,13.0,2
2021-01-01,14.0,14.0,2
2021-01-02,16.0,16.0,2
2021-01-03,20.0,20.0,2
2021-01-04,22.0,22.0,2
2021-01-05,22.0,22.0,2
2021-01-06,21.0,21.0,2
2021-01-07,25.0,25.0,2
2021-01-08,25.0,25.0,2
2021-01-09,26.0,26.0,2
2021-01-10,21.0,21.0,2
2021-01-11,25.0,25.0,2
2021-01-12,41.0,41.0,2
2021-01-13,36.0,36.0,2
2021-01-14,68.0,68.0,2
2021-01-15,63.0,63.0,2
2021-01-16,41.0,41.0,2
2021-01-17,30.0,30.0,2
2021-01-18,48.0,48.0,2
2021-01-19,35.0,35.0,2
2021-01-20,25.0,25.0,2
2021-01-21,27.0,27.0,2
2021-01-22,27.0,27.0,2
2021-01-23,24.0,24.0,2
2021-01-24,21.0,21.0,2
2021-01-25,25.0,25.0,2
2021-01-26,28.0,28.0,2
2021-01-27,20.0,20.0,2
2021-01-28,22.0,22.0,2
2021-01-29,25.0,25.0,2
2021-01-30,16.0,16.0,2
2021-01-31,19.0,19.0,2
2021-02-01,21.0,21.0,2
2021-02-02,24.0,24.0,2
2021-02-03,25.0,25.0,2
2021-02-04,19.0,19.0,2
2021-02-05,24.0,24.0,2
2021-02-06,19.0,19.0,2
2021-02-07,18.0,18.0,2
2021-02-08,25.0,25.0,2
2021-02-09,23.0,23.0,2
2021-02-10,20.0,20.0,2
2021-02-11,20.0,20.0,2
2021-02-12,17.0,17.0,2
2021-02-13,20.0,20.0,2
2021-02-14,14.0,14.0,2
2021-02-15,23.0,23.0,2
2021-02-16,21.0,21.0,2
2021-02-17,20.0,20.0,2
2021-02-18,25.0,25.0,2
2021-02-19,23.0,23.0,2
2021-02-20,15.0,15.0,2
2021-02-21,17.0,17.0,2
2021-02-22,21.0,21.0,2
2021-02-23,21.0,21.0,2
2021-02-24,20.0,20.0,2
2021-02-25,26.0,26.0,2
2021-02-26,23.0,23.0,2
2021-02-27,21.0,21.0,2
2021-02-28,20.0,20.0,2
2021-03-01,20.0,20.0,2
2021-03-02,31.0,31.0,2
2021-03-03,25.0,25.0,2
2021-03-04,34.0,34.0,2
2021-03-05,39.0,39.0,2
2021-03-06,49.0,49.0,2
2021-03-07,41.0,41.0,2
2021-03-08,42.0,42.0,2
2021-03-09,32.0,32.0,2
2021-03-10,32.0,32.0,2
2021-03-11,38.0,38.0,2
2021-03-12,36.0,36.0,2
2021-03-13,28.0,28.0,2
2021-03-14,27.0,27.0,2
2021-03-15,40.0,40.0,2
2021-03-16,35.0,35.0,2
2021-03-17,29.0,29.0,2
2021-03-18,35.0,35.0,2
2021-03-19,36.0,36.0,2
2021-03-20,30.0,30.0,2
2021-03-21,34.0,34.0,2
2021-03-22,45.0,45.0,2
2021-03-23,51.0,51.0,2
2021-03-24,45.0,45.0,2
2021-03-25,47.0,47.0,2
2021-03-26,49.0,49.0,2
2021-03-27,56.0,56.0,2
2021-03-28,41.0,41.0,2
2021-03-29,49.0,49.0,2
2021-03-30,42.0,42.0,2
2021-03-31,46.0,46.0,2
2021-04-01,48.0,48.0,2
2021-04-02,48.0,48.0,2
2021-04-03,38.0,38.0,2
2021-04-04,40.0,40.0,2
2021-04-05,47.0,47.0,2
2021-04-06,57.0,57.0,2
2021-04-07,50.0,50.0,2
2021-04-08,47.0,47.0,2
2021-04-09,47.0,47.0,2
2021-04-10,49.0,49.0,2
2021-04-11,66.0,66.0,2
2021-04-12,81.0,81.0,2
2021-04-13,61.0,61.0,2
2021-04-14,64.0,64.0,2
2021-04-15,66.0,66.0,2
2021-04-16,62.0,62.0,2
2021-04-17,42.0,42.0,2
2021-04-18,43.0,43.0,2
2021-04-19,56.0,56.0,2
2021-04-20,56.0,56.0,2
2021-04-21,51.0,51.0,2
2021-04-22,53.0,53.0,2
2021-04-23,48.0,48.0,2
2021-04-24,41.0,41.0,2
2021-04-25,36.0,36.0,2
2021-04-26,47.0,47.0,2
2021-04-27,51.0,51.0,2
2021-04-28,56.0,56.0,2
2021-04-29,58.0,58.0,2
2021-04-30,80.0,80.0,2
2021-05-01,59.0,59.0,2
2021-05-02,59.0,59.0,2
2021-05-03,71.0,71.0,2
2021-05-04,60.0,60.0,2
2021-05-05,62.0,62.0,2
2021-05-06,82.0,82.0,2
2021-05-07,79.0,79.0,2
2021-05-08,68.0,68.0,2
2021-05-09,49.0,49.0,2
2021-05-10,74.0,74.0,2
2021-05-11,100.0,100.0,2
2021-05-12,96.0,96.0,2
2021-05-13,74.0,74.0,2
2021-05-14,77.0,77.0,2
2021-05-15,70.0,70.0,2
