date,/m/01b_06_0,/m/01b_06,batch_id
2020-02-01,19.0,19.0,1.0
2020-02-02,22.0,22.0,1.0
2020-02-03,19.0,19.0,1.0
2020-02-04,15.0,15.0,1.0
2020-02-05,17.0,17.0,1.0
2020-02-06,22.0,22.0,1.0
2020-02-07,9.0,9.0,1.0
2020-02-08,19.0,19.0,1.0
2020-02-09,19.0,19.0,1.0
2020-02-10,20.0,20.0,1.0
2020-02-11,19.0,19.0,1.0
2020-02-12,17.0,17.0,1.0
2020-02-13,14.0,14.0,1.0
2020-02-14,12.0,12.0,1.0
2020-02-15,10.0,10.0,1.0
2020-02-16,12.0,12.0,1.0
2020-02-17,17.0,17.0,1.0
2020-02-18,14.0,14.0,1.0
2020-02-19,15.0,15.0,1.0
2020-02-20,11.0,11.0,1.0
2020-02-21,13.0,13.0,1.0
2020-02-22,13.0,13.0,1.0
2020-02-23,28.0,28.0,1.0
2020-02-24,45.0,45.0,1.0
2020-02-25,39.0,39.0,1.0
2020-02-26,41.0,41.0,1.0
2020-02-27,37.0,37.0,1.0
2020-02-28,36.0,36.0,1.0
2020-02-29,30.0,30.0,1.0
2020-03-01,33.0,33.0,1.0
2020-03-02,31.0,31.0,1.0
2020-03-03,31.0,31.0,1.0
2020-03-04,34.0,34.0,1.0
2020-03-05,36.0,36.0,1.0
2020-03-06,27.0,27.0,1.0
2020-03-07,24.0,24.0,1.0
2020-03-08,25.0,25.0,1.0
2020-03-09,28.0,28.0,1.0
2020-03-10,43.0,43.0,1.0
2020-03-11,44.0,44.0,1.0
2020-03-12,59.0,59.0,1.0
2020-03-13,78.0,78.0,1.0
2020-03-14,71.0,71.0,1.0
2020-03-15,89.0,89.0,1.0
2020-03-16,100.0,100.0,1.0
2020-03-17,72.0,72.0,1.0
2020-03-18,66.0,66.0,1.0
2020-03-19,56.0,56.0,1.0
2020-03-20,50.0,50.0,1.0
2020-03-21,35.0,35.0,1.0
2020-03-22,52.0,52.0,1.0
2020-03-23,42.0,42.0,1.0
2020-03-24,31.0,31.0,1.0
2020-03-25,31.0,31.0,1.0
2020-03-26,30.0,30.0,1.0
2020-03-27,35.0,35.0,1.0
2020-03-28,31.0,31.0,1.0
2020-03-29,44.0,44.0,1.0
2020-03-30,25.0,25.0,1.0
2020-03-31,20.0,20.0,1.0
2020-04-01,24.0,24.0,1.0
2020-04-02,21.0,21.0,1.0
2020-04-03,28.0,28.0,1.0
2020-04-04,17.0,17.0,1.0
2020-04-05,18.0,18.0,1.0
2020-04-06,13.0,13.0,1.0
2020-04-07,18.0,18.0,1.0
2020-04-08,16.0,16.0,1.0
2020-04-09,17.0,17.0,1.0
2020-04-10,16.0,16.0,1.0
2020-04-11,16.0,16.0,1.0
2020-04-12,20.0,20.0,1.0
2020-04-13,17.0,17.0,1.0
2020-04-14,16.0,16.0,1.0
2020-04-15,18.0,18.0,1.0
2020-04-16,18.0,18.0,1.0
2020-04-17,18.0,18.0,1.0
2020-04-18,16.0,16.0,1.0
2020-04-19,15.0,15.0,1.0
2020-04-20,12.0,12.0,1.0
2020-04-21,12.0,12.0,1.0
2020-04-22,8.0,8.0,1.0
2020-04-23,10.0,10.0,1.0
2020-04-24,12.0,12.0,1.0
2020-04-25,10.0,10.0,1.0
2020-04-26,15.0,15.0,1.0
2020-04-27,10.0,10.0,1.0
2020-04-28,10.0,10.0,1.0
2020-04-29,15.0,15.0,1.0
2020-04-30,9.0,9.0,1.0
2020-05-01,10.0,10.0,1.0
2020-05-02,15.0,15.0,1.0
2020-05-03,11.0,11.0,1.0
2020-05-04,9.0,9.0,1.0
2020-05-05,10.0,10.0,1.0
