date,/m/05w_j_0,/m/05w_j,batch_id
2020-02-01,0.0,0.0,1
2020-02-02,20.0,20.0,1
2020-02-03,8.0,8.0,1
2020-02-04,0.0,0.0,1
2020-02-05,37.0,37.0,1
2020-02-06,0.0,0.0,1
2020-02-07,0.0,0.0,1
2020-02-08,10.0,10.0,1
2020-02-09,0.0,0.0,1
2020-02-10,9.0,9.0,1
2020-02-11,0.0,0.0,1
2020-02-12,0.0,0.0,1
2020-02-13,18.0,18.0,1
2020-02-14,0.0,0.0,1
2020-02-15,0.0,0.0,1
2020-02-16,0.0,0.0,1
2020-02-17,0.0,0.0,1
2020-02-18,0.0,0.0,1
2020-02-19,9.0,9.0,1
2020-02-20,0.0,0.0,1
2020-02-21,9.0,9.0,1
2020-02-22,0.0,0.0,1
2020-02-23,0.0,0.0,1
2020-02-24,9.0,9.0,1
2020-02-25,0.0,0.0,1
2020-02-26,17.0,17.0,1
2020-02-27,17.0,17.0,1
2020-02-28,18.0,18.0,1
2020-02-29,0.0,0.0,1
2020-03-01,19.0,19.0,1
2020-03-02,0.0,0.0,1
2020-03-03,0.0,0.0,1
2020-03-04,0.0,0.0,1
2020-03-05,17.0,17.0,1
2020-03-06,18.0,18.0,1
2020-03-07,0.0,0.0,1
2020-03-08,9.0,9.0,1
2020-03-09,16.0,16.0,1
2020-03-10,50.0,50.0,1
2020-03-11,8.0,8.0,1
2020-03-12,0.0,0.0,1
2020-03-13,17.0,17.0,1
2020-03-14,10.0,10.0,1
2020-03-15,9.0,9.0,1
2020-03-16,8.0,8.0,1
2020-03-17,8.0,8.0,1
2020-03-18,8.0,8.0,1
2020-03-19,17.0,17.0,1
2020-03-20,16.0,16.0,1
2020-03-21,0.0,0.0,1
2020-03-22,0.0,0.0,1
2020-03-23,15.0,15.0,1
2020-03-24,0.0,0.0,1
2020-03-25,16.0,16.0,1
2020-03-26,17.0,17.0,1
2020-03-27,24.0,24.0,1
2020-03-28,9.0,9.0,1
2020-03-29,19.0,19.0,1
2020-03-30,8.0,8.0,1
2020-03-31,16.0,16.0,1
2020-04-01,0.0,0.0,1
2020-04-02,23.0,23.0,1
2020-04-03,0.0,0.0,1
2020-04-04,9.0,9.0,1
2020-04-05,0.0,0.0,1
2020-04-06,0.0,0.0,1
2020-04-07,0.0,0.0,1
2020-04-08,8.0,8.0,1
2020-04-09,9.0,9.0,1
2020-04-10,19.0,19.0,1
2020-04-11,10.0,10.0,1
2020-04-12,0.0,0.0,1
2020-04-13,9.0,9.0,1
2020-04-14,16.0,16.0,1
2020-04-15,16.0,16.0,1
2020-04-16,0.0,0.0,1
2020-04-17,8.0,8.0,1
2020-04-18,0.0,0.0,1
2020-04-19,9.0,9.0,1
2020-04-20,0.0,0.0,1
2020-04-21,8.0,8.0,1
2020-04-22,8.0,8.0,1
2020-04-23,8.0,8.0,1
2020-04-24,16.0,16.0,1
2020-04-25,9.0,9.0,1
2020-04-26,0.0,0.0,1
2020-04-27,15.0,15.0,1
2020-04-28,0.0,0.0,1
2020-04-29,8.0,8.0,1
2020-04-30,0.0,0.0,1
2020-05-01,9.0,9.0,1
2020-05-02,0.0,0.0,1
2020-05-03,0.0,0.0,1
2020-05-04,15.0,15.0,1
2020-05-05,7.0,7.0,1
2020-05-06,8.0,8.0,1
2020-05-07,8.0,8.0,1
2020-05-08,17.0,17.0,1
2020-05-09,10.0,10.0,1
2020-05-10,18.0,18.0,1
2020-05-11,0.0,0.0,1
2020-05-12,0.0,0.0,1
2020-05-13,8.0,8.0,1
2020-05-14,0.0,0.0,1
2020-05-15,8.0,8.0,1
2020-05-16,0.0,0.0,1
2020-05-17,0.0,0.0,1
2020-05-18,32.0,32.0,1
2020-05-19,8.0,8.0,1
2020-05-20,0.0,0.0,1
2020-05-21,0.0,0.0,1
2020-05-22,19.0,19.0,1
2020-05-23,9.0,9.0,1
2020-05-24,9.0,9.0,1
2020-05-25,16.0,16.0,1
2020-05-26,17.0,17.0,1
2020-05-27,8.0,8.0,1
2020-05-28,17.0,17.0,1
2020-05-29,0.0,0.0,1
2020-05-30,0.0,0.0,1
2020-05-31,0.0,0.0,1
2020-06-01,17.0,17.0,1
2020-06-02,8.0,8.0,1
