date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-01-01,9.0,11.0,8.0,12.0,10.0,10.0,8.0,8.0,10.0,10.0,9.6,0.0
2020-01-02,10.0,8.0,9.0,8.0,8.0,10.0,11.0,6.0,9.0,7.0,8.6,0.0
2020-01-03,8.0,9.0,7.0,11.0,9.0,8.0,10.0,11.0,9.0,12.0,9.4,0.0
2020-01-04,10.0,11.0,11.0,9.0,9.0,12.0,11.0,10.0,10.0,9.0,10.2,0.0
2020-01-05,13.0,13.0,11.0,13.0,11.0,15.0,15.0,13.0,13.0,9.0,12.6,0.0
2020-01-06,14.0,10.0,13.0,13.0,11.0,12.0,12.0,12.0,14.0,10.0,12.1,0.0
2020-01-07,10.0,8.0,6.0,9.0,9.0,9.0,7.0,11.0,8.0,11.0,8.8,0.0
2020-01-08,11.0,10.0,9.0,11.0,9.0,10.0,14.0,14.0,11.0,10.0,10.9,0.0
2020-01-09,10.0,10.0,10.0,13.0,9.0,9.0,10.0,14.0,10.0,11.0,10.6,0.0
2020-01-10,13.0,13.0,8.0,6.0,10.0,10.0,13.0,8.0,6.0,13.0,10.0,0.0
2020-01-11,8.0,9.0,9.0,8.0,11.0,10.0,10.0,6.0,7.0,6.0,8.4,0.0
2020-01-12,12.0,11.0,7.0,11.0,9.0,9.0,13.0,7.0,12.0,10.0,10.1,0.0
2020-01-13,10.0,12.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,12.0,10.4,0.0
2020-01-14,13.0,12.0,15.0,8.0,8.0,12.0,14.0,10.0,11.0,10.0,11.3,0.0
2020-01-15,13.0,9.0,10.0,11.0,8.0,12.0,10.0,11.0,10.0,10.0,10.4,0.0
2020-01-16,11.0,8.0,11.0,13.0,8.0,10.0,14.0,8.0,7.0,11.0,10.1,0.0
2020-01-17,13.0,12.0,11.0,9.0,11.0,11.0,11.0,14.0,11.0,12.0,11.5,0.0
2020-01-18,10.0,10.0,7.0,4.0,11.0,7.0,9.0,11.0,11.0,7.0,8.7,0.0
2020-01-19,12.0,11.0,6.0,13.0,11.0,11.0,9.0,11.0,10.0,7.0,10.1,0.0
2020-01-20,13.0,8.0,9.0,13.0,8.0,9.0,9.0,11.0,9.0,9.0,9.8,0.0
2020-01-21,11.0,9.0,8.0,9.0,8.0,7.0,10.0,9.0,9.0,12.0,9.2,0.0
2020-01-22,12.0,11.0,10.0,9.0,10.0,9.0,11.0,10.0,9.0,8.0,9.9,0.0
2020-01-23,12.0,12.0,15.0,15.0,10.0,10.0,14.0,14.0,15.0,15.0,13.2,0.0
2020-01-24,10.0,10.0,11.0,10.0,8.0,9.0,12.0,8.0,9.0,12.0,9.9,0.0
2020-01-25,15.0,11.0,15.0,18.0,15.0,19.0,11.0,12.0,15.0,15.0,14.6,0.0
2020-01-26,14.0,16.0,13.0,13.0,12.0,13.0,13.0,15.0,14.0,12.0,13.5,0.0
2020-01-27,17.0,13.0,14.0,15.0,16.0,14.0,22.0,20.0,14.0,18.0,16.3,0.0
2020-01-28,30.0,24.0,25.0,22.0,22.0,24.0,21.0,24.0,24.0,25.0,24.1,0.0
2020-01-29,14.0,17.0,17.0,15.0,15.0,20.0,16.0,18.0,16.0,16.0,16.4,0.0
2020-01-30,22.0,17.0,19.0,18.0,15.0,14.0,16.0,15.0,14.0,12.0,16.2,0.0
2020-01-31,14.0,16.0,14.0,13.0,11.0,16.0,16.0,10.0,14.0,15.0,13.9,0.0
2020-02-01,13.0,13.0,11.0,9.0,18.0,12.0,15.0,14.0,15.0,14.0,13.4,0.0
2020-02-02,20.0,17.0,12.0,17.0,16.0,20.0,15.0,18.0,11.0,12.0,15.8,0.0
2020-02-03,15.0,14.0,18.0,12.0,16.0,13.0,16.0,17.0,19.0,15.0,15.5,0.0
2020-02-04,17.0,15.0,15.0,15.0,15.0,13.0,18.0,17.0,19.0,18.0,16.2,0.0
2020-02-05,14.0,13.0,17.0,16.0,15.0,19.0,13.0,15.0,11.0,17.0,15.0,0.0
2020-02-06,14.0,12.0,15.0,7.0,9.0,12.0,9.0,15.0,12.0,11.0,11.6,0.0
2020-02-07,15.0,14.0,14.0,10.0,9.0,17.0,15.0,18.0,12.0,12.0,13.6,0.0
2020-02-08,14.0,15.0,14.0,18.0,19.0,16.0,16.0,14.0,17.0,16.0,15.9,0.0
2020-02-09,12.0,7.0,9.0,13.0,10.0,11.0,9.0,11.0,11.0,11.0,10.4,0.0
2020-02-10,16.0,11.0,14.0,19.0,13.0,17.0,18.0,15.0,14.0,12.0,14.9,0.0
2020-02-11,15.0,10.0,14.0,12.0,7.0,11.0,11.0,8.0,10.0,7.0,10.5,0.0
2020-02-12,13.0,11.0,13.0,15.0,14.0,12.0,13.0,12.0,11.0,13.0,12.7,0.0
2020-02-13,16.0,15.0,17.0,18.0,12.0,17.0,17.0,9.0,18.0,15.0,15.4,0.0
2020-02-14,12.0,10.0,10.0,12.0,9.0,11.0,14.0,13.0,11.0,8.0,11.0,0.0
2020-02-15,15.0,15.0,14.0,11.0,10.0,13.0,17.0,16.0,10.0,11.0,13.2,0.0
2020-02-16,17.0,14.0,12.0,11.0,12.0,14.0,15.0,15.0,14.0,14.0,13.8,0.0
2020-02-17,9.0,7.0,9.0,8.0,11.0,8.0,8.0,6.0,9.0,7.0,8.2,0.0
2020-02-18,10.0,16.0,11.0,11.0,11.0,11.0,11.0,10.0,12.0,10.0,11.3,0.0
2020-02-19,14.0,13.0,11.0,13.0,12.0,12.0,12.0,17.0,14.0,12.0,13.0,0.0
2020-02-20,13.0,14.0,17.0,18.0,13.0,15.0,16.0,19.0,15.0,13.0,15.3,0.0
2020-02-21,11.0,10.0,11.0,15.0,11.0,13.0,14.0,13.0,11.0,11.0,12.0,0.0
2020-02-22,15.0,9.0,14.0,14.0,11.0,15.0,16.0,14.0,12.0,12.0,13.2,0.0
2020-02-23,14.0,14.0,16.0,18.0,18.0,19.0,17.0,19.0,17.0,16.0,16.8,0.0
2020-02-24,23.0,20.0,24.0,18.0,25.0,23.0,24.0,20.0,22.0,21.0,22.0,0.0
2020-02-25,31.0,25.0,29.0,32.0,28.0,39.0,38.0,36.0,31.0,30.0,31.9,0.0
