,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-05,47.0,48.0,88.0,74.0,64.0,92.0,51.0,35.0,21.0,62.0,48.0,87.0,45.0,37.0,9.0,32.0,57.0,44.0,29.0,61.0,68.23295830575778
2020-10-06,76.0,39.0,56.0,47.0,25.0,35.0,34.0,44.0,32.0,44.0,39.0,59.0,53.0,28.0,60.0,65.0,49.0,27.0,38.0,45.0,59.232296492389146
2020-10-07,47.0,59.0,56.0,76.0,32.0,23.0,35.0,62.0,42.0,18.0,57.0,20.0,15.0,28.0,68.0,55.0,29.0,54.0,30.0,27.0,55.12905360688286
2020-10-08,47.0,59.0,67.0,47.0,33.0,35.0,35.0,26.0,43.0,71.0,29.0,59.0,45.0,38.0,78.0,11.0,49.0,82.0,52.0,36.0,62.34281932495037
2020-10-09,31.0,21.0,49.0,20.0,26.0,26.0,19.0,28.0,47.0,10.0,21.0,64.0,16.0,31.0,19.0,59.0,32.0,20.0,8.0,19.0,37.45863666446062
2020-10-10,35.0,24.0,42.0,0.0,31.0,15.0,54.0,33.0,40.0,11.0,24.0,49.0,0.0,35.0,0.0,0.0,49.0,34.0,19.0,22.0,34.2157511581734
2020-10-11,23.0,36.0,69.0,46.0,30.0,87.0,53.0,54.0,26.0,65.0,36.0,24.0,27.0,35.0,21.0,67.0,47.0,44.0,36.0,55.0,58.30575777630708
2020-10-12,39.0,41.0,35.0,39.0,34.0,74.0,36.0,46.0,45.0,46.0,40.0,52.0,16.0,29.0,45.0,34.0,40.0,57.0,31.0,18.0,52.74652547981469
2020-10-13,19.0,30.0,46.0,29.0,17.0,24.0,9.0,18.0,44.0,27.0,69.0,40.0,23.0,29.0,9.0,34.0,0.0,37.0,15.0,36.0,36.730641958967574
2020-10-14,49.0,81.0,81.0,87.0,50.0,73.0,71.0,45.0,77.0,18.0,70.0,41.0,23.0,39.0,53.0,91.0,50.0,66.0,54.0,64.0,78.29252150893448
