date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0,batch_id
2020-01-01,18.0,0.0,33.0,14.0,0.0,20.0,14.0,19.0,0.0,37.0,20.974289580514206,0
2020-01-02,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,7.983761840324763,0
2020-01-03,16.0,16.0,44.0,25.0,34.0,17.0,37.0,33.0,46.0,48.0,42.760487144790254,0
2020-01-04,67.0,17.0,16.0,26.0,37.0,19.0,0.0,52.0,49.0,0.0,38.29499323410013,0
2020-01-05,33.0,51.0,31.0,13.0,36.0,37.0,13.0,35.0,49.0,17.0,42.625169147496614,0
2020-01-06,32.0,50.0,30.0,50.0,17.0,18.0,26.0,50.0,32.0,65.0,50.06765899864681,0
2020-01-07,15.0,32.0,14.0,0.0,33.0,67.0,25.0,0.0,15.0,31.0,31.39377537212449,0
2020-01-08,30.0,15.0,28.0,23.0,0.0,16.0,24.0,0.0,15.0,30.0,24.492557510148853,0
2020-01-09,15.0,31.0,28.0,12.0,66.0,50.0,24.0,0.0,15.0,31.0,36.80649526387009,0
2020-01-10,16.0,0.0,14.0,0.0,17.0,17.0,12.0,0.0,0.0,16.0,12.449255751014883,0
2020-01-11,17.0,36.0,16.0,40.0,38.0,38.0,83.0,71.0,17.0,52.0,55.20974289580513,0
2020-01-12,0.0,0.0,15.0,25.0,0.0,0.0,13.0,0.0,16.0,16.0,11.502029769959403,0
2020-01-13,40.0,41.0,12.0,10.0,29.0,15.0,21.0,14.0,13.0,40.0,31.79972936400541,0
2020-01-14,39.0,27.0,48.0,20.0,43.0,29.0,11.0,27.0,52.0,52.0,47.09066305818673,0
2020-01-15,15.0,16.0,0.0,0.0,32.0,16.0,24.0,46.0,15.0,30.0,26.251691474966165,0
2020-01-16,47.0,48.0,14.0,24.0,50.0,34.0,37.0,32.0,30.0,47.0,49.12043301759133,0
2020-01-17,32.0,16.0,29.0,24.0,17.0,35.0,13.0,32.0,31.0,32.0,35.317997293640055,0
2020-01-18,0.0,18.0,16.0,40.0,19.0,19.0,27.0,0.0,34.0,0.0,23.410013531799727,0
2020-01-19,0.0,0.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,16.0,6.495263870094722,0
2020-01-20,15.0,15.0,27.0,23.0,0.0,0.0,0.0,15.0,15.0,29.0,18.809201623815966,0
2020-01-21,30.0,47.0,41.0,47.0,65.0,17.0,12.0,63.0,30.0,15.0,49.6617050067659,0
2020-01-22,31.0,16.0,43.0,24.0,17.0,34.0,0.0,16.0,15.0,31.0,30.71718538565629,0
2020-01-23,31.0,32.0,14.0,36.0,50.0,52.0,0.0,81.0,15.0,31.0,46.2787550744249,0
2020-01-24,16.0,32.0,15.0,24.0,17.0,35.0,38.0,33.0,16.0,32.0,34.912043301759134,0
2020-01-25,35.0,36.0,32.0,14.0,57.0,58.0,56.0,18.0,69.0,53.0,57.91610284167794,0
2020-01-26,66.0,100.0,60.0,38.0,89.0,90.0,52.0,67.0,96.0,81.0,100.0,0
2020-01-27,43.0,45.0,27.0,34.0,47.0,16.0,47.0,61.0,29.0,73.0,57.1041948579161,0
2020-01-28,44.0,15.0,68.0,34.0,32.0,49.0,35.0,46.0,44.0,44.0,55.615696887686056,0
2020-01-29,45.0,0.0,14.0,12.0,16.0,33.0,12.0,31.0,15.0,45.0,30.17591339648173,0
2020-01-30,16.0,16.0,14.0,59.0,17.0,34.0,49.0,16.0,0.0,47.0,36.26522327469553,0
2020-01-31,0.0,0.0,14.0,24.0,0.0,51.0,25.0,16.0,32.0,31.0,26.11637347767253,0
2020-02-01,36.0,56.0,33.0,56.0,78.0,80.0,44.0,74.0,72.0,91.0,83.89715832205682,0
2020-02-02,50.0,17.0,31.0,26.0,18.0,73.0,40.0,87.0,82.0,34.0,61.97564276048714,0
2020-02-03,26.0,67.0,36.0,41.0,85.0,43.0,32.0,27.0,26.0,27.0,55.480378890392416,0
2020-02-04,87.0,74.0,67.0,23.0,78.0,80.0,57.0,60.0,86.0,44.0,88.76860622462786,0
2020-02-05,15.0,30.0,0.0,0.0,0.0,49.0,0.0,31.0,0.0,15.0,18.944519621109606,0
2020-02-06,16.0,16.0,28.0,12.0,17.0,51.0,24.0,16.0,30.0,15.0,30.44654939106901,0
2020-02-07,0.0,0.0,15.0,37.0,52.0,17.0,13.0,17.0,16.0,0.0,22.598105548037886,0
2020-02-08,55.0,74.0,98.0,83.0,97.0,99.0,71.0,75.0,53.0,18.0,97.83491204330176,0
