,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-05,0.0,0.0,0.0,32.0,0.0,0.0,58.0,30.0,42.30769230769231,0.0,0.0,42.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.230295199284367
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,26.0,0.0,8.818705894046317
2020-10-09,0.0,0.0,39.0,37.0,78.0,33.0,0.0,0.0,50.0,0.0,40.0,49.0,50.0,0.0,77.0,39.0,0.0,22.0,28.0,0.0,52.52459994036378
2020-10-10,40.0,0.0,41.0,0.0,41.0,35.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,25.874664546267763
2020-10-11,38.0,0.0,38.0,35.0,0.0,0.0,64.0,33.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,33.14282874465759
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,8.431070470132191
2020-10-13,0.0,34.0,71.0,34.0,36.0,0.0,30.0,32.0,44.87179487179487,0.0,37.0,0.0,46.0,20.0,0.0,35.0,0.0,0.0,0.0,0.0,40.68929529867806
2020-10-14,34.0,0.0,35.0,0.0,0.0,0.0,29.0,31.0,0.0,0.0,0.0,0.0,45.0,20.0,0.0,34.0,59.0,39.0,50.0,26.0,38.957360103369446
2020-10-15,0.0,34.0,0.0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,28.0,20.447768611470032
2020-10-16,38.0,0.0,0.0,36.0,0.0,0.0,32.0,0.0,0.0,0.0,40.0,48.0,0.0,0.0,0.0,37.0,32.0,0.0,28.0,29.0,31.010833913129904
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,63.0,33.0,25.196302554418047
2020-10-18,86.0,40.0,85.0,40.0,0.0,0.0,37.0,0.0,53.84615384615385,0.0,0.0,55.0,55.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,47.95497465460689
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,42.0,0.0,55.0,18.800318059835003
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.519630255441805
2020-10-21,36.0,0.0,35.0,34.0,37.0,0.0,0.0,0.0,46.15384615384615,0.0,38.0,0.0,0.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,27.44011529669019
2020-10-22,0.0,34.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,68.0,38.0,0.0,48.0,0.0,0.0,36.0,31.0,20.0,0.0,54.0,35.08100586422821
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,42.0,81.0,57.0,30.23556306530166
2020-10-24,41.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,53.84615384615385,0.0,43.0,0.0,0.0,46.0,0.0,0.0,0.0,24.0,30.0,32.0,29.736109730643072
