date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-01-01,11.0,11.0,9.0,11.0,11.0,12.0,6.0,11.0,10.0,12.0,10.4,0.0
2020-01-02,13.0,12.0,13.0,9.0,12.0,12.0,14.0,14.0,12.0,12.0,12.3,0.0
2020-01-03,14.0,12.0,10.0,14.0,13.0,12.0,11.0,12.0,14.0,11.0,12.3,0.0
2020-01-04,12.0,11.0,14.0,15.0,10.0,11.0,13.0,14.0,14.0,14.0,12.8,0.0
2020-01-05,13.0,13.0,11.0,14.0,11.0,10.0,11.0,12.0,14.0,11.0,12.0,0.0
2020-01-06,15.0,13.0,14.0,13.0,18.0,14.0,16.0,11.0,16.0,13.0,14.3,0.0
2020-01-07,16.0,16.0,15.0,14.0,17.0,14.0,17.0,17.0,17.0,18.0,16.1,0.0
2020-01-08,13.0,14.0,11.0,14.0,13.0,15.0,14.0,11.0,14.0,14.0,13.3,0.0
2020-01-09,17.0,17.0,16.0,16.0,17.0,16.0,14.0,16.0,18.0,19.0,16.6,0.0
2020-01-10,11.0,12.0,11.0,11.0,15.0,12.0,13.0,13.0,13.0,11.0,12.2,0.0
2020-01-11,11.0,12.0,12.0,12.0,12.0,11.0,14.0,10.0,14.0,10.0,11.8,0.0
2020-01-12,12.0,12.0,14.0,12.0,14.0,14.0,13.0,16.0,13.0,14.0,13.4,0.0
2020-01-13,16.0,12.0,11.0,12.0,14.0,11.0,15.0,10.0,16.0,13.0,13.0,0.0
2020-01-14,15.0,16.0,14.0,16.0,15.0,15.0,18.0,16.0,18.0,18.0,16.1,0.0
2020-01-15,16.0,14.0,16.0,15.0,18.0,16.0,18.0,16.0,17.0,13.0,15.9,0.0
2020-01-16,13.0,16.0,15.0,15.0,18.0,15.0,12.0,14.0,12.0,16.0,14.6,0.0
2020-01-17,18.0,14.0,13.0,13.0,15.0,17.0,16.0,15.0,21.0,15.0,15.7,0.0
2020-01-18,15.0,12.0,12.0,11.0,10.0,14.0,10.0,13.0,10.0,16.0,12.3,0.0
2020-01-19,20.0,19.0,13.0,17.0,15.0,16.0,16.0,13.0,19.0,16.0,16.4,0.0
2020-01-20,19.0,14.0,16.0,15.0,13.0,15.0,18.0,15.0,20.0,16.0,16.1,0.0
2020-01-21,15.0,14.0,16.0,11.0,13.0,15.0,14.0,13.0,17.0,13.0,14.1,0.0
2020-01-22,19.0,15.0,18.0,14.0,14.0,17.0,16.0,17.0,17.0,17.0,16.4,0.0
2020-01-23,14.0,15.0,14.0,13.0,15.0,16.0,18.0,14.0,21.0,15.0,15.5,0.0
2020-01-24,18.0,17.0,17.0,17.0,18.0,18.0,15.0,16.0,21.0,16.0,17.3,0.0
2020-01-25,18.0,20.0,21.0,17.0,19.0,20.0,23.0,18.0,20.0,17.0,19.3,0.0
2020-01-26,18.0,20.0,15.0,20.0,22.0,17.0,20.0,19.0,21.0,19.0,19.1,0.0
2020-01-27,23.0,19.0,21.0,21.0,21.0,16.0,18.0,20.0,23.0,18.0,20.0,0.0
2020-01-28,23.0,17.0,22.0,21.0,20.0,15.0,24.0,21.0,24.0,19.0,20.6,0.0
2020-01-29,23.0,23.0,21.0,21.0,20.0,23.0,24.0,23.0,23.0,22.0,22.3,0.0
2020-01-30,25.0,20.0,19.0,19.0,19.0,20.0,17.0,20.0,22.0,18.0,19.9,0.0
2020-01-31,28.0,27.0,25.0,24.0,27.0,28.0,28.0,25.0,30.0,27.0,26.9,0.0
2020-02-01,22.0,23.0,21.0,24.0,25.0,22.0,20.0,22.0,22.0,20.0,22.1,0.0
2020-02-02,24.0,21.0,18.0,19.0,21.0,17.0,21.0,22.0,25.0,17.0,20.5,0.0
2020-02-03,22.0,22.0,20.0,22.0,26.0,21.0,20.0,19.0,26.0,24.0,22.2,0.0
2020-02-04,20.0,18.0,16.0,19.0,21.0,21.0,19.0,20.0,17.0,22.0,19.3,0.0
2020-02-05,18.0,18.0,18.0,19.0,22.0,17.0,22.0,17.0,21.0,21.0,19.3,0.0
2020-02-06,19.0,22.0,16.0,16.0,20.0,16.0,16.0,18.0,23.0,21.0,18.7,0.0
2020-02-07,20.0,18.0,13.0,15.0,14.0,19.0,17.0,17.0,20.0,17.0,17.0,0.0
2020-02-08,22.0,19.0,20.0,19.0,27.0,19.0,23.0,21.0,23.0,20.0,21.3,0.0
2020-02-09,13.0,19.0,16.0,17.0,14.0,14.0,17.0,15.0,16.0,17.0,15.8,0.0
2020-02-10,24.0,19.0,17.0,21.0,23.0,19.0,27.0,24.0,25.0,22.0,22.1,0.0
2020-02-11,16.0,20.0,21.0,20.0,18.0,19.0,20.0,20.0,18.0,18.0,19.0,0.0
2020-02-12,23.0,16.0,18.0,22.0,22.0,24.0,22.0,18.0,24.0,19.0,20.8,0.0
2020-02-13,19.0,17.0,18.0,13.0,19.0,19.0,18.0,18.0,18.0,16.0,17.5,0.0
2020-02-14,18.0,14.0,18.0,17.0,15.0,21.0,16.0,16.0,22.0,18.0,17.5,0.0
2020-02-15,15.0,13.0,13.0,18.0,16.0,17.0,15.0,14.0,21.0,20.0,16.2,0.0
2020-02-16,16.0,15.0,18.0,14.0,18.0,16.0,19.0,13.0,23.0,16.0,16.8,0.0
2020-02-17,18.0,14.0,15.0,18.0,17.0,16.0,15.0,14.0,19.0,18.0,16.4,0.0
2020-02-18,20.0,23.0,17.0,20.0,22.0,23.0,21.0,19.0,25.0,23.0,21.3,0.0
2020-02-19,22.0,19.0,17.0,17.0,16.0,21.0,21.0,18.0,21.0,18.0,19.0,0.0
2020-02-20,15.0,14.0,16.0,17.0,17.0,16.0,19.0,15.0,19.0,15.0,16.3,0.0
2020-02-21,16.0,15.0,12.0,16.0,17.0,13.0,17.0,15.0,18.0,16.0,15.5,0.0
2020-02-22,15.0,14.0,14.0,15.0,17.0,15.0,14.0,14.0,17.0,16.0,15.1,0.0
2020-02-23,26.0,22.0,19.0,23.0,19.0,23.0,22.0,20.0,24.0,24.0,22.2,0.0
2020-02-24,29.0,19.0,20.0,23.0,24.0,23.0,21.0,23.0,25.0,22.0,22.9,0.0
2020-02-25,32.0,29.0,28.0,33.0,34.0,32.0,33.0,29.0,28.0,29.0,30.7,0.0
2020-02-26,38.0,33.0,32.0,30.0,35.0,35.0,38.0,35.0,41.0,40.0,35.7,0.0
2020-02-27,52.0,49.0,46.0,48.0,57.0,48.0,50.0,44.0,58.0,54.0,50.6,0.0
2020-02-28,49.0,43.0,41.0,42.0,45.0,40.0,45.0,41.0,47.0,46.0,43.9,0.0
2020-02-29,38.0,30.0,32.0,29.0,38.0,41.0,40.0,32.0,39.0,36.0,35.5,0.0
2020-03-01,32.0,34.0,33.0,30.0,35.0,34.0,37.0,34.0,37.0,40.0,34.6,0.0
2020-03-02,33.0,32.0,35.0,33.0,38.0,33.0,33.0,29.0,36.0,38.0,34.0,0.0
2020-03-03,42.0,36.0,35.0,42.0,40.0,32.0,37.0,36.0,40.0,38.0,37.8,0.0
2020-03-04,37.0,37.0,36.0,36.0,42.0,36.0,39.0,34.0,41.0,32.0,37.0,0.0
2020-03-05,43.0,44.0,39.0,48.0,45.0,39.0,39.0,42.0,50.0,44.0,43.3,0.0
2020-03-06,38.0,31.0,35.0,35.0,37.0,39.0,41.0,38.0,41.0,39.0,37.4,0.0
2020-03-07,37.0,36.0,35.0,29.0,40.0,35.0,36.0,36.0,36.0,31.0,35.1,0.0
2020-03-08,40.0,36.0,36.0,39.0,40.0,41.0,34.0,36.0,44.0,40.0,38.6,0.0
2020-03-09,49.0,43.0,43.0,43.0,46.0,44.0,51.0,43.0,52.0,39.0,45.3,0.0
2020-03-10,65.0,62.0,58.0,58.0,63.0,59.0,60.0,58.0,68.0,63.0,61.4,0.0
2020-03-11,83.0,80.0,81.0,74.0,81.0,77.0,80.0,72.0,83.0,79.0,79.0,0.0
2020-03-12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
2020-03-13,86.0,82.0,76.0,75.0,80.0,76.0,86.0,77.0,84.0,74.0,79.6,0.0
2020-03-14,78.0,66.0,61.0,63.0,66.0,71.0,70.0,64.0,76.0,69.0,68.4,0.0
