date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0,batch_id
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-02,19.0,49.0,17.0,0.0,40.0,33.0,31.0,16.0,49.0,59.0,43.4119278779473,0
2020-01-03,35.0,30.0,0.0,0.0,19.0,15.0,14.0,0.0,0.0,0.0,15.672676837725383,0
2020-01-04,19.0,0.0,16.0,14.0,0.0,33.0,15.0,0.0,0.0,38.0,18.723994452149793,0
2020-01-05,0.0,32.0,0.0,13.0,39.0,16.0,30.0,0.0,32.0,19.0,25.104022191400837,0
2020-01-06,31.0,13.0,27.0,22.0,48.0,39.0,24.0,39.0,26.0,47.0,43.828016643550626,0
2020-01-07,31.0,27.0,0.0,11.0,0.0,13.0,0.0,25.0,0.0,0.0,14.840499306518725,0
2020-01-08,32.0,14.0,14.0,23.0,33.0,55.0,25.0,81.0,54.0,32.0,50.34674063800277,0
2020-01-09,48.0,14.0,28.0,24.0,34.0,55.0,13.0,27.0,55.0,49.0,48.12760055478503,0
2020-01-10,17.0,28.0,29.0,0.0,53.0,14.0,13.0,42.0,14.0,34.0,33.841886269070734,0
2020-01-11,19.0,0.0,34.0,28.0,20.0,49.0,0.0,0.0,16.0,57.0,30.929264909847436,0
2020-01-12,19.0,47.0,33.0,27.0,0.0,16.0,15.0,16.0,16.0,0.0,26.213592233009706,0
2020-01-13,56.0,71.0,49.0,20.0,43.0,12.0,22.0,47.0,48.0,0.0,51.04022191400832,0
2020-01-14,69.0,35.0,35.0,20.0,14.0,12.0,43.0,23.0,23.0,70.0,47.7115117891817,0
2020-01-15,63.0,53.0,14.0,34.0,33.0,27.0,25.0,26.0,27.0,48.0,48.54368932038835,0
2020-01-16,49.0,28.0,28.0,12.0,17.0,14.0,26.0,27.0,28.0,16.0,33.980582524271846,0
2020-01-17,33.0,14.0,29.0,24.0,53.0,43.0,13.0,41.0,14.0,0.0,36.61581137309293,0
2020-01-18,87.0,59.0,30.0,52.0,55.0,30.0,41.0,44.0,44.0,17.0,63.6615811373093,0
2020-01-19,0.0,31.0,47.0,65.0,75.0,47.0,58.0,90.0,62.0,55.0,73.50901525658807,0
2020-01-20,0.0,0.0,13.0,11.0,16.0,40.0,24.0,13.0,0.0,0.0,16.22746185852982,0
2020-01-21,0.0,13.0,14.0,22.0,0.0,27.0,0.0,13.0,0.0,31.0,16.643550624133148,0
2020-01-22,32.0,0.0,14.0,34.0,33.0,26.0,37.0,13.0,26.0,32.0,34.25797503467407,0
2020-01-23,64.0,14.0,56.0,24.0,34.0,14.0,38.0,41.0,14.0,65.0,50.48543689320389,0
2020-01-24,49.0,14.0,0.0,0.0,51.0,28.0,13.0,27.0,69.0,32.0,39.25104022191401,0
2020-01-25,92.0,77.0,48.0,40.0,77.0,47.0,88.0,62.0,47.0,73.0,90.29126213592232,0
2020-01-26,86.0,88.0,15.0,25.0,72.0,57.0,55.0,57.0,44.0,69.0,78.77947295423024,0
2020-01-27,30.0,50.0,51.0,11.0,62.0,38.0,24.0,37.0,25.0,15.0,47.57281553398058,0
2020-01-28,15.0,13.0,65.0,22.0,48.0,13.0,48.0,38.0,13.0,15.0,40.221914008321775,0
2020-01-29,31.0,13.0,27.0,11.0,33.0,13.0,25.0,26.0,13.0,16.0,28.848821081830792,0
2020-01-30,64.0,55.0,70.0,35.0,100.0,68.0,63.0,40.0,81.0,48.0,86.54646324549238,0
2020-01-31,66.0,28.0,58.0,12.0,35.0,29.0,40.0,41.0,70.0,50.0,59.50069348127601,0
2020-02-01,74.0,79.0,98.0,55.0,98.0,32.0,45.0,63.0,32.0,75.0,90.29126213592232,0
2020-02-02,55.0,30.0,93.0,51.0,94.0,61.0,43.0,30.0,31.0,72.0,77.66990291262137,0
