date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty,batch_id
2020-01-01,37.0,35.0,40.0,45.0,43.0,43.0,37.0,33.0,42.0,44.0,42.4468085106383,0.0
2020-01-02,33.0,39.0,34.0,36.0,40.0,36.0,38.0,38.0,26.0,41.0,38.40425531914894,0.0
2020-01-03,23.0,33.0,29.0,32.0,29.0,35.0,33.0,35.0,30.0,33.0,33.191489361702125,0.0
2020-01-04,38.0,28.0,38.0,33.0,41.0,30.0,47.0,35.0,47.0,43.0,40.42553191489362,0.0
2020-01-05,37.0,32.0,27.0,33.0,34.0,25.0,29.0,28.0,32.0,33.0,32.97872340425532,0.0
2020-01-06,38.0,25.0,37.0,31.0,47.0,29.0,29.0,34.0,28.0,35.0,35.42553191489361,0.0
2020-01-07,33.0,32.0,23.0,34.0,35.0,32.0,32.0,26.0,32.0,26.0,32.4468085106383,0.0
2020-01-08,23.0,23.0,25.0,20.0,31.0,22.0,22.0,19.0,18.0,20.0,23.723404255319142,0.0
2020-01-09,23.0,26.0,25.0,13.0,25.0,20.0,26.0,21.0,20.0,26.0,23.936170212765962,0.0
2020-01-10,22.0,19.0,20.0,23.0,24.0,22.0,19.0,19.0,22.0,11.0,21.382978723404253,0.0
2020-01-11,26.0,35.0,25.0,35.0,33.0,33.0,37.0,26.0,32.0,31.0,33.29787234042553,0.0
2020-01-12,34.0,30.0,34.0,30.0,40.0,30.0,39.0,37.0,34.0,24.0,35.31914893617021,0.0
2020-01-13,27.0,26.0,26.0,36.0,35.0,27.0,34.0,34.0,31.0,36.0,33.191489361702125,0.0
2020-01-14,25.0,25.0,23.0,26.0,33.0,30.0,27.0,19.0,37.0,27.0,28.936170212765962,0.0
2020-01-15,32.0,28.0,37.0,35.0,38.0,33.0,29.0,36.0,35.0,21.0,34.46808510638298,0.0
2020-01-16,35.0,33.0,34.0,28.0,32.0,32.0,32.0,24.0,37.0,27.0,33.40425531914894,0.0
2020-01-17,36.0,29.0,29.0,33.0,29.0,34.0,27.0,32.0,33.0,29.0,33.08510638297872,0.0
2020-01-18,31.0,27.0,32.0,24.0,43.0,31.0,26.0,34.0,31.0,29.0,32.765957446808514,0.0
2020-01-19,30.0,27.0,25.0,34.0,44.0,18.0,30.0,29.0,24.0,30.0,30.957446808510642,0.0
2020-01-20,22.0,24.0,27.0,24.0,24.0,21.0,25.0,20.0,22.0,21.0,24.46808510638298,0.0
2020-01-21,29.0,32.0,35.0,34.0,33.0,34.0,38.0,35.0,31.0,33.0,35.53191489361703,0.0
2020-01-22,29.0,23.0,28.0,25.0,31.0,27.0,22.0,24.0,23.0,26.0,27.4468085106383,0.0
2020-01-23,24.0,25.0,25.0,30.0,29.0,24.0,34.0,23.0,17.0,30.0,27.76595744680851,0.0
2020-01-24,38.0,34.0,30.0,37.0,41.0,39.0,24.0,33.0,32.0,37.0,36.70212765957447,0.0
2020-01-25,36.0,23.0,30.0,28.0,39.0,30.0,23.0,27.0,31.0,38.0,32.4468085106383,0.0
2020-01-26,34.0,33.0,34.0,35.0,52.0,30.0,38.0,37.0,30.0,31.0,37.659574468085104,0.0
2020-01-27,28.0,21.0,36.0,27.0,34.0,27.0,32.0,29.0,25.0,35.0,31.276595744680854,0.0
2020-01-28,27.0,28.0,35.0,33.0,31.0,41.0,36.0,33.0,31.0,36.0,35.212765957446805,0.0
2020-01-29,40.0,40.0,35.0,34.0,45.0,41.0,34.0,38.0,37.0,34.0,40.21276595744681,0.0
2020-01-30,35.0,29.0,34.0,35.0,39.0,44.0,33.0,30.0,38.0,38.0,37.76595744680851,0.0
2020-01-31,42.0,35.0,33.0,33.0,46.0,41.0,38.0,31.0,43.0,28.0,39.361702127659576,0.0
2020-02-01,46.0,34.0,27.0,36.0,31.0,35.0,24.0,32.0,33.0,35.0,35.42553191489361,0.0
2020-02-02,47.0,38.0,42.0,40.0,48.0,31.0,43.0,47.0,29.0,36.0,42.659574468085104,0.0
2020-02-03,39.0,31.0,52.0,36.0,45.0,46.0,42.0,39.0,45.0,32.0,43.29787234042553,0.0
2020-02-04,26.0,34.0,39.0,30.0,40.0,32.0,34.0,28.0,40.0,33.0,35.744680851063826,0.0
2020-02-05,31.0,34.0,30.0,36.0,45.0,43.0,22.0,33.0,28.0,36.0,35.95744680851063,0.0
2020-02-06,38.0,39.0,29.0,27.0,47.0,37.0,31.0,38.0,32.0,41.0,38.19148936170213,0.0
2020-02-07,46.0,37.0,39.0,40.0,44.0,48.0,41.0,37.0,50.0,42.0,45.1063829787234,0.0
2020-02-08,35.0,39.0,35.0,43.0,47.0,44.0,40.0,39.0,40.0,37.0,42.4468085106383,0.0
2020-02-09,34.0,26.0,25.0,36.0,23.0,31.0,36.0,30.0,23.0,32.0,31.489361702127663,0.0
2020-02-10,39.0,31.0,45.0,45.0,50.0,38.0,32.0,40.0,36.0,39.0,42.02127659574468,0.0
