date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0,batch_id
2020-01-01,34.0,28.0,20.0,26.0,8.0,27.0,27.0,14.0,23.0,29.0,24.304840370751805,0.0
2020-01-02,7.0,10.0,17.0,10.0,10.0,7.0,13.0,12.0,7.0,13.0,10.916580844490216,0.0
2020-01-03,13.0,11.0,12.0,13.0,17.0,25.0,14.0,16.0,20.0,16.0,16.168898043254377,0.0
2020-01-04,11.0,8.0,0.0,4.0,4.0,4.0,23.0,13.0,19.0,7.0,9.57775489186406,0.0
2020-01-05,11.0,34.0,9.0,11.0,29.0,26.0,7.0,13.0,18.0,10.0,17.30175077239959,0.0
2020-01-06,19.0,17.0,11.0,13.0,13.0,17.0,13.0,12.0,13.0,19.0,15.13903192584964,0.0
2020-01-07,10.0,10.0,5.0,6.0,10.0,13.0,10.0,14.0,3.0,3.0,8.650875386199795,0.0
2020-01-08,19.0,37.0,8.0,16.0,16.0,23.0,20.0,20.0,20.0,18.0,20.288362512873327,0.0
2020-01-09,20.0,21.0,20.0,19.0,13.0,21.0,27.0,24.0,7.0,16.0,19.361483007209063,0.0
2020-01-10,13.0,25.0,18.0,10.0,14.0,25.0,24.0,15.0,14.0,13.0,17.610710607621012,0.0
2020-01-11,21.0,7.0,12.0,7.0,11.0,7.0,15.0,16.0,11.0,17.0,12.770339855818744,0.0
2020-01-12,10.0,26.0,12.0,14.0,7.0,22.0,11.0,10.0,11.0,13.0,14.00617919670443,0.0
2020-01-13,17.0,6.0,10.0,11.0,11.0,3.0,20.0,8.0,3.0,11.0,10.298661174047377,0.0
2020-01-14,11.0,9.0,5.0,8.0,6.0,9.0,6.0,0.0,11.0,8.0,7.518022657054583,0.0
2020-01-15,6.0,20.0,11.0,13.0,10.0,13.0,10.0,6.0,10.0,16.0,11.84346035015448,0.0
2020-01-16,10.0,7.0,6.0,6.0,7.0,10.0,10.0,6.0,16.0,9.0,8.959835221421214,0.0
2020-01-17,0.0,11.0,6.0,7.0,10.0,7.0,4.0,6.0,7.0,10.0,7.003089598352215,0.0
2020-01-18,7.0,8.0,3.0,7.0,11.0,8.0,0.0,7.0,7.0,0.0,5.973223480947477,0.0
2020-01-19,10.0,22.0,12.0,17.0,7.0,15.0,18.0,13.0,14.0,23.0,15.550978372811535,0.0
2020-01-20,6.0,3.0,9.0,6.0,0.0,3.0,3.0,9.0,3.0,3.0,4.634397528321318,0.0
2020-01-21,10.0,17.0,20.0,19.0,17.0,20.0,27.0,18.0,27.0,13.0,19.361483007209063,0.0
2020-01-22,3.0,7.0,6.0,13.0,7.0,7.0,17.0,6.0,3.0,6.0,7.723995880535531,0.0
2020-01-23,19.0,17.0,17.0,9.0,20.0,24.0,30.0,18.0,10.0,16.0,18.537590113285276,0.0
2020-01-24,14.0,18.0,12.0,17.0,17.0,7.0,21.0,3.0,24.0,23.0,16.065911431513904,0.0
2020-01-25,4.0,11.0,16.0,28.0,19.0,27.0,11.0,17.0,15.0,21.0,17.40473738414006,0.0
2020-01-26,14.0,18.0,9.0,17.0,17.0,11.0,21.0,6.0,14.0,7.0,13.800205973223482,0.0
2020-01-27,19.0,7.0,11.0,12.0,19.0,10.0,6.0,14.0,0.0,18.0,11.946446961894956,0.0
2020-01-28,10.0,20.0,8.0,16.0,19.0,23.0,16.0,6.0,13.0,18.0,15.345005149330587,0.0
2020-01-29,6.0,0.0,6.0,19.0,0.0,3.0,7.0,9.0,3.0,6.0,6.076210092687951,0.0
2020-01-30,16.0,3.0,6.0,6.0,30.0,14.0,10.0,15.0,10.0,13.0,12.66735324407827,0.0
2020-01-31,13.0,14.0,9.0,3.0,7.0,14.0,10.0,0.0,17.0,16.0,10.607621009268795,0.0
2020-02-01,14.0,11.0,10.0,11.0,18.0,11.0,4.0,7.0,11.0,21.0,12.152420185375902,0.0
2020-02-02,17.0,4.0,3.0,10.0,7.0,7.0,11.0,0.0,3.0,10.0,7.415036045314109,0.0
2020-02-03,9.0,9.0,13.0,26.0,12.0,22.0,9.0,11.0,6.0,20.0,14.109165808444905,0.0
2020-02-04,13.0,14.0,8.0,3.0,13.0,7.0,10.0,12.0,10.0,6.0,9.88671472708548,0.0
2020-02-05,16.0,17.0,6.0,10.0,10.0,10.0,10.0,12.0,14.0,6.0,11.431513903192586,0.0
2020-02-06,7.0,7.0,9.0,10.0,10.0,7.0,10.0,12.0,7.0,10.0,9.165808444902163,0.0
2020-02-07,10.0,25.0,0.0,7.0,13.0,7.0,21.0,9.0,7.0,13.0,11.53450051493306,0.0
2020-02-08,14.0,18.0,12.0,17.0,4.0,0.0,11.0,10.0,11.0,13.0,11.328527291452112,0.0
2020-02-09,6.0,3.0,6.0,3.0,3.0,7.0,6.0,3.0,6.0,9.0,5.355303810504635,0.0
2020-02-10,9.0,10.0,13.0,15.0,12.0,9.0,19.0,5.0,18.0,12.0,12.564366632337796,0.0
2020-02-11,13.0,16.0,8.0,16.0,22.0,10.0,16.0,17.0,10.0,18.0,15.036045314109169,0.0
2020-02-12,13.0,14.0,6.0,10.0,7.0,7.0,10.0,3.0,7.0,13.0,9.268795056642636,0.0
2020-02-13,13.0,4.0,3.0,7.0,24.0,14.0,14.0,6.0,7.0,3.0,9.783728115345006,0.0
2020-02-14,7.0,7.0,6.0,10.0,11.0,4.0,14.0,6.0,18.0,10.0,9.57775489186406,0.0
2020-02-15,7.0,11.0,6.0,13.0,11.0,7.0,7.0,3.0,3.0,13.0,8.341915550978372,0.0
2020-02-16,14.0,7.0,9.0,0.0,14.0,7.0,14.0,6.0,14.0,10.0,9.783728115345006,0.0
2020-02-17,13.0,17.0,11.0,6.0,13.0,7.0,20.0,9.0,23.0,9.0,13.18228630278064,0.0
2020-02-18,22.0,13.0,14.0,9.0,10.0,13.0,10.0,9.0,13.0,12.0,12.87332646755922,0.0
2020-02-19,9.0,13.0,11.0,19.0,3.0,17.0,7.0,9.0,13.0,9.0,11.328527291452112,0.0
2020-02-20,0.0,10.0,6.0,6.0,17.0,7.0,0.0,12.0,10.0,13.0,8.341915550978372,0.0
2020-02-21,13.0,10.0,12.0,3.0,10.0,7.0,14.0,6.0,3.0,13.0,9.371781668383113,0.0
2020-02-22,21.0,19.0,16.0,14.0,18.0,30.0,15.0,29.0,18.0,21.0,20.700308959835223,0.0
2020-02-23,10.0,22.0,6.0,24.0,17.0,14.0,7.0,16.0,10.0,27.0,15.756951596292485,0.0
