,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-05,15.0,19.0,58.0,47.0,0.0,56.56565656565657,16.0,18.0,36.0,45.0,20.0,33.0,18.91891891891892,29.0,55.670103092783506,0.0,16.0,17.0,0.0,32.0,42.59078425100378
2020-10-06,45.0,56.0,19.0,16.0,46.0,19.19191919191919,32.0,55.0,91.0,67.0,40.0,33.0,93.24324324324324,44.0,74.22680412371135,51.0,100.0,52.0,73.0,16.0,81.84833645709371
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,0.0,22.0,19.0,32.0,36.486486486486484,15.0,0.0,0.0,0.0,34.0,18.0,16.0,18.20678884542847
2020-10-08,16.0,60.0,64.0,51.0,17.0,20.2020202020202,53.0,81.0,39.0,48.0,85.0,36.0,20.27027027027027,16.0,40.20618556701031,54.0,18.0,37.0,20.0,69.0,67.60349985202055
2020-10-09,0.0,0.0,23.0,18.0,0.0,21.21212121212121,38.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,42.2680412371134,38.0,19.0,20.0,42.0,0.0,25.00922329044088
2020-10-10,36.0,45.0,72.0,19.0,38.0,23.232323232323232,100.0,47.0,67.0,28.0,24.0,40.0,45.945945945945944,55.0,45.36082474226804,62.0,41.0,42.0,0.0,39.0,69.59320933903855
2020-10-11,52.0,42.0,45.0,72.0,54.0,42.42424242424242,38.0,66.0,83.0,64.0,23.0,37.0,43.24324324324324,51.0,43.29896907216495,58.0,19.0,20.0,86.0,18.0,76.59042276622486
2020-10-12,0.0,41.0,22.0,0.0,17.0,0.0,18.0,20.0,20.0,37.0,22.0,18.0,0.0,33.0,0.0,0.0,18.0,19.0,0.0,0.0,22.80985961447585
2020-10-13,17.0,0.0,43.0,17.0,17.0,0.0,36.0,21.0,0.0,37.0,0.0,55.0,41.891891891891895,16.0,0.0,37.0,0.0,19.0,20.0,35.0,32.96560080840322
2020-10-14,16.0,59.0,42.0,17.0,49.0,39.39393939393939,70.0,41.0,39.0,24.0,43.0,18.0,20.27027027027027,48.0,59.79381443298969,18.0,0.0,19.0,0.0,35.0,52.61938677918525
2020-10-15,17.0,21.0,22.0,35.0,53.0,0.0,0.0,0.0,41.0,100.0,0.0,18.0,0.0,17.0,20.61855670103093,0.0,0.0,19.0,20.0,0.0,30.702755873187225
2020-10-16,17.0,0.0,23.0,36.0,36.0,22.22222222222222,19.0,43.0,63.0,26.0,0.0,19.0,43.24324324324324,17.0,21.649484536082475,0.0,0.0,0.0,21.0,18.0,34.02390291070255
