date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-01-01,15.0,21.0,14.0,13.0,23.0,12.0,18.0,18.0,18.0,20.0,17.62295081967213,0.0
2020-01-02,19.0,13.0,21.0,13.0,23.0,16.0,19.0,18.0,19.0,18.0,18.34016393442623,0.0
2020-01-03,17.0,16.0,19.0,19.0,16.0,20.0,12.0,19.0,23.0,12.0,17.725409836065573,0.0
2020-01-04,18.0,16.0,17.0,16.0,14.0,15.0,14.0,17.0,19.0,19.0,16.905737704918035,0.0
2020-01-05,18.0,19.0,25.0,21.0,18.0,16.0,21.0,29.0,26.0,26.0,22.438524590163937,0.0
2020-01-06,16.0,19.0,20.0,20.0,19.0,22.0,22.0,22.0,20.0,18.0,20.28688524590164,0.0
2020-01-07,18.0,12.0,15.0,18.0,19.0,15.0,17.0,17.0,17.0,23.0,17.52049180327869,0.0
2020-01-08,16.0,23.0,25.0,15.0,20.0,12.0,22.0,26.0,18.0,21.0,20.28688524590164,0.0
2020-01-09,18.0,19.0,18.0,15.0,19.0,16.0,19.0,18.0,14.0,15.0,17.52049180327869,0.0
2020-01-10,16.0,17.0,17.0,15.0,19.0,15.0,16.0,12.0,12.0,15.0,15.778688524590164,0.0
2020-01-11,14.0,14.0,20.0,12.0,17.0,13.0,16.0,13.0,14.0,14.0,15.061475409836069,0.0
2020-01-12,20.0,17.0,22.0,19.0,19.0,21.0,19.0,26.0,21.0,21.0,21.00409836065574,0.0
2020-01-13,18.0,14.0,22.0,18.0,19.0,18.0,18.0,23.0,17.0,20.0,19.15983606557377,0.0
2020-01-14,15.0,18.0,15.0,18.0,25.0,17.0,22.0,17.0,20.0,19.0,19.05737704918033,0.0
2020-01-15,17.0,25.0,23.0,18.0,22.0,18.0,26.0,19.0,20.0,19.0,21.209016393442624,0.0
2020-01-16,18.0,22.0,19.0,18.0,20.0,15.0,20.0,17.0,21.0,22.0,19.672131147540984,0.0
2020-01-17,15.0,18.0,15.0,19.0,17.0,15.0,20.0,15.0,16.0,16.0,17.008196721311478,0.0
2020-01-18,24.0,33.0,26.0,25.0,24.0,24.0,21.0,29.0,33.0,31.0,27.66393442622951,0.0
2020-01-19,15.0,21.0,15.0,14.0,18.0,18.0,23.0,20.0,16.0,21.0,18.54508196721312,0.0
2020-01-20,12.0,17.0,20.0,21.0,24.0,17.0,24.0,23.0,19.0,18.0,19.979508196721312,0.0
2020-01-21,23.0,25.0,26.0,20.0,22.0,30.0,27.0,30.0,28.0,19.0,25.614754098360656,0.0
2020-01-22,20.0,22.0,23.0,20.0,25.0,18.0,22.0,26.0,24.0,22.0,22.745901639344265,0.0
2020-01-23,23.0,21.0,27.0,27.0,23.0,23.0,24.0,19.0,20.0,26.0,23.87295081967213,0.0
2020-01-24,29.0,35.0,29.0,30.0,34.0,30.0,35.0,42.0,39.0,28.0,33.91393442622951,0.0
2020-01-25,29.0,28.0,32.0,30.0,27.0,32.0,41.0,41.0,31.0,31.0,32.99180327868853,0.0
2020-01-26,22.0,35.0,29.0,24.0,34.0,27.0,30.0,43.0,29.0,35.0,31.557377049180328,0.0
2020-01-27,40.0,37.0,43.0,45.0,49.0,40.0,49.0,44.0,43.0,50.0,45.08196721311476,0.0
2020-01-28,29.0,37.0,33.0,34.0,34.0,31.0,36.0,43.0,30.0,35.0,35.04098360655738,0.0
2020-01-29,29.0,30.0,37.0,30.0,34.0,29.0,38.0,45.0,31.0,33.0,34.42622950819673,0.0
2020-01-30,37.0,40.0,32.0,34.0,43.0,36.0,42.0,42.0,33.0,38.0,38.62704918032787,0.0
2020-01-31,41.0,39.0,55.0,40.0,44.0,34.0,37.0,38.0,47.0,34.0,41.90573770491803,0.0
2020-02-01,38.0,35.0,34.0,35.0,37.0,38.0,38.0,33.0,37.0,38.0,37.19262295081967,0.0
2020-02-02,28.0,28.0,33.0,28.0,29.0,25.0,35.0,34.0,33.0,33.0,31.352459016393443,0.0
2020-02-03,29.0,27.0,32.0,24.0,35.0,33.0,36.0,26.0,27.0,30.0,30.635245901639347,0.0
2020-02-04,25.0,25.0,28.0,25.0,27.0,21.0,34.0,26.0,26.0,26.0,26.94672131147541,0.0
2020-02-05,24.0,21.0,24.0,26.0,20.0,23.0,23.0,26.0,27.0,25.0,24.487704918032787,0.0
2020-02-06,22.0,24.0,30.0,21.0,27.0,22.0,32.0,24.0,21.0,24.0,25.307377049180328,0.0
2020-02-07,26.0,28.0,27.0,31.0,19.0,26.0,29.0,29.0,33.0,27.0,28.176229508196723,0.0
2020-02-08,27.0,25.0,39.0,29.0,31.0,23.0,33.0,31.0,37.0,29.0,31.14754098360656,0.0
2020-02-09,26.0,26.0,27.0,22.0,31.0,25.0,27.0,27.0,23.0,24.0,26.4344262295082,0.0
2020-02-10,27.0,20.0,28.0,29.0,29.0,20.0,28.0,22.0,21.0,25.0,25.512295081967213,0.0
2020-02-11,24.0,24.0,29.0,28.0,28.0,29.0,23.0,27.0,25.0,24.0,26.74180327868853,0.0
2020-02-12,30.0,23.0,29.0,27.0,29.0,31.0,36.0,35.0,32.0,28.0,30.73770491803279,0.0
2020-02-13,25.0,22.0,25.0,23.0,28.0,27.0,29.0,23.0,23.0,25.0,25.614754098360656,0.0
2020-02-14,21.0,23.0,21.0,19.0,29.0,17.0,21.0,29.0,23.0,19.0,22.745901639344265,0.0
2020-02-15,24.0,30.0,20.0,29.0,24.0,26.0,21.0,26.0,26.0,30.0,26.229508196721312,0.0
2020-02-16,26.0,26.0,24.0,22.0,24.0,24.0,27.0,24.0,22.0,21.0,24.59016393442623,0.0
2020-02-17,19.0,25.0,26.0,21.0,22.0,21.0,27.0,22.0,23.0,22.0,23.36065573770492,0.0
2020-02-18,24.0,21.0,23.0,20.0,27.0,21.0,23.0,23.0,21.0,25.0,23.36065573770492,0.0
2020-02-19,22.0,26.0,21.0,24.0,18.0,21.0,21.0,24.0,17.0,20.0,21.926229508196723,0.0
2020-02-20,25.0,24.0,28.0,22.0,20.0,21.0,24.0,27.0,26.0,19.0,24.180327868852466,0.0
2020-02-21,14.0,19.0,18.0,20.0,24.0,19.0,18.0,25.0,20.0,19.0,20.08196721311476,0.0
2020-02-22,25.0,29.0,27.0,24.0,32.0,25.0,29.0,30.0,26.0,25.0,27.868852459016395,0.0
2020-02-23,55.0,52.0,46.0,58.0,49.0,55.0,61.0,60.0,51.0,58.0,55.84016393442623,0.0
2020-02-24,62.0,69.0,64.0,63.0,69.0,64.0,67.0,61.0,50.0,63.0,64.75409836065575,0.0
2020-02-25,46.0,56.0,61.0,51.0,57.0,55.0,57.0,54.0,51.0,57.0,55.84016393442623,0.0
2020-02-26,54.0,59.0,56.0,52.0,52.0,53.0,53.0,61.0,46.0,47.0,54.61065573770493,0.0
2020-02-27,40.0,39.0,42.0,41.0,38.0,41.0,48.0,46.0,37.0,44.0,42.62295081967213,0.0
2020-02-28,30.0,36.0,34.0,45.0,38.0,37.0,47.0,34.0,31.0,34.0,37.5,0.0
2020-02-29,35.0,38.0,43.0,42.0,39.0,47.0,46.0,50.0,27.0,36.0,41.290983606557376,0.0
2020-03-01,25.0,37.0,34.0,27.0,29.0,37.0,36.0,37.0,30.0,31.0,33.09426229508196,0.0
2020-03-02,24.0,27.0,36.0,26.0,34.0,30.0,35.0,29.0,37.0,27.0,31.250000000000004,0.0
2020-03-03,35.0,30.0,28.0,29.0,31.0,30.0,33.0,26.0,23.0,31.0,30.32786885245902,0.0
2020-03-04,27.0,36.0,32.0,34.0,29.0,30.0,29.0,36.0,27.0,30.0,31.762295081967213,0.0
2020-03-05,26.0,26.0,26.0,25.0,26.0,21.0,27.0,31.0,27.0,29.0,27.049180327868854,0.0
2020-03-06,26.0,25.0,29.0,22.0,26.0,25.0,27.0,27.0,22.0,30.0,26.53688524590164,0.0
2020-03-07,32.0,28.0,33.0,37.0,32.0,30.0,33.0,34.0,27.0,20.0,31.352459016393443,0.0
2020-03-08,28.0,34.0,39.0,33.0,39.0,31.0,43.0,35.0,28.0,38.0,35.65573770491803,0.0
2020-03-09,50.0,52.0,52.0,51.0,51.0,55.0,57.0,53.0,52.0,55.0,54.09836065573771,0.0
2020-03-10,75.0,86.0,79.0,62.0,80.0,81.0,86.0,82.0,75.0,73.0,79.81557377049182,0.0
2020-03-11,91.0,98.0,100.0,86.0,96.0,94.0,100.0,96.0,100.0,100.0,98.46311475409836,0.0
2020-03-12,90.0,89.0,83.0,90.0,91.0,97.0,94.0,100.0,96.0,98.0,95.08196721311477,0.0
2020-03-13,100.0,100.0,98.0,100.0,100.0,100.0,94.0,100.0,88.0,96.0,100.0,0.0
2020-03-14,82.0,96.0,89.0,83.0,86.0,78.0,93.0,93.0,87.0,79.0,88.72950819672131,0.0
2020-03-15,77.0,90.0,87.0,71.0,75.0,73.0,83.0,88.0,84.0,84.0,83.19672131147541,0.0
2020-03-16,64.0,63.0,63.0,70.0,66.0,62.0,70.0,72.0,64.0,63.0,67.31557377049181,0.0
2020-03-17,65.0,75.0,74.0,53.0,77.0,71.0,79.0,66.0,64.0,69.0,71.00409836065575,0.0
2020-03-18,55.0,61.0,69.0,59.0,63.0,61.0,56.0,69.0,61.0,52.0,62.09016393442624,0.0
2020-03-19,57.0,55.0,60.0,58.0,55.0,58.0,68.0,70.0,64.0,64.0,62.39754098360656,0.0
2020-03-20,56.0,59.0,67.0,54.0,59.0,59.0,65.0,61.0,60.0,58.0,61.270491803278695,0.0
2020-03-21,72.0,67.0,66.0,60.0,55.0,62.0,66.0,72.0,68.0,65.0,66.90573770491804,0.0
2020-03-22,60.0,64.0,67.0,61.0,55.0,64.0,68.0,73.0,64.0,57.0,64.85655737704919,0.0
2020-03-23,51.0,54.0,58.0,48.0,65.0,54.0,58.0,55.0,52.0,58.0,56.65983606557377,0.0
2020-03-24,62.0,54.0,56.0,55.0,54.0,52.0,70.0,68.0,59.0,61.0,60.55327868852459,0.0
2020-03-25,56.0,46.0,58.0,56.0,55.0,58.0,56.0,50.0,55.0,59.0,56.25,0.0
2020-03-26,47.0,53.0,57.0,50.0,47.0,56.0,66.0,56.0,59.0,52.0,55.63524590163935,0.0
2020-03-27,38.0,40.0,49.0,50.0,49.0,49.0,52.0,58.0,49.0,55.0,50.102459016393446,0.0
2020-03-28,42.0,46.0,54.0,50.0,57.0,53.0,61.0,52.0,49.0,55.0,53.17622950819673,0.0
2020-03-29,45.0,51.0,48.0,42.0,52.0,43.0,56.0,65.0,52.0,46.0,51.22950819672131,0.0
2020-03-30,37.0,45.0,47.0,40.0,41.0,41.0,43.0,40.0,39.0,45.0,42.82786885245902,0.0
2020-03-31,42.0,40.0,45.0,38.0,37.0,38.0,43.0,47.0,36.0,36.0,41.18852459016394,0.0
2020-04-01,37.0,36.0,49.0,37.0,41.0,38.0,40.0,45.0,48.0,45.0,42.62295081967213,0.0
