,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,38.0,27.0,0.0,27.0,17.02127659574468
2020-10-06,33.0,39.0,43.0,31.0,0.0,0.0,0.0,0.0,26.0,0.0,54.0,100.0,26.0,40.0,82.0,0.0,39.0,55.0,49.0,0.0,57.07678075855689
2020-10-07,32.0,39.0,86.0,30.0,0.0,0.0,39.0,27.0,51.0,47.0,53.0,0.0,25.0,41.0,0.0,39.0,0.0,27.0,0.0,27.0,52.081406105457916
2020-10-08,0.0,42.0,47.0,0.0,0.0,53.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,29.0,0.0,0.0,24.421831637372804
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,41.0,47.0,54.0,38.0,0.0,0.0,0.0,66.0,31.0,59.0,100.0,41.0,63.0,100.0,100.0,48.0,48.0,100.0,30.0,100.0,98.61239592969473
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,0.0,34.0,0.0,0.0,43.0,0.0,28.0,53.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,18.778908418131362
2020-10-13,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.995374653098983
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.770582793709528
