date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0,batch_id
2020-01-01,38.0,29.0,31.0,43.0,44.0,38.0,50.0,35.0,34.0,42.0,46.88644688644688,0.0
2020-01-02,13.0,27.0,16.0,31.0,20.0,24.0,31.0,27.0,23.0,24.0,28.815628815628813,0.0
2020-01-03,35.0,16.0,21.0,27.0,44.0,24.0,24.0,44.0,28.0,39.0,36.87423687423687,0.0
2020-01-04,44.0,59.0,35.0,38.0,55.0,44.0,47.0,38.0,38.0,77.0,57.99755799755799,0.0
2020-01-05,20.0,42.0,28.0,30.0,27.0,17.0,27.0,35.0,23.0,23.0,33.21123321123321,0.0
2020-01-06,27.0,32.0,13.0,28.0,28.0,41.0,36.0,28.0,16.0,49.0,36.385836385836384,0.0
2020-01-07,27.0,27.0,29.0,38.0,27.0,44.0,32.0,36.0,24.0,48.0,40.53724053724054,0.0
2020-01-08,33.0,35.0,48.0,27.0,47.0,23.0,27.0,38.0,35.0,47.0,43.95604395604396,0.0
2020-01-09,24.0,35.0,24.0,23.0,27.0,24.0,16.0,36.0,35.0,33.0,33.82173382173382,0.0
2020-01-10,21.0,20.0,29.0,24.0,32.0,32.0,8.0,28.0,32.0,24.0,30.525030525030523,0.0
2020-01-11,37.0,39.0,32.0,13.0,31.0,38.0,40.0,35.0,43.0,64.0,45.42124542124542,0.0
2020-01-12,42.0,44.0,25.0,44.0,40.0,18.0,53.0,37.0,32.0,20.0,43.34554334554334,0.0
2020-01-13,49.0,21.0,40.0,31.0,49.0,30.0,39.0,35.0,49.0,68.0,50.18315018315018,0.0
2020-01-14,26.0,17.0,35.0,27.0,23.0,35.0,31.0,33.0,30.0,36.0,35.775335775335776,0.0
2020-01-15,29.0,52.0,35.0,47.0,40.0,42.0,34.0,30.0,44.0,49.0,49.08424908424909,0.0
2020-01-16,33.0,27.0,36.0,23.0,35.0,17.0,23.0,31.0,27.0,37.0,35.28693528693528,0.0
2020-01-17,27.0,35.0,37.0,43.0,48.0,31.0,68.0,32.0,47.0,58.0,52.01465201465201,0.0
2020-01-18,59.0,51.0,18.0,67.0,59.0,44.0,47.0,69.0,51.0,62.0,64.34676434676435,0.0
2020-01-19,41.0,44.0,50.0,47.0,24.0,35.0,36.0,32.0,44.0,49.0,49.08424908424909,0.0
2020-01-20,42.0,56.0,59.0,52.0,64.0,26.0,58.0,68.0,61.0,69.0,67.76556776556777,0.0
2020-01-21,13.0,23.0,16.0,31.0,16.0,30.0,20.0,19.0,34.0,37.0,29.18192918192918,0.0
2020-01-22,43.0,49.0,44.0,57.0,54.0,50.0,20.0,35.0,23.0,71.0,54.456654456654455,0.0
2020-01-23,26.0,38.0,59.0,53.0,31.0,33.0,50.0,19.0,34.0,56.0,48.71794871794872,0.0
2020-01-24,51.0,56.0,37.0,51.0,44.0,41.0,16.0,53.0,44.0,63.0,55.67765567765567,0.0
2020-01-25,60.0,39.0,90.0,71.0,95.0,60.0,61.0,47.0,60.0,68.0,79.48717948717947,0.0
2020-01-26,69.0,44.0,71.0,67.0,47.0,49.0,64.0,32.0,55.0,67.0,68.98656898656898,0.0
2020-01-27,38.0,43.0,57.0,62.0,47.0,50.0,63.0,63.0,36.0,48.0,61.9047619047619,0.0
2020-01-28,59.0,57.0,63.0,53.0,65.0,50.0,54.0,43.0,42.0,65.0,67.27716727716727,0.0
2020-01-29,37.0,58.0,76.0,38.0,35.0,30.0,63.0,46.0,42.0,51.0,58.11965811965811,0.0
2020-01-30,13.0,46.0,52.0,53.0,31.0,13.0,27.0,46.0,39.0,47.0,44.810744810744815,0.0
2020-01-31,41.0,55.0,46.0,56.0,44.0,28.0,60.0,36.0,56.0,53.0,57.99755799755799,0.0
2020-02-01,56.0,100.0,67.0,47.0,83.0,71.0,62.0,44.0,51.0,94.0,82.41758241758241,0.0
2020-02-02,44.0,66.0,87.0,54.0,59.0,51.0,38.0,50.0,79.0,71.0,73.13797313797313,0.0
2020-02-03,30.0,32.0,43.0,49.0,53.0,64.0,50.0,80.0,45.0,60.0,61.782661782661776,0.0
2020-02-04,53.0,38.0,56.0,61.0,61.0,50.0,42.0,53.0,42.0,70.0,64.22466422466422,0.0
2020-02-05,37.0,36.0,56.0,50.0,62.0,38.0,48.0,55.0,57.0,57.0,60.56166056166056,0.0
2020-02-06,38.0,48.0,35.0,40.0,33.0,35.0,26.0,44.0,29.0,36.0,44.44444444444444,0.0
2020-02-07,27.0,51.0,49.0,27.0,28.0,27.0,32.0,40.0,31.0,67.0,46.27594627594628,0.0
2020-02-08,59.0,59.0,62.0,46.0,39.0,41.0,47.0,55.0,30.0,62.0,61.050061050061046,0.0
2020-02-09,79.0,66.0,65.0,70.0,54.0,51.0,63.0,54.0,49.0,65.0,75.2136752136752,0.0
2020-02-10,17.0,23.0,12.0,30.0,27.0,30.0,46.0,38.0,19.0,42.0,34.676434676434674,0.0
2020-02-11,40.0,30.0,32.0,45.0,23.0,30.0,43.0,38.0,42.0,51.0,45.66544566544566,0.0
2020-02-12,45.0,41.0,23.0,41.0,44.0,29.0,41.0,34.0,37.0,58.0,47.98534798534798,0.0
