date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-01-01,8.0,15.0,9.0,14.0,18.0,15.0,10.0,12.0,11.0,14.0,13.016528925619836,0.0
2020-01-02,15.0,24.0,17.0,18.0,22.0,21.0,17.0,24.0,16.0,15.0,19.52479338842975,0.0
2020-01-03,15.0,20.0,18.0,14.0,15.0,21.0,16.0,16.0,22.0,14.0,17.665289256198353,0.0
2020-01-04,15.0,20.0,25.0,5.0,14.0,12.0,14.0,11.0,18.0,10.0,14.87603305785124,0.0
2020-01-05,17.0,13.0,20.0,19.0,27.0,16.0,7.0,29.0,12.0,26.0,19.214876033057852,0.0
2020-01-06,11.0,16.0,18.0,13.0,15.0,13.0,14.0,16.0,11.0,14.0,14.56611570247934,0.0
2020-01-07,15.0,19.0,13.0,14.0,16.0,13.0,15.0,16.0,15.0,11.0,15.185950413223141,0.0
2020-01-08,13.0,14.0,21.0,18.0,22.0,16.0,16.0,16.0,11.0,22.0,17.458677685950413,0.0
2020-01-09,17.0,18.0,14.0,10.0,12.0,15.0,12.0,16.0,11.0,7.0,13.636363636363635,0.0
2020-01-10,20.0,17.0,7.0,17.0,18.0,18.0,21.0,25.0,14.0,17.0,17.975206611570247,0.0
2020-01-11,20.0,19.0,20.0,17.0,20.0,25.0,19.0,30.0,22.0,17.0,21.59090909090909,0.0
2020-01-12,18.0,25.0,20.0,16.0,18.0,20.0,16.0,18.0,21.0,16.0,19.421487603305785,0.0
2020-01-13,18.0,23.0,24.0,15.0,18.0,17.0,20.0,25.0,19.0,23.0,20.867768595041326,0.0
2020-01-14,21.0,21.0,17.0,23.0,24.0,15.0,18.0,20.0,19.0,20.0,20.454545454545453,0.0
2020-01-15,14.0,16.0,12.0,17.0,17.0,23.0,12.0,21.0,15.0,16.0,16.838842975206617,0.0
2020-01-16,21.0,25.0,19.0,24.0,21.0,22.0,15.0,21.0,28.0,17.0,22.004132231404963,0.0
2020-01-17,26.0,27.0,19.0,22.0,18.0,16.0,12.0,25.0,22.0,22.0,21.59090909090909,0.0
2020-01-18,14.0,14.0,12.0,17.0,13.0,10.0,14.0,26.0,9.0,22.0,15.599173553719009,0.0
2020-01-19,20.0,19.0,18.0,22.0,27.0,26.0,15.0,33.0,15.0,15.0,21.694214876033048,0.0
2020-01-20,22.0,30.0,23.0,24.0,16.0,24.0,19.0,21.0,24.0,18.0,22.830578512396695,0.0
2020-01-21,15.0,22.0,24.0,23.0,18.0,14.0,16.0,17.0,13.0,20.0,18.801652892561982,0.0
2020-01-22,27.0,24.0,25.0,19.0,26.0,24.0,20.0,31.0,27.0,18.0,24.896694214876035,0.0
2020-01-23,16.0,37.0,22.0,30.0,24.0,31.0,19.0,32.0,25.0,18.0,26.239669421487605,0.0
2020-01-24,24.0,22.0,25.0,22.0,28.0,26.0,18.0,22.0,17.0,26.0,23.760330578512395,0.0
2020-01-25,30.0,36.0,36.0,34.0,30.0,37.0,30.0,40.0,20.0,25.0,32.85123966942149,0.0
2020-01-26,25.0,24.0,19.0,27.0,27.0,24.0,25.0,34.0,31.0,27.0,27.169421487603305,0.0
2020-01-27,18.0,24.0,27.0,30.0,28.0,30.0,20.0,33.0,20.0,22.0,26.033057851239672,0.0
2020-01-28,28.0,28.0,30.0,32.0,29.0,29.0,24.0,37.0,30.0,27.0,30.371900826446282,0.0
2020-01-29,24.0,23.0,26.0,32.0,26.0,20.0,19.0,28.0,23.0,29.0,25.826446280991732,0.0
2020-01-30,26.0,33.0,26.0,18.0,24.0,25.0,28.0,28.0,29.0,29.0,27.47933884297521,0.0
2020-01-31,24.0,31.0,28.0,27.0,29.0,30.0,23.0,40.0,37.0,22.0,30.06198347107438,0.0
2020-02-01,32.0,31.0,35.0,30.0,43.0,26.0,32.0,34.0,32.0,16.0,32.12809917355372,0.0
2020-02-02,21.0,22.0,22.0,26.0,36.0,26.0,22.0,19.0,31.0,29.0,26.239669421487605,0.0
2020-02-03,26.0,24.0,24.0,22.0,25.0,18.0,25.0,29.0,22.0,18.0,24.0702479338843,0.0
2020-02-04,33.0,30.0,26.0,24.0,25.0,18.0,15.0,30.0,20.0,19.0,24.793388429752067,0.0
2020-02-05,15.0,15.0,21.0,16.0,17.0,16.0,16.0,20.0,20.0,17.0,17.871900826446282,0.0
2020-02-06,21.0,20.0,16.0,16.0,23.0,16.0,12.0,21.0,11.0,14.0,17.56198347107438,0.0
2020-02-07,18.0,20.0,19.0,21.0,15.0,22.0,19.0,34.0,16.0,17.0,20.764462809917358,0.0
2020-02-08,22.0,20.0,15.0,16.0,22.0,28.0,12.0,27.0,13.0,17.0,19.834710743801647,0.0
2020-02-09,10.0,11.0,13.0,16.0,22.0,19.0,14.0,20.0,13.0,15.0,15.805785123966944,0.0
2020-02-10,18.0,25.0,19.0,23.0,22.0,24.0,21.0,26.0,20.0,17.0,22.21074380165289,0.0
2020-02-11,17.0,20.0,11.0,17.0,12.0,14.0,16.0,25.0,13.0,15.0,16.528925619834713,0.0
2020-02-12,15.0,18.0,16.0,23.0,19.0,17.0,16.0,21.0,19.0,26.0,19.628099173553718,0.0
2020-02-13,21.0,20.0,14.0,24.0,29.0,31.0,22.0,33.0,25.0,19.0,24.586776859504127,0.0
2020-02-14,8.0,19.0,13.0,12.0,18.0,14.0,10.0,7.0,5.0,17.0,12.706611570247937,0.0
2020-02-15,11.0,12.0,22.0,14.0,21.0,16.0,16.0,18.0,16.0,19.0,17.045454545454547,0.0
2020-02-16,17.0,20.0,23.0,16.0,29.0,23.0,13.0,16.0,25.0,17.0,20.55785123966942,0.0
2020-02-17,25.0,27.0,24.0,31.0,26.0,36.0,15.0,22.0,25.0,30.0,26.962809917355372,0.0
2020-02-18,16.0,16.0,17.0,18.0,14.0,19.0,8.0,22.0,18.0,15.0,16.838842975206617,0.0
2020-02-19,21.0,24.0,23.0,9.0,25.0,28.0,18.0,29.0,21.0,15.0,22.004132231404963,0.0
2020-02-20,21.0,22.0,14.0,21.0,17.0,16.0,22.0,21.0,21.0,21.0,20.247933884297524,0.0
2020-02-21,11.0,12.0,14.0,15.0,9.0,5.0,15.0,9.0,11.0,8.0,11.260330578512395,0.0
