date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0,batch_id
2020-01-01,20.0,20.0,28.0,33.0,17.0,18.0,29.0,19.0,26.0,21.0,25.27352297592997,0.0
2020-01-02,35.0,28.0,37.0,34.0,33.0,61.0,34.0,41.0,44.0,41.0,42.4507658643326,0.0
2020-01-03,26.0,34.0,35.0,32.0,32.0,35.0,31.0,30.0,31.0,26.0,34.135667396061265,0.0
2020-01-04,25.0,31.0,32.0,28.0,26.0,17.0,24.0,12.0,18.0,17.0,25.164113785557987,0.0
2020-01-05,19.0,22.0,29.0,17.0,24.0,9.0,30.0,23.0,15.0,8.0,21.444201312910284,0.0
2020-01-06,27.0,27.0,14.0,33.0,24.0,22.0,24.0,20.0,26.0,30.0,27.02407002188184,0.0
2020-01-07,21.0,10.0,15.0,22.0,11.0,10.0,21.0,15.0,10.0,12.0,16.083150984682714,0.0
2020-01-08,30.0,23.0,27.0,17.0,16.0,21.0,26.0,30.0,20.0,12.0,24.288840262582056,0.0
2020-01-09,21.0,16.0,17.0,27.0,14.0,17.0,18.0,18.0,18.0,27.0,21.11597374179431,0.0
2020-01-10,22.0,33.0,19.0,26.0,27.0,10.0,25.0,8.0,19.0,23.0,23.194748358862142,0.0
2020-01-11,31.0,22.0,15.0,26.0,16.0,17.0,28.0,21.0,24.0,17.0,23.7417943107221,0.0
2020-01-12,19.0,28.0,29.0,28.0,27.0,23.0,33.0,30.0,42.0,31.0,31.72866520787746,0.0
2020-01-13,32.0,46.0,43.0,36.0,25.0,42.0,31.0,50.0,30.0,35.0,40.48140043763676,0.0
2020-01-14,23.0,26.0,24.0,22.0,27.0,28.0,33.0,31.0,46.0,13.0,29.86870897155361,0.0
2020-01-15,26.0,26.0,30.0,27.0,23.0,41.0,13.0,33.0,31.0,19.0,29.431072210065643,0.0
2020-01-16,31.0,40.0,38.0,27.0,21.0,22.0,29.0,28.0,23.0,34.0,32.05689277899344,0.0
2020-01-17,27.0,25.0,29.0,28.0,29.0,28.0,33.0,37.0,27.0,31.0,32.16630196936543,0.0
2020-01-18,32.0,36.0,46.0,34.0,40.0,39.0,36.0,26.0,41.0,41.0,40.59080962800875,0.0
2020-01-19,21.0,51.0,39.0,52.0,36.0,33.0,35.0,25.0,29.0,30.0,38.40262582056893,0.0
2020-01-20,25.0,36.0,27.0,29.0,33.0,38.0,30.0,27.0,32.0,30.0,33.58862144420131,0.0
2020-01-21,54.0,48.0,52.0,61.0,51.0,63.0,50.0,38.0,41.0,43.0,54.81400437636761,0.0
2020-01-22,36.0,21.0,45.0,37.0,42.0,54.0,45.0,41.0,28.0,44.0,42.99781181619255,0.0
2020-01-23,38.0,43.0,38.0,32.0,28.0,30.0,26.0,33.0,36.0,32.0,36.76148796498906,0.0
2020-01-24,42.0,53.0,34.0,31.0,55.0,33.0,50.0,42.0,43.0,45.0,46.82713347921225,0.0
2020-01-25,52.0,40.0,58.0,51.0,58.0,63.0,52.0,50.0,50.0,50.0,57.33041575492341,0.0
2020-01-26,64.0,52.0,54.0,43.0,63.0,56.0,57.0,47.0,48.0,58.0,59.29978118161925,0.0
2020-01-27,47.0,60.0,57.0,41.0,45.0,60.0,54.0,57.0,36.0,68.0,57.4398249452954,0.0
2020-01-28,38.0,58.0,55.0,50.0,51.0,49.0,50.0,58.0,37.0,42.0,53.391684901531725,0.0
2020-01-29,43.0,41.0,54.0,47.0,36.0,54.0,51.0,37.0,45.0,46.0,49.671772428884026,0.0
2020-01-30,57.0,40.0,53.0,52.0,51.0,42.0,45.0,51.0,52.0,31.0,51.859956236323846,0.0
2020-01-31,75.0,63.0,51.0,61.0,57.0,58.0,51.0,60.0,72.0,57.0,66.1925601750547,0.0
2020-02-01,55.0,65.0,49.0,56.0,56.0,57.0,68.0,53.0,75.0,65.0,65.53610503282275,0.0
2020-02-02,49.0,91.0,60.0,30.0,50.0,54.0,58.0,58.0,45.0,42.0,58.752735229759296,0.0
2020-02-03,37.0,39.0,37.0,30.0,43.0,52.0,41.0,56.0,41.0,36.0,45.07658643326039,0.0
2020-02-04,27.0,35.0,31.0,37.0,32.0,23.0,42.0,41.0,31.0,30.0,35.99562363238512,0.0
2020-02-05,54.0,37.0,37.0,49.0,41.0,26.0,49.0,45.0,54.0,36.0,46.82713347921225,0.0
2020-02-06,44.0,53.0,39.0,43.0,48.0,38.0,44.0,43.0,48.0,43.0,48.46827133479212,0.0
2020-02-07,23.0,52.0,44.0,43.0,35.0,32.0,32.0,33.0,22.0,40.0,38.94967177242888,0.0
2020-02-08,38.0,39.0,43.0,36.0,45.0,45.0,51.0,50.0,54.0,50.0,49.34354485776805,0.0
2020-02-09,44.0,46.0,49.0,51.0,43.0,54.0,42.0,44.0,59.0,39.0,51.53172866520787,0.0
2020-02-10,46.0,49.0,41.0,36.0,31.0,31.0,48.0,47.0,54.0,42.0,46.49890590809628,0.0
2020-02-11,22.0,40.0,35.0,35.0,35.0,37.0,20.0,36.0,29.0,39.0,35.88621444201312,0.0
2020-02-12,49.0,42.0,59.0,41.0,39.0,46.0,31.0,40.0,46.0,34.0,46.71772428884026,0.0
2020-02-13,43.0,43.0,41.0,35.0,33.0,28.0,40.0,39.0,31.0,32.0,39.9343544857768,0.0
2020-02-14,39.0,30.0,31.0,46.0,31.0,25.0,49.0,21.0,32.0,47.0,38.40262582056893,0.0
2020-02-15,35.0,39.0,43.0,39.0,34.0,30.0,48.0,37.0,22.0,45.0,40.70021881838075,0.0
2020-02-16,52.0,40.0,72.0,43.0,40.0,25.0,39.0,47.0,50.0,39.0,48.905908096280086,0.0
2020-02-17,25.0,36.0,24.0,40.0,29.0,38.0,31.0,32.0,27.0,37.0,34.901531728665205,0.0
2020-02-18,36.0,31.0,24.0,26.0,16.0,22.0,28.0,20.0,30.0,28.0,28.555798687089712,0.0
2020-02-19,43.0,38.0,39.0,42.0,28.0,28.0,53.0,31.0,35.0,46.0,41.90371991247264,0.0
2020-02-20,39.0,34.0,40.0,17.0,27.0,22.0,36.0,38.0,28.0,26.0,33.58862144420131,0.0
2020-02-21,37.0,36.0,57.0,28.0,48.0,36.0,52.0,48.0,32.0,38.0,45.07658643326039,0.0
