date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0,batch_id
2020-01-01,32.0,58.0,50.0,39.0,37.0,24.0,35.0,67.0,52.0,58.0,58.701298701298704,0
2020-01-02,17.0,17.0,25.0,34.0,25.0,20.0,26.0,24.0,32.0,13.0,30.25974025974026,0
2020-01-03,17.0,17.0,38.0,34.0,13.0,10.0,21.0,10.0,20.0,13.0,25.064935064935064,0
2020-01-04,6.0,24.0,32.0,23.0,39.0,16.0,21.0,20.0,7.0,20.0,27.01298701298701,0
2020-01-05,23.0,24.0,27.0,42.0,34.0,27.0,16.0,26.0,14.0,40.0,35.45454545454545,0
2020-01-06,33.0,17.0,19.0,23.0,13.0,37.0,21.0,15.0,20.0,26.0,29.09090909090909,0
2020-01-07,23.0,23.0,32.0,0.0,32.0,32.0,16.0,25.0,40.0,13.0,30.649350649350648,0
2020-01-08,23.0,18.0,19.0,12.0,66.0,21.0,21.0,51.0,34.0,39.0,39.48051948051948,0
2020-01-09,11.0,12.0,20.0,12.0,13.0,5.0,5.0,10.0,7.0,7.0,13.246753246753245,0
2020-01-10,18.0,12.0,0.0,12.0,7.0,17.0,16.0,0.0,35.0,20.0,17.792207792207794,0
2020-01-11,12.0,45.0,14.0,26.0,29.0,35.0,35.0,33.0,29.0,28.0,37.142857142857146,0
2020-01-12,30.0,24.0,40.0,24.0,7.0,22.0,27.0,26.0,28.0,34.0,34.02597402597402,0
2020-01-13,10.0,27.0,29.0,11.0,30.0,19.0,24.0,9.0,30.0,12.0,26.10389610389611,0
2020-01-14,36.0,21.0,39.0,47.0,52.0,24.0,56.0,13.0,30.0,75.0,51.038961038961034,0
2020-01-15,34.0,35.0,32.0,29.0,33.0,27.0,27.0,35.0,40.0,52.0,44.675324675324674,0
2020-01-16,29.0,72.0,60.0,48.0,60.0,55.0,49.0,36.0,34.0,47.0,63.63636363636363,0
2020-01-17,12.0,37.0,27.0,25.0,48.0,17.0,11.0,16.0,7.0,21.0,28.7012987012987,0
2020-01-18,49.0,63.0,35.0,50.0,36.0,40.0,63.0,49.0,50.0,42.0,61.94805194805195,0
2020-01-19,12.0,6.0,40.0,12.0,14.0,38.0,16.0,10.0,7.0,0.0,20.12987012987013,0
2020-01-20,11.0,29.0,32.0,17.0,20.0,5.0,32.0,15.0,20.0,32.0,27.662337662337663,0
2020-01-21,6.0,54.0,33.0,18.0,40.0,27.0,27.0,36.0,27.0,40.0,40.0,0
2020-01-22,35.0,30.0,20.0,30.0,20.0,16.0,38.0,46.0,34.0,33.0,39.22077922077922,0
2020-01-23,30.0,31.0,14.0,36.0,27.0,22.0,17.0,27.0,28.0,41.0,35.45454545454545,0
2020-01-24,36.0,31.0,14.0,31.0,28.0,40.0,23.0,16.0,36.0,28.0,36.753246753246756,0
2020-01-25,50.0,51.0,63.0,44.0,85.0,35.0,29.0,55.0,51.0,71.0,69.35064935064935,0
2020-01-26,35.0,31.0,27.0,31.0,14.0,28.0,38.0,26.0,42.0,27.0,38.83116883116883,0
2020-01-27,39.0,23.0,50.0,40.0,39.0,21.0,47.0,20.0,53.0,26.0,46.49350649350649,0
2020-01-28,35.0,65.0,45.0,36.0,40.0,32.0,21.0,35.0,34.0,39.0,49.61038961038962,0
2020-01-29,69.0,54.0,53.0,42.0,33.0,54.0,16.0,67.0,61.0,100.0,71.2987012987013,0
2020-01-30,36.0,30.0,13.0,36.0,27.0,44.0,22.0,11.0,28.0,54.0,39.09090909090909,0
2020-01-31,73.0,62.0,82.0,62.0,69.0,50.0,45.0,43.0,85.0,96.0,86.62337662337663,0
2020-02-01,19.0,53.0,50.0,59.0,67.0,53.0,42.0,51.0,37.0,29.0,59.74025974025974,0
2020-02-02,67.0,50.0,55.0,25.0,69.0,51.0,45.0,48.0,43.0,76.0,68.7012987012987,0
2020-02-03,62.0,58.0,29.0,42.0,59.0,62.0,38.0,27.0,84.0,64.0,68.18181818181819,0
2020-02-04,39.0,41.0,51.0,80.0,65.0,63.0,79.0,25.0,53.0,51.0,71.03896103896103,0
2020-02-05,29.0,24.0,32.0,29.0,33.0,11.0,32.0,20.0,13.0,20.0,31.558441558441558,0
2020-02-06,59.0,54.0,59.0,42.0,47.0,39.0,33.0,42.0,62.0,40.0,61.94805194805195,0
2020-02-07,43.0,43.0,61.0,44.0,77.0,22.0,62.0,54.0,57.0,56.0,67.40259740259741,0
2020-02-08,44.0,66.0,50.0,32.0,7.0,24.0,29.0,11.0,30.0,66.0,46.62337662337662,0
2020-02-09,24.0,37.0,95.0,68.0,69.0,79.0,44.0,48.0,42.0,55.0,72.85714285714286,0
2020-02-10,55.0,45.0,56.0,50.0,50.0,46.0,30.0,49.0,52.0,31.0,60.25974025974026,0
2020-02-11,44.0,28.0,93.0,62.0,63.0,51.0,31.0,34.0,45.0,44.0,64.28571428571429,0
2020-02-12,40.0,47.0,39.0,53.0,53.0,48.0,42.0,30.0,54.0,33.0,57.01298701298701,0
2020-02-13,41.0,42.0,40.0,48.0,47.0,39.0,27.0,31.0,55.0,54.0,55.064935064935064,0
2020-02-14,18.0,24.0,20.0,30.0,47.0,33.0,38.0,31.0,28.0,54.0,41.94805194805194,0
2020-02-15,45.0,33.0,22.0,46.0,37.0,53.0,41.0,68.0,68.0,72.0,62.98701298701299,0
2020-02-16,48.0,50.0,41.0,68.0,49.0,62.0,39.0,48.0,78.0,55.0,69.87012987012987,0
2020-02-17,28.0,46.0,51.0,75.0,52.0,21.0,21.0,50.0,27.0,26.0,51.558441558441565,0
2020-02-18,67.0,52.0,44.0,29.0,51.0,31.0,26.0,40.0,46.0,26.0,53.506493506493506,0
2020-02-19,62.0,35.0,51.0,35.0,46.0,37.0,26.0,35.0,46.0,58.0,55.97402597402598,0
2020-02-20,34.0,41.0,58.0,35.0,40.0,32.0,43.0,26.0,34.0,33.0,48.83116883116883,0
2020-02-21,29.0,42.0,40.0,24.0,40.0,43.0,44.0,21.0,27.0,20.0,42.857142857142854,0
2020-02-22,44.0,45.0,35.0,19.0,43.0,29.0,41.0,6.0,37.0,36.0,43.506493506493506,0
2020-02-23,59.0,42.0,60.0,54.0,46.0,43.0,44.0,36.0,54.0,53.0,63.76623376623377,0
2020-02-24,43.0,67.0,80.0,73.0,75.0,30.0,66.0,67.0,58.0,75.0,82.33766233766234,0
2020-02-25,33.0,52.0,25.0,28.0,45.0,31.0,26.0,44.0,19.0,38.0,44.285714285714285,0
2020-02-26,42.0,49.0,36.0,33.0,49.0,44.0,39.0,24.0,50.0,30.0,51.42857142857143,0
2020-02-27,72.0,57.0,38.0,40.0,25.0,41.0,56.0,39.0,52.0,70.0,63.63636363636363,0
2020-02-28,23.0,18.0,52.0,36.0,46.0,37.0,27.0,26.0,34.0,20.0,41.42857142857143,0
2020-02-29,48.0,25.0,47.0,49.0,48.0,22.0,39.0,47.0,57.0,55.0,56.753246753246756,0
2020-03-01,51.0,100.0,65.0,100.0,86.0,59.0,75.0,51.0,100.0,72.0,98.57142857142858,0
2020-03-02,69.0,44.0,36.0,38.0,49.0,40.0,35.0,47.0,31.0,55.0,57.66233766233766,0
2020-03-03,27.0,17.0,24.0,33.0,31.0,40.0,25.0,38.0,13.0,6.0,32.98701298701299,0
2020-03-04,37.0,39.0,55.0,50.0,68.0,89.0,74.0,33.0,88.0,80.0,79.6103896103896,0
2020-03-05,29.0,71.0,52.0,59.0,33.0,27.0,27.0,25.0,48.0,52.0,54.935064935064936,0
2020-03-06,56.0,81.0,64.0,29.0,58.0,100.0,100.0,89.0,60.0,97.0,95.32467532467534,0
2020-03-07,24.0,19.0,68.0,31.0,55.0,39.0,22.0,32.0,35.0,34.0,46.62337662337662,0
2020-03-08,29.0,12.0,33.0,24.0,47.0,32.0,22.0,31.0,14.0,33.0,35.97402597402598,0
2020-03-09,55.0,34.0,37.0,28.0,50.0,41.0,36.0,49.0,65.0,38.0,56.23376623376623,0
2020-03-10,34.0,45.0,31.0,45.0,45.0,47.0,51.0,35.0,39.0,51.0,54.935064935064936,0
2020-03-11,38.0,39.0,12.0,66.0,38.0,45.0,60.0,62.0,44.0,56.0,59.74025974025974,0
2020-03-12,46.0,24.0,71.0,48.0,46.0,59.0,32.0,56.0,54.0,58.0,64.15584415584415,0
2020-03-13,33.0,51.0,31.0,46.0,38.0,16.0,47.0,50.0,59.0,69.0,57.142857142857146,0
2020-03-14,88.0,45.0,98.0,70.0,57.0,70.0,82.0,100.0,95.0,64.0,99.87012987012989,0
2020-03-15,52.0,83.0,84.0,53.0,100.0,70.0,80.0,36.0,54.0,99.0,92.33766233766232,0
2020-03-16,100.0,76.0,48.0,91.0,91.0,53.0,88.0,70.0,69.0,84.0,100.0,0
2020-03-17,86.0,66.0,92.0,77.0,73.0,70.0,30.0,56.0,82.0,91.0,93.8961038961039,0
2020-03-18,73.0,75.0,83.0,64.0,54.0,72.0,58.0,41.0,49.0,77.0,83.89610389610388,0
2020-03-19,49.0,78.0,92.0,79.0,44.0,40.0,60.0,62.0,76.0,74.0,84.93506493506494,0
2020-03-20,54.0,89.0,79.0,66.0,62.0,50.0,59.0,81.0,83.0,87.0,92.20779220779221,0
2020-03-21,78.0,64.0,51.0,69.0,70.0,57.0,52.0,59.0,78.0,76.0,84.93506493506494,0
2020-03-22,68.0,54.0,83.0,91.0,90.0,87.0,53.0,56.0,87.0,84.0,97.79220779220779,0
2020-03-23,31.0,36.0,25.0,41.0,35.0,33.0,33.0,31.0,47.0,60.0,48.311688311688314,0
2020-03-24,69.0,51.0,56.0,51.0,68.0,37.0,37.0,52.0,82.0,51.0,71.94805194805195,0
2020-03-25,54.0,60.0,100.0,95.0,67.0,86.0,82.0,65.0,92.0,67.0,99.74025974025975,0
2020-03-26,51.0,73.0,58.0,84.0,41.0,81.0,66.0,68.0,54.0,70.0,83.89610389610388,0
2020-03-27,40.0,47.0,40.0,42.0,29.0,33.0,28.0,14.0,48.0,52.0,48.441558441558435,0
2020-03-28,52.0,54.0,39.0,54.0,47.0,44.0,22.0,41.0,21.0,60.0,56.36363636363637,0
2020-03-29,39.0,35.0,38.0,29.0,26.0,16.0,26.0,15.0,39.0,26.0,37.532467532467535,0
2020-03-30,42.0,38.0,42.0,47.0,59.0,30.0,43.0,25.0,49.0,69.0,57.66233766233766,0
2020-03-31,34.0,49.0,43.0,44.0,44.0,18.0,31.0,42.0,22.0,27.0,45.97402597402598,0
2020-04-01,35.0,31.0,28.0,25.0,17.0,18.0,32.0,13.0,23.0,45.0,34.675324675324674,0
2020-04-02,54.0,41.0,62.0,31.0,40.0,37.0,37.0,44.0,59.0,28.0,56.23376623376623,0
2020-04-03,63.0,27.0,35.0,27.0,36.0,34.0,39.0,33.0,37.0,60.0,50.77922077922078,0
2020-04-04,41.0,42.0,53.0,42.0,20.0,38.0,38.0,15.0,48.0,27.0,47.27272727272727,0
2020-04-05,17.0,46.0,32.0,34.0,45.0,32.0,36.0,30.0,40.0,45.0,46.36363636363637,0
2020-04-06,34.0,25.0,39.0,20.0,22.0,28.0,18.0,35.0,35.0,6.0,34.02597402597402,0
2020-04-07,31.0,37.0,40.0,26.0,53.0,24.0,14.0,18.0,48.0,29.0,41.55844155844156,0
2020-04-08,47.0,11.0,18.0,27.0,24.0,24.0,19.0,18.0,42.0,30.0,33.76623376623377,0
2020-04-09,6.0,11.0,0.0,17.0,19.0,15.0,15.0,5.0,13.0,13.0,14.805194805194805,0
2020-04-10,29.0,42.0,33.0,24.0,13.0,11.0,22.0,16.0,27.0,26.0,31.558441558441558,0
2020-04-11,18.0,37.0,27.0,43.0,41.0,6.0,22.0,21.0,42.0,47.0,39.48051948051948,0
2020-04-12,30.0,37.0,40.0,24.0,20.0,5.0,22.0,21.0,21.0,34.0,32.98701298701299,0
2020-04-13,22.0,28.0,37.0,40.0,19.0,15.0,15.0,20.0,13.0,25.0,30.38961038961039,0
2020-04-14,38.0,25.0,43.0,29.0,60.0,53.0,45.0,42.0,45.0,60.0,57.142857142857146,0
2020-04-15,25.0,31.0,11.0,15.0,29.0,0.0,5.0,27.0,29.0,17.0,24.545454545454543,0
2020-04-16,41.0,16.0,40.0,37.0,53.0,24.0,19.0,23.0,12.0,29.0,38.18181818181818,0
2020-04-17,16.0,33.0,18.0,16.0,12.0,20.0,5.0,33.0,6.0,6.0,21.428571428571427,0
2020-04-18,23.0,30.0,27.0,30.0,34.0,22.0,22.0,10.0,34.0,13.0,31.818181818181817,0
2020-04-19,41.0,47.0,47.0,32.0,24.0,44.0,29.0,28.0,30.0,24.0,44.935064935064936,0
2020-04-20,30.0,25.0,22.0,35.0,17.0,27.0,23.0,17.0,23.0,39.0,33.506493506493506,0
2020-04-21,35.0,42.0,46.0,68.0,41.0,28.0,52.0,31.0,48.0,70.0,59.87012987012987,0
2020-04-22,36.0,32.0,29.0,37.0,48.0,34.0,15.0,23.0,24.0,41.0,41.42857142857143,0
2020-04-23,46.0,42.0,29.0,26.0,35.0,43.0,38.0,36.0,49.0,35.0,49.22077922077922,0
2020-04-24,5.0,17.0,24.0,11.0,37.0,25.0,15.0,19.0,6.0,6.0,21.428571428571427,0
2020-04-25,6.0,12.0,13.0,12.0,26.0,22.0,27.0,20.0,14.0,7.0,20.649350649350648,0
2020-04-26,28.0,18.0,19.0,12.0,20.0,16.0,16.0,20.0,27.0,19.0,25.324675324675326,0
2020-04-27,20.0,31.0,34.0,36.0,40.0,32.0,23.0,18.0,24.0,29.0,37.27272727272727,0
2020-04-28,15.0,10.0,35.0,10.0,41.0,14.0,5.0,23.0,24.0,18.0,25.324675324675326,0
2020-04-29,5.0,26.0,22.0,20.0,17.0,14.0,14.0,18.0,23.0,34.0,25.064935064935064,0
2020-04-30,10.0,26.0,23.0,10.0,35.0,14.0,23.0,22.0,24.0,40.0,29.48051948051948,0
2020-05-01,28.0,6.0,19.0,6.0,13.0,10.0,26.0,15.0,39.0,13.0,22.727272727272727,0
2020-05-02,41.0,24.0,26.0,24.0,40.0,27.0,32.0,15.0,27.0,20.0,35.84415584415584,0
2020-05-03,17.0,12.0,19.0,11.0,13.0,0.0,16.0,25.0,7.0,19.0,18.051948051948052,0
2020-05-04,34.0,31.0,11.0,20.0,23.0,14.0,14.0,26.0,41.0,34.0,32.20779220779221,0
2020-05-05,5.0,14.0,5.0,14.0,16.0,13.0,8.0,8.0,11.0,5.0,12.857142857142858,0
2020-05-06,15.0,10.0,11.0,15.0,11.0,9.0,18.0,17.0,17.0,28.0,19.61038961038961,0
2020-05-07,32.0,33.0,36.0,33.0,24.0,29.0,24.0,9.0,19.0,30.0,34.935064935064936,0
